	Tput(Mbps)	config
200782	215.17	Mid-band-Walk
200940	147.004	Mid-band-Walk
201055	174.153	Mid-band-Walk
201187	180.915	Mid-band-Walk
201340	139.493	Mid-band-Walk
201463	150.579	Mid-band-Walk
201605	158.636	Mid-band-Walk
201714	151.261	Mid-band-Walk
201864	132.997	Mid-band-Walk
202000	136.51	Mid-band-Walk
202148	149.862	Mid-band-Walk
202276	188.67	Mid-band-Walk
202414	277.515	Mid-band-Walk
202569	259.571	Mid-band-Walk
202679	220.594	Mid-band-Walk
202822	236.234	Mid-band-Walk
202970	290.556	Mid-band-Walk
203098	278.704	Mid-band-Walk
203251	274.05	Mid-band-Walk
203375	261.582	Mid-band-Walk
203506	253.98	Mid-band-Walk
203644	214.849	Mid-band-Walk
203779	301.622	Mid-band-Walk
203911	110.088	Mid-band-Walk
203985	33.384	Mid-band-Walk
203990	0.52	Mid-band-Walk
203996	12.594	Mid-band-Walk
204015	261.288	Mid-band-Walk
204142	197.394	Mid-band-Walk
204301	261.753	Mid-band-Walk
204439	279.999	Mid-band-Walk
204578	147.547	Mid-band-Walk
204653	150.941	Mid-band-Walk
204767	264.451	Mid-band-Walk
204882	58.254	Mid-band-Walk
204919	90.723	Mid-band-Walk
204994	250.622	Mid-band-Walk
205138	237.95	Mid-band-Walk
205276	232.487	Mid-band-Walk
205400	237.919	Mid-band-Walk
205550	209.199	Mid-band-Walk
205683	243.623	Mid-band-Walk
205820	252.864	Mid-band-Walk
205959	246.412	Mid-band-Walk
206088	268.011	Mid-band-Walk
206247	243.828	Mid-band-Walk
206383	243.662	Mid-band-Walk
206509	248.801	Mid-band-Walk
206643	154.244	Mid-band-Walk
206722	96.975	Mid-band-Walk
206801	168.16	Mid-band-Walk
206919	162.564	Mid-band-Walk
207072	248.446	Mid-band-Walk
207192	250.145	Mid-band-Walk
207321	245.09	Mid-band-Walk
207464	223.523	Mid-band-Walk
207625	233.829	Mid-band-Walk
207745	228.457	Mid-band-Walk
207879	195.488	Mid-band-Walk
208020	221.199	Mid-band-Walk
208160	207.649	Mid-band-Walk
208314	210.683	Mid-band-Walk
208445	198.92	Mid-band-Walk
208582	188.593	Mid-band-Walk
208704	214.704	Mid-band-Walk
208847	212.482	Mid-band-Walk
208980	210.409	Mid-band-Walk
209111	176.696	Mid-band-Walk
209245	197.798	Mid-band-Walk
209374	189.239	Mid-band-Walk
209493	195.521	Mid-band-Walk
209642	142.931	Mid-band-Walk
209772	143.871	Mid-band-Walk
209890	124.118	Mid-band-Walk
210011	142.555	Mid-band-Walk
210155	126.194	Mid-band-Walk
210271	133.623	Mid-band-Walk
210392	122.654	Mid-band-Walk
210512	152.473	Mid-band-Walk
210641	193.93	Mid-band-Walk
210791	192.438	Mid-band-Walk
210948	184.01	Mid-band-Walk
211068	160.175	Mid-band-Walk
211204	202.391	Mid-band-Walk
211343	72.581	Mid-band-Walk
211388	0.487	Mid-band-Walk
211401	91.71	Mid-band-Walk
211530	119.694	Mid-band-Walk
211682	182.556	Mid-band-Walk
211803	164.107	Mid-band-Walk
211947	129.358	Mid-band-Walk
212081	14.436	Mid-band-Walk
212107	172.164	Mid-band-Walk
212226	231.588	Mid-band-Walk
212361	176.664	Mid-band-Walk
212497	137.94	Mid-band-Walk
212649	140.404	Mid-band-Walk
212770	178.144	Mid-band-Walk
212928	210.246	Mid-band-Walk
213042	111.451	Mid-band-Walk
213170	108.82	Mid-band-Walk
213314	177.376	Mid-band-Walk
213446	138.611	Mid-band-Walk
213577	184.227	Mid-band-Walk
213731	95.971	Mid-band-Walk
213865	120.483	Mid-band-Walk
213996	204.985	Mid-band-Walk
214143	119.761	Mid-band-Walk
214262	124.827	Mid-band-Walk
214396	159.689	Mid-band-Walk
214525	158.89	Mid-band-Walk
214671	171.538	Mid-band-Walk
214796	161.552	Mid-band-Walk
214935	185.818	Mid-band-Walk
215087	177.121	Mid-band-Walk
215217	168.397	Mid-band-Walk
215345	167.124	Mid-band-Walk
215488	165.605	Mid-band-Walk
215606	180.199	Mid-band-Walk
215770	155.376	Mid-band-Walk
215907	163.688	Mid-band-Walk
216039	192.235	Mid-band-Walk
216159	127.254	Mid-band-Walk
216293	142.529	Mid-band-Walk
216452	150.692	Mid-band-Walk
216577	171.262	Mid-band-Walk
216711	128.593	Mid-band-Walk
216830	133.01	Mid-band-Walk
216945	88.477	Mid-band-Walk
217064	99.997	Mid-band-Walk
217209	142.932	Mid-band-Walk
217335	100.569	Mid-band-Walk
217456	156.923	Mid-band-Walk
217609	146.322	Mid-band-Walk
217735	198.55	Mid-band-Walk
217874	241.056	Mid-band-Walk
218005	216.374	Mid-band-Walk
218125	201.951	Mid-band-Walk
218271	0.0	Mid-band-Walk
218272	15.903	Mid-band-Walk
218349	76.834	Mid-band-Walk
218505	89.931	Mid-band-Walk
218630	36.912	Mid-band-Walk
218706	57.292	Mid-band-Walk
218801	23.224	Mid-band-Walk
218913	93.745	Mid-band-Walk
219037	161.424	Mid-band-Walk
219152	172.852	Mid-band-Walk
219277	211.591	Mid-band-Walk
219419	230.732	Mid-band-Walk
219537	197.741	Mid-band-Walk
219675	161.087	Mid-band-Walk
219813	214.479	Mid-band-Walk
219944	251.987	Mid-band-Walk
220060	226.401	Mid-band-Walk
220207	189.301	Mid-band-Walk
220342	230.69	Mid-band-Walk
220491	199.005	Mid-band-Walk
220618	196.185	Mid-band-Walk
220762	161.54	Mid-band-Walk
220888	151.767	Mid-band-Walk
221021	208.758	Mid-band-Walk
221158	222.45	Mid-band-Walk
221298	226.16	Mid-band-Walk
221417	197.544	Mid-band-Walk
221526	219.608	Mid-band-Walk
221685	302.745	Mid-band-Walk
221811	208.145	Mid-band-Walk
221947	236.397	Mid-band-Walk
222078	195.56	Mid-band-Walk
222221	158.296	Mid-band-Walk
222341	182.409	Mid-band-Walk
222485	119.684	Mid-band-Walk
222611	115.138	Mid-band-Walk
222760	134.193	Mid-band-Walk
222887	118.843	Mid-band-Walk
223020	178.849	Mid-band-Walk
223154	175.806	Mid-band-Walk
223280	200.098	Mid-band-Walk
223425	222.94	Mid-band-Walk
223566	157.636	Mid-band-Walk
223711	150.495	Mid-band-Walk
223839	128.948	Mid-band-Walk
223968	150.178	Mid-band-Walk
224114	145.569	Mid-band-Walk
224239	114.92	Mid-band-Walk
224357	145.879	Mid-band-Walk
224515	179.562	Mid-band-Walk
224639	226.481	Mid-band-Walk
224787	193.299	Mid-band-Walk
224913	138.467	Mid-band-Walk
225057	144.496	Mid-band-Walk
225190	179.0	Mid-band-Walk
225290	191.609	Mid-band-Walk
225433	170.46	Mid-band-Walk
225584	168.133	Mid-band-Walk
225720	193.428	Mid-band-Walk
225861	185.287	Mid-band-Walk
225992	150.409	Mid-band-Walk
226111	170.39	Mid-band-Walk
226254	201.369	Mid-band-Walk
226384	180.353	Mid-band-Walk
226518	156.858	Mid-band-Walk
226663	220.539	Mid-band-Walk
226764	22.824	Mid-band-Walk
226765	0.0	Mid-band-Walk
226766	9.843	Mid-band-Walk
226828	15.752	Mid-band-Walk
226953	70.654	Mid-band-Walk
227089	163.059	Mid-band-Walk
227214	163.195	Mid-band-Walk
227353	200.151	Mid-band-Walk
227495	211.187	Mid-band-Walk
227627	223.835	Mid-band-Walk
227744	128.567	Mid-band-Walk
227880	123.942	Mid-band-Walk
228012	151.406	Mid-band-Walk
228128	212.721	Mid-band-Walk
228275	193.884	Mid-band-Walk
228410	174.76	Mid-band-Walk
228548	159.48	Mid-band-Walk
228674	172.563	Mid-band-Walk
228821	156.761	Mid-band-Walk
228959	160.518	Mid-band-Walk
229078	196.927	Mid-band-Walk
229221	217.118	Mid-band-Walk
229331	221.392	Mid-band-Walk
229474	187.287	Mid-band-Walk
229618	169.972	Mid-band-Walk
229763	214.478	Mid-band-Walk
229884	225.872	Mid-band-Walk
230006	174.621	Mid-band-Walk
230143	172.456	Mid-band-Walk
230292	241.183	Mid-band-Walk
230441	233.958	Mid-band-Walk
230568	155.003	Mid-band-Walk
230715	178.738	Mid-band-Walk
230822	170.597	Mid-band-Walk
230973	219.083	Mid-band-Walk
231097	165.975	Mid-band-Walk
231241	198.742	Mid-band-Walk
231374	168.17	Mid-band-Walk
231495	184.731	Mid-band-Walk
231648	148.569	Mid-band-Walk
231776	144.853	Mid-band-Walk
231914	197.758	Mid-band-Walk
232046	203.513	Mid-band-Walk
232195	170.601	Mid-band-Walk
232321	175.312	Mid-band-Walk
232441	150.1	Mid-band-Walk
232575	208.272	Mid-band-Walk
232719	254.521	Mid-band-Walk
232848	251.715	Mid-band-Walk
232971	221.786	Mid-band-Walk
233097	221.572	Mid-band-Walk
233240	204.879	Mid-band-Walk
233373	260.527	Mid-band-Walk
233510	192.929	Mid-band-Walk
233644	203.725	Mid-band-Walk
233788	149.728	Mid-band-Walk
233912	141.584	Mid-band-Walk
234059	232.955	Mid-band-Walk
234186	262.675	Mid-band-Walk
234313	229.702	Mid-band-Walk
234471	215.151	Mid-band-Walk
234597	235.127	Mid-band-Walk
234741	226.817	Mid-band-Walk
234873	202.564	Mid-band-Walk
235022	207.823	Mid-band-Walk
235135	177.887	Mid-band-Walk
235265	185.823	Mid-band-Walk
235418	151.589	Mid-band-Walk
235543	189.037	Mid-band-Walk
235663	197.33	Mid-band-Walk
235811	151.595	Mid-band-Walk
235938	189.037	Mid-band-Walk
236078	180.851	Mid-band-Walk
236219	188.864	Mid-band-Walk
236338	149.583	Mid-band-Walk
236487	178.002	Mid-band-Walk
236630	198.357	Mid-band-Walk
236757	147.743	Mid-band-Walk
236868	156.172	Mid-band-Walk
237008	194.978	Mid-band-Walk
237136	199.013	Mid-band-Walk
237267	241.576	Mid-band-Walk
237407	241.437	Mid-band-Walk
237554	233.082	Mid-band-Walk
237675	258.199	Mid-band-Walk
237823	259.574	Mid-band-Walk
237931	249.019	Mid-band-Walk
238094	221.42	Mid-band-Walk
238237	195.71	Mid-band-Walk
238360	181.32	Mid-band-Walk
238486	187.979	Mid-band-Walk
238604	179.4	Mid-band-Walk
238730	42.973	Mid-band-Walk
238752	51.128	Mid-band-Walk
238809	190.776	Mid-band-Walk
238937	200.243	Mid-band-Walk
239090	173.58	Mid-band-Walk
239217	191.757	Mid-band-Walk
239364	106.088	Mid-band-Walk
239480	110.393	Mid-band-Walk
239597	156.804	Mid-band-Walk
239734	152.109	Mid-band-Walk
239846	153.375	Mid-band-Walk
239981	133.561	Mid-band-Walk
240094	139.468	Mid-band-Walk
240203	133.932	Mid-band-Walk
240330	114.686	Mid-band-Walk
240455	173.442	Mid-band-Walk
240577	132.414	Mid-band-Walk
240736	136.246	Mid-band-Walk
240853	153.758	Mid-band-Walk
240978	146.856	Mid-band-Walk
241113	150.699	Mid-band-Walk
241226	89.702	Mid-band-Walk
241329	16.339	Mid-band-Walk
241362	182.382	Mid-band-Walk
241514	184.978	Mid-band-Walk
241641	137.453	Mid-band-Walk
241776	121.285	Mid-band-Walk
241897	108.124	Mid-band-Walk
242026	149.775	Mid-band-Walk
242142	144.039	Mid-band-Walk
242268	0.0	Mid-band-Walk
242269	7.676	Mid-band-Walk
242338	45.728	Mid-band-Walk
242474	81.078	Mid-band-Walk
242574	84.922	Mid-band-Walk
242663	50.833	Mid-band-Walk
242743	134.836	Mid-band-Walk
242868	169.428	Mid-band-Walk
242985	106.43	Mid-band-Walk
243092	162.326	Mid-band-Walk
243228	159.202	Mid-band-Walk
243370	178.122	Mid-band-Walk
243492	179.075	Mid-band-Walk
243620	156.844	Mid-band-Walk
243757	134.973	Mid-band-Walk
243844	118.541	Mid-band-Walk
243991	124.934	Mid-band-Walk
244134	111.524	Mid-band-Walk
244262	117.268	Mid-band-Walk
244385	147.691	Mid-band-Walk
244519	80.642	Mid-band-Walk
244647	110.45	Mid-band-Walk
244792	87.154	Mid-band-Walk
244926	84.237	Mid-band-Walk
245040	68.199	Mid-band-Walk
245158	87.896	Mid-band-Walk
245304	129.055	Mid-band-Walk
245400	71.933	Mid-band-Walk
245533	52.722	Mid-band-Walk
245653	58.49	Mid-band-Walk
245764	91.222	Mid-band-Walk
245923	134.903	Mid-band-Walk
246041	83.56	Mid-band-Walk
246153	95.858	Mid-band-Walk
246282	109.582	Mid-band-Walk
246430	83.835	Mid-band-Walk
246564	122.078	Mid-band-Walk
246693	114.404	Mid-band-Walk
246811	107.881	Mid-band-Walk
246943	113.684	Mid-band-Walk
247081	117.216	Mid-band-Walk
247223	138.216	Mid-band-Walk
247348	132.016	Mid-band-Walk
247473	114.34	Mid-band-Walk
247617	116.481	Mid-band-Walk
247739	133.746	Mid-band-Walk
247889	114.327	Mid-band-Walk
248011	121.466	Mid-band-Walk
248132	129.849	Mid-band-Walk
248251	165.437	Mid-band-Walk
248391	118.964	Mid-band-Walk
248516	115.776	Mid-band-Walk
248659	94.447	Mid-band-Walk
248787	124.961	Mid-band-Walk
248909	161.385	Mid-band-Walk
249050	132.673	Mid-band-Walk
249167	148.936	Mid-band-Walk
249323	151.35	Mid-band-Walk
249420	163.394	Mid-band-Walk
249554	134.734	Mid-band-Walk
249684	130.76	Mid-band-Walk
249835	135.004	Mid-band-Walk
249961	93.629	Mid-band-Walk
250086	109.392	Mid-band-Walk
250209	107.336	Mid-band-Walk
250348	136.674	Mid-band-Walk
250491	125.533	Mid-band-Walk
250623	138.835	Mid-band-Walk
250765	186.754	Mid-band-Walk
250891	159.792	Mid-band-Walk
251040	158.247	Mid-band-Walk
251147	182.233	Mid-band-Walk
251294	205.587	Mid-band-Walk
251442	193.254	Mid-band-Walk
251576	185.46	Mid-band-Walk
251690	199.767	Mid-band-Walk
251838	227.667	Mid-band-Walk
251981	222.635	Mid-band-Walk
252120	241.717	Mid-band-Walk
252245	216.273	Mid-band-Walk
252401	252.154	Mid-band-Walk
252526	258.655	Mid-band-Walk
252653	176.277	Mid-band-Walk
252811	184.313	Mid-band-Walk
252912	194.095	Mid-band-Walk
253079	195.556	Mid-band-Walk
253204	123.97	Mid-band-Walk
253320	136.196	Mid-band-Walk
253442	161.329	Mid-band-Walk
253573	224.637	Mid-band-Walk
253708	172.786	Mid-band-Walk
253843	161.133	Mid-band-Walk
253963	165.375	Mid-band-Walk
254111	160.008	Mid-band-Walk
254229	140.128	Mid-band-Walk
254379	162.971	Mid-band-Walk
254493	192.836	Mid-band-Walk
254620	166.587	Mid-band-Walk
254763	146.877	Mid-band-Walk
254893	126.472	Mid-band-Walk
255032	122.429	Mid-band-Walk
255133	180.331	Mid-band-Walk
255267	209.433	Mid-band-Walk
255414	132.047	Mid-band-Walk
255526	149.989	Mid-band-Walk
255661	142.212	Mid-band-Walk
255768	181.126	Mid-band-Walk
255882	181.999	Mid-band-Walk
256012	157.91	Mid-band-Walk
256135	202.128	Mid-band-Walk
256275	190.786	Mid-band-Walk
256385	140.937	Mid-band-Walk
256503	168.352	Mid-band-Walk
256611	191.556	Mid-band-Walk
256724	208.319	Mid-band-Walk
256871	241.106	Mid-band-Walk
256991	209.544	Mid-band-Walk
257135	179.074	Mid-band-Walk
257256	185.877	Mid-band-Walk
257376	225.064	Mid-band-Walk
257520	206.084	Mid-band-Walk
257651	76.713	Mid-band-Walk
257685	0.253	Mid-band-Walk
257688	26.461	Mid-band-Walk
257719	242.385	Mid-band-Walk
257844	185.749	Mid-band-Walk
257967	205.691	Mid-band-Walk
258102	188.367	Mid-band-Walk
258230	159.456	Mid-band-Walk
258344	182.436	Mid-band-Walk
258489	186.564	Mid-band-Walk
258621	207.421	Mid-band-Walk
258756	109.654	Mid-band-Walk
258876	84.497	Mid-band-Walk
258986	96.52	Mid-band-Walk
259110	155.611	Mid-band-Walk
259226	170.407	Mid-band-Walk
259354	222.455	Mid-band-Walk
259493	219.988	Mid-band-Walk
259608	197.788	Mid-band-Walk
259757	154.611	Mid-band-Walk
259881	190.968	Mid-band-Walk
260025	232.108	Mid-band-Walk
260164	150.153	Mid-band-Walk
260261	160.296	Mid-band-Walk
260395	228.377	Mid-band-Walk
260515	205.215	Mid-band-Walk
260665	128.442	Mid-band-Walk
260770	82.231	Mid-band-Walk
260890	88.739	Mid-band-Walk
261013	86.7	Mid-band-Walk
261099	85.281	Mid-band-Walk
261222	82.093	Mid-band-Walk
261323	136.062	Mid-band-Walk
261436	121.114	Mid-band-Walk
261569	127.185	Mid-band-Walk
261658	107.072	Mid-band-Walk
261746	127.026	Mid-band-Walk
261852	122.696	Mid-band-Walk
261982	135.565	Mid-band-Walk
262079	155.845	Mid-band-Walk
262225	215.626	Mid-band-Walk
262343	205.589	Mid-band-Walk
262449	175.311	Mid-band-Walk
262602	93.613	Mid-band-Walk
262706	83.709	Mid-band-Walk
262811	120.425	Mid-band-Walk
262937	135.332	Mid-band-Walk
263077	158.359	Mid-band-Walk
263200	158.467	Mid-band-Walk
263338	203.596	Mid-band-Walk
263455	155.283	Mid-band-Walk
263574	187.293	Mid-band-Walk
263687	231.338	Mid-band-Walk
263834	203.476	Mid-band-Walk
263938	221.426	Mid-band-Walk
264089	177.47	Mid-band-Walk
264237	59.444	Mid-band-Walk
264274	0.014	Mid-band-Walk
264277	40.469	Mid-band-Walk
264397	62.501	Mid-band-Walk
264511	76.81	Mid-band-Walk
264643	82.914	Mid-band-Walk
264750	113.839	Mid-band-Walk
264888	106.393	Mid-band-Walk
265015	80.477	Mid-band-Walk
265151	87.785	Mid-band-Walk
265279	85.367	Mid-band-Walk
265401	61.79	Mid-band-Walk
265525	67.299	Mid-band-Walk
265636	100.455	Mid-band-Walk
265781	92.964	Mid-band-Walk
265898	61.477	Mid-band-Walk
266031	116.345	Mid-band-Walk
266194	56.199	Mid-band-Walk
266289	42.773	Mid-band-Walk
266436	96.656	Mid-band-Walk
266563	110.364	Mid-band-Walk
266693	58.093	Mid-band-Walk
266815	27.965	Mid-band-Walk
266948	63.12	Mid-band-Walk
267063	45.395	Mid-band-Walk
267227	114.238	Mid-band-Walk
267347	87.131	Mid-band-Walk
267461	93.351	Mid-band-Walk
267593	111.354	Mid-band-Walk
267742	124.535	Mid-band-Walk
267872	109.538	Mid-band-Walk
268000	87.404	Mid-band-Walk
268122	115.658	Mid-band-Walk
268250	103.432	Mid-band-Walk
268379	124.136	Mid-band-Walk
268510	119.152	Mid-band-Walk
268638	132.784	Mid-band-Walk
268752	129.586	Mid-band-Walk
268910	122.299	Mid-band-Walk
269035	117.921	Mid-band-Walk
269153	136.884	Mid-band-Walk
269307	123.815	Mid-band-Walk
269440	121.418	Mid-band-Walk
269556	149.757	Mid-band-Walk
269723	110.451	Mid-band-Walk
269852	134.467	Mid-band-Walk
269980	167.168	Mid-band-Walk
270118	112.896	Mid-band-Walk
270247	115.66	Mid-band-Walk
270400	106.947	Mid-band-Walk
270510	129.782	Mid-band-Walk
270669	123.85	Mid-band-Walk
270830	44.022	Mid-band-Walk
270933	102.296	Mid-band-Walk
271071	126.643	Mid-band-Walk
271215	113.814	Mid-band-Walk
271353	118.824	Mid-band-Walk
271482	125.74	Mid-band-Walk
271599	133.285	Mid-band-Walk
271763	114.875	Mid-band-Walk
271898	99.52	Mid-band-Walk
272038	118.174	Mid-band-Walk
272167	124.921	Mid-band-Walk
272314	110.032	Mid-band-Walk
272454	110.777	Mid-band-Walk
272583	99.924	Mid-band-Walk
272708	58.069	Mid-band-Walk
272874	76.085	Mid-band-Walk
273008	75.013	Mid-band-Walk
273137	53.232	Mid-band-Walk
273257	75.375	Mid-band-Walk
273403	123.32	Mid-band-Walk
273559	102.482	Mid-band-Walk
273689	144.233	Mid-band-Walk
273804	149.086	Mid-band-Walk
273949	114.217	Mid-band-Walk
274090	96.428	Mid-band-Walk
274227	62.367	Mid-band-Walk
274331	155.19	Mid-band-Walk
274493	133.624	Mid-band-Walk
274621	115.731	Mid-band-Walk
274760	98.867	Mid-band-Walk
274870	159.039	Mid-band-Walk
275022	84.952	Mid-band-Walk
275164	103.663	Mid-band-Walk
275300	83.315	Mid-band-Walk
275427	34.469	Mid-band-Walk
275573	99.208	Mid-band-Walk
275708	60.046	Mid-band-Walk
275848	106.187	Mid-band-Walk
275974	69.724	Mid-band-Walk
276113	80.78	Mid-band-Walk
276240	111.236	Mid-band-Walk
276395	129.26	Mid-band-Walk
276528	145.685	Mid-band-Walk
276664	127.666	Mid-band-Walk
276790	154.582	Mid-band-Walk
276961	169.927	Mid-band-Walk
277098	159.98	Mid-band-Walk
277221	151.023	Mid-band-Walk
277364	146.98	Mid-band-Walk
277510	139.724	Mid-band-Walk
277644	136.608	Mid-band-Walk
277795	140.414	Mid-band-Walk
277914	107.541	Mid-band-Walk
278063	155.666	Mid-band-Walk
278215	132.072	Mid-band-Walk
278328	131.485	Mid-band-Walk
278452	120.148	Mid-band-Walk
278598	123.066	Mid-band-Walk
278738	126.745	Mid-band-Walk
278856	0.0	Mid-band-Walk
278857	0.015	Mid-band-Walk
278860	0.469	Mid-band-Walk
278880	98.615	Mid-band-Walk
279018	111.735	Mid-band-Walk
279148	105.364	Mid-band-Walk
279288	127.898	Mid-band-Walk
279417	96.43	Mid-band-Walk
279521	0.214	Mid-band-Walk
279535	0.0	Mid-band-Walk
279537	2.286	Mid-band-Walk
279599	18.648	Mid-band-Walk
279759	26.795	Mid-band-Walk
279850	2.882	Mid-band-Walk
279927	22.669	Mid-band-Walk
280020	55.827	Mid-band-Walk
280105	94.129	Mid-band-Walk
280231	113.09	Mid-band-Walk
280386	63.712	Mid-band-Walk
280440	178.061	Mid-band-Walk
280576	173.081	Mid-band-Walk
280682	140.155	Mid-band-Walk
280868	143.924	Mid-band-Walk
280989	168.564	Mid-band-Walk
281118	117.075	Mid-band-Walk
281232	163.117	Mid-band-Walk
281371	172.595	Mid-band-Walk
281515	170.042	Mid-band-Walk
281650	169.6	Mid-band-Walk
281806	169.03	Mid-band-Walk
281925	132.653	Mid-band-Walk
282054	117.648	Mid-band-Walk
282206	108.638	Mid-band-Walk
282320	151.848	Mid-band-Walk
282446	141.506	Mid-band-Walk
282592	154.54	Mid-band-Walk
282743	179.978	Mid-band-Walk
282887	150.702	Mid-band-Walk
283004	125.889	Mid-band-Walk
283134	124.597	Mid-band-Walk
283265	165.746	Mid-band-Walk
283436	147.758	Mid-band-Walk
283556	144.405	Mid-band-Walk
283685	131.07	Mid-band-Walk
283837	142.325	Mid-band-Walk
283964	143.689	Mid-band-Walk
284118	150.398	Mid-band-Walk
284236	145.19	Mid-band-Walk
284389	164.491	Mid-band-Walk
284516	144.876	Mid-band-Walk
284660	163.834	Mid-band-Walk
284816	181.612	Mid-band-Walk
284949	155.857	Mid-band-Walk
285081	163.513	Mid-band-Walk
285232	115.988	Mid-band-Walk
285358	134.948	Mid-band-Walk
285490	171.228	Mid-band-Walk
285629	176.772	Mid-band-Walk
285757	168.185	Mid-band-Walk
285904	160.485	Mid-band-Walk
286055	178.786	Mid-band-Walk
286181	135.793	Mid-band-Walk
286315	142.541	Mid-band-Walk
286464	121.989	Mid-band-Walk
286592	123.805	Mid-band-Walk
286734	113.771	Mid-band-Walk
286873	142.0	Mid-band-Walk
287017	168.296	Mid-band-Walk
287141	154.224	Mid-band-Walk
287281	129.986	Mid-band-Walk
287427	131.74	Mid-band-Walk
287556	143.304	Mid-band-Walk
287692	119.448	Mid-band-Walk
287836	141.905	Mid-band-Walk
287969	104.359	Mid-band-Walk
288129	145.242	Mid-band-Walk
288256	180.362	Mid-band-Walk
288385	100.939	Mid-band-Walk
288533	132.505	Mid-band-Walk
288667	122.475	Mid-band-Walk
288786	124.079	Mid-band-Walk
288949	130.281	Mid-band-Walk
289082	125.503	Mid-band-Walk
289200	112.081	Mid-band-Walk
289350	146.147	Mid-band-Walk
289470	138.913	Mid-band-Walk
289603	136.275	Mid-band-Walk
289761	119.992	Mid-band-Walk
289894	140.341	Mid-band-Walk
290037	170.7	Mid-band-Walk
290164	130.482	Mid-band-Walk
290296	132.779	Mid-band-Walk
290423	96.386	Mid-band-Walk
290564	122.347	Mid-band-Walk
290701	120.895	Mid-band-Walk
290837	121.85	Mid-band-Walk
290979	131.229	Mid-band-Walk
291115	198.808	Mid-band-Walk
291243	197.56	Mid-band-Walk
291377	203.296	Mid-band-Walk
291523	201.079	Mid-band-Walk
291661	182.229	Mid-band-Walk
291788	192.781	Mid-band-Walk
291921	191.049	Mid-band-Walk
292082	181.107	Mid-band-Walk
292199	170.792	Mid-band-Walk
292352	180.543	Mid-band-Walk
292485	165.365	Mid-band-Walk
292614	186.705	Mid-band-Walk
292748	193.636	Mid-band-Walk
292901	181.743	Mid-band-Walk
293018	163.033	Mid-band-Walk
293168	152.227	Mid-band-Walk
293314	148.157	Mid-band-Walk
293447	165.363	Mid-band-Walk
293594	100.942	Mid-band-Walk
293715	80.411	Mid-band-Walk
293838	120.666	Mid-band-Walk
293981	143.565	Mid-band-Walk
294129	138.733	Mid-band-Walk
294261	162.503	Mid-band-Walk
294392	129.095	Mid-band-Walk
294550	118.875	Mid-band-Walk
294672	137.068	Mid-band-Walk
294821	127.856	Mid-band-Walk
294952	133.785	Mid-band-Walk
295091	142.75	Mid-band-Walk
295221	132.938	Mid-band-Walk
295369	151.402	Mid-band-Walk
295513	182.784	Mid-band-Walk
295641	165.509	Mid-band-Walk
295790	170.068	Mid-band-Walk
295923	185.093	Mid-band-Walk
296077	147.514	Mid-band-Walk
296193	171.51	Mid-band-Walk
296342	175.469	Mid-band-Walk
296468	161.904	Mid-band-Walk
296617	156.332	Mid-band-Walk
296750	139.618	Mid-band-Walk
296894	164.635	Mid-band-Walk
297018	139.555	Mid-band-Walk
297177	132.834	Mid-band-Walk
297304	149.68	Mid-band-Walk
297431	145.087	Mid-band-Walk
297585	173.529	Mid-band-Walk
297735	136.506	Mid-band-Walk
297856	162.511	Mid-band-Walk
298005	179.446	Mid-band-Walk
298127	180.953	Mid-band-Walk
298261	131.537	Mid-band-Walk
298408	144.497	Mid-band-Walk
298541	136.786	Mid-band-Walk
298700	106.656	Mid-band-Walk
298812	127.907	Mid-band-Walk
298943	114.967	Mid-band-Walk
299089	102.615	Mid-band-Walk
299215	141.084	Mid-band-Walk
299369	124.086	Mid-band-Walk
299477	106.228	Mid-band-Walk
299601	150.707	Mid-band-Walk
299739	119.715	Mid-band-Walk
299866	93.141	Mid-band-Walk
299998	56.8	Mid-band-Walk
300132	110.152	Mid-band-Walk
300271	104.97	Mid-band-Walk
300384	113.726	Mid-band-Walk
300492	122.237	Mid-band-Walk
300649	113.044	Mid-band-Walk
300764	107.551	Mid-band-Walk
300887	110.2	Mid-band-Walk
301025	149.589	Mid-band-Walk
301157	126.223	Mid-band-Walk
301306	113.904	Mid-band-Walk
301413	100.654	Mid-band-Walk
301531	117.218	Mid-band-Walk
301679	121.963	Mid-band-Walk
301812	170.462	Mid-band-Walk
301961	169.915	Mid-band-Walk
302089	145.06	Mid-band-Walk
302228	150.476	Mid-band-Walk
302381	145.261	Mid-band-Walk
302490	180.031	Mid-band-Walk
302637	173.905	Mid-band-Walk
302770	160.698	Mid-band-Walk
302908	155.856	Mid-band-Walk
303063	167.7	Mid-band-Walk
303183	146.284	Mid-band-Walk
303332	120.089	Mid-band-Walk
303453	146.714	Mid-band-Walk
303606	144.93	Mid-band-Walk
303723	133.43	Mid-band-Walk
303871	151.621	Mid-band-Walk
304005	172.256	Mid-band-Walk
304148	173.236	Mid-band-Walk
304292	158.644	Mid-band-Walk
304427	159.671	Mid-band-Walk
304558	154.65	Mid-band-Walk
304692	164.913	Mid-band-Walk
304830	140.728	Mid-band-Walk
304981	164.056	Mid-band-Walk
305102	111.541	Mid-band-Walk
305252	128.423	Mid-band-Walk
305381	121.559	Mid-band-Walk
305493	125.539	Mid-band-Walk
305642	145.947	Mid-band-Walk
305768	101.554	Mid-band-Walk
305923	108.617	Mid-band-Walk
306038	124.632	Mid-band-Walk
