	Tput(Mbps)	config
120938	1049.54	Mid-band-Drive
121080	993.757	Mid-band-Drive
121234	911.85	Mid-band-Drive
121396	984.226	Mid-band-Drive
121559	837.638	Mid-band-Drive
121676	821.59	Mid-band-Drive
121812	897.166	Mid-band-Drive
121956	909.234	Mid-band-Drive
122086	795.538	Mid-band-Drive
122219	733.252	Mid-band-Drive
122347	1178.205	Mid-band-Drive
122491	1122.992	Mid-band-Drive
122667	686.293	Mid-band-Drive
122774	1040.918	Mid-band-Drive
122930	867.96	Mid-band-Drive
123075	997.048	Mid-band-Drive
123225	904.257	Mid-band-Drive
123355	1004.368	Mid-band-Drive
123493	1010.756	Mid-band-Drive
123669	926.674	Mid-band-Drive
123814	900.795	Mid-band-Drive
123922	851.777	Mid-band-Drive
124092	795.944	Mid-band-Drive
124204	961.538	Mid-band-Drive
124348	883.247	Mid-band-Drive
124510	720.699	Mid-band-Drive
124627	984.007	Mid-band-Drive
124786	790.268	Mid-band-Drive
124895	469.426	Mid-band-Drive
125011	555.538	Mid-band-Drive
125109	834.132	Mid-band-Drive
125262	946.331	Mid-band-Drive
125407	854.592	Mid-band-Drive
125544	1018.153	Mid-band-Drive
125682	806.687	Mid-band-Drive
125827	1007.563	Mid-band-Drive
125967	857.557	Mid-band-Drive
126105	809.314	Mid-band-Drive
126233	644.365	Mid-band-Drive
126343	923.228	Mid-band-Drive
126461	958.618	Mid-band-Drive
126594	748.056	Mid-band-Drive
126701	563.724	Mid-band-Drive
126795	800.75	Mid-band-Drive
126924	703.565	Mid-band-Drive
127033	905.785	Mid-band-Drive
127169	534.465	Mid-band-Drive
127270	949.471	Mid-band-Drive
127409	954.047	Mid-band-Drive
127539	982.505	Mid-band-Drive
127688	956.607	Mid-band-Drive
127830	950.941	Mid-band-Drive
127952	711.805	Mid-band-Drive
128063	999.28	Mid-band-Drive
128198	683.747	Mid-band-Drive
128307	820.17	Mid-band-Drive
128417	1009.451	Mid-band-Drive
128570	963.668	Mid-band-Drive
128702	810.937	Mid-band-Drive
128822	583.375	Mid-band-Drive
128909	999.978	Mid-band-Drive
129073	805.546	Mid-band-Drive
129214	1044.595	Mid-band-Drive
129338	573.85	Mid-band-Drive
129434	860.297	Mid-band-Drive
129580	1010.433	Mid-band-Drive
129716	828.547	Mid-band-Drive
129847	979.743	Mid-band-Drive
129976	828.772	Mid-band-Drive
130129	689.248	Mid-band-Drive
130267	814.626	Mid-band-Drive
130410	907.241	Mid-band-Drive
130549	870.107	Mid-band-Drive
130686	982.756	Mid-band-Drive
130837	976.156	Mid-band-Drive
130982	777.499	Mid-band-Drive
131124	858.63	Mid-band-Drive
131277	1041.308	Mid-band-Drive
131415	1020.486	Mid-band-Drive
131557	1005.661	Mid-band-Drive
131713	1115.117	Mid-band-Drive
131874	1055.0	Mid-band-Drive
132042	1077.924	Mid-band-Drive
132200	765.16	Mid-band-Drive
132336	1148.212	Mid-band-Drive
132498	1139.66	Mid-band-Drive
132644	1176.353	Mid-band-Drive
132819	1135.34	Mid-band-Drive
132968	1174.313	Mid-band-Drive
133129	1132.5	Mid-band-Drive
133291	1176.511	Mid-band-Drive
133459	1144.33	Mid-band-Drive
133614	1095.461	Mid-band-Drive
133776	1055.134	Mid-band-Drive
133937	1059.944	Mid-band-Drive
134112	1114.266	Mid-band-Drive
134255	1127.619	Mid-band-Drive
134428	1088.768	Mid-band-Drive
134597	1001.784	Mid-band-Drive
134759	1206.028	Mid-band-Drive
134903	1100.666	Mid-band-Drive
135071	1100.852	Mid-band-Drive
135232	1095.183	Mid-band-Drive
135382	1138.972	Mid-band-Drive
135538	1183.649	Mid-band-Drive
135699	1140.317	Mid-band-Drive
135867	1118.364	Mid-band-Drive
136036	1116.19	Mid-band-Drive
136184	1036.953	Mid-band-Drive
136358	1113.108	Mid-band-Drive
136506	980.498	Mid-band-Drive
136674	891.101	Mid-band-Drive
136836	1083.234	Mid-band-Drive
137004	1187.511	Mid-band-Drive
137150	907.897	Mid-band-Drive
137308	914.721	Mid-band-Drive
137482	1087.566	Mid-band-Drive
137626	1054.282	Mid-band-Drive
137778	918.728	Mid-band-Drive
137938	1058.892	Mid-band-Drive
138100	1100.167	Mid-band-Drive
138273	1068.457	Mid-band-Drive
138435	1288.701	Mid-band-Drive
138571	1185.926	Mid-band-Drive
138744	974.723	Mid-band-Drive
138888	964.876	Mid-band-Drive
139047	1063.643	Mid-band-Drive
139214	1023.927	Mid-band-Drive
139370	971.937	Mid-band-Drive
139540	1103.666	Mid-band-Drive
139681	1025.836	Mid-band-Drive
139848	951.879	Mid-band-Drive
139975	1026.232	Mid-band-Drive
140136	1011.645	Mid-band-Drive
140297	1026.943	Mid-band-Drive
140456	1076.428	Mid-band-Drive
140621	1033.215	Mid-band-Drive
140771	965.84	Mid-band-Drive
140921	845.507	Mid-band-Drive
141086	983.956	Mid-band-Drive
141240	892.327	Mid-band-Drive
141396	1113.946	Mid-band-Drive
141569	1063.803	Mid-band-Drive
141732	1120.45	Mid-band-Drive
141873	1044.681	Mid-band-Drive
142055	988.188	Mid-band-Drive
142184	1067.981	Mid-band-Drive
142359	999.629	Mid-band-Drive
142502	975.2	Mid-band-Drive
142665	1063.658	Mid-band-Drive
142823	1051.636	Mid-band-Drive
142968	1031.848	Mid-band-Drive
143118	1071.301	Mid-band-Drive
143284	996.243	Mid-band-Drive
143437	1149.884	Mid-band-Drive
143614	1235.296	Mid-band-Drive
143756	1144.228	Mid-band-Drive
143937	1252.864	Mid-band-Drive
144083	1042.091	Mid-band-Drive
144256	1149.407	Mid-band-Drive
144405	998.975	Mid-band-Drive
144563	966.033	Mid-band-Drive
144713	905.802	Mid-band-Drive
144887	932.379	Mid-band-Drive
145039	874.848	Mid-band-Drive
145204	998.09	Mid-band-Drive
145371	1080.218	Mid-band-Drive
145540	1117.628	Mid-band-Drive
145689	1114.129	Mid-band-Drive
145863	1091.065	Mid-band-Drive
146012	1062.684	Mid-band-Drive
146160	950.175	Mid-band-Drive
146315	1073.539	Mid-band-Drive
146474	996.266	Mid-band-Drive
146636	1004.549	Mid-band-Drive
146817	954.139	Mid-band-Drive
146959	879.191	Mid-band-Drive
147101	899.222	Mid-band-Drive
147256	790.641	Mid-band-Drive
147369	826.084	Mid-band-Drive
147498	891.715	Mid-band-Drive
147599	14.13	Mid-band-Drive
147649	387.147	Mid-band-Drive
147788	698.725	Mid-band-Drive
147923	442.515	Mid-band-Drive
148052	660.035	Mid-band-Drive
148200	901.335	Mid-band-Drive
148335	769.181	Mid-band-Drive
148469	882.498	Mid-band-Drive
148614	851.378	Mid-band-Drive
148755	908.723	Mid-band-Drive
148906	892.673	Mid-band-Drive
149043	920.577	Mid-band-Drive
149201	758.19	Mid-band-Drive
149308	611.693	Mid-band-Drive
149449	900.059	Mid-band-Drive
149589	781.926	Mid-band-Drive
149740	741.738	Mid-band-Drive
149878	769.35	Mid-band-Drive
150018	848.511	Mid-band-Drive
150172	881.816	Mid-band-Drive
150312	892.452	Mid-band-Drive
150457	810.352	Mid-band-Drive
150602	764.066	Mid-band-Drive
150748	732.964	Mid-band-Drive
150885	863.745	Mid-band-Drive
151032	852.577	Mid-band-Drive
151180	816.293	Mid-band-Drive
151315	861.479	Mid-band-Drive
151458	748.403	Mid-band-Drive
151592	673.431	Mid-band-Drive
151741	616.864	Mid-band-Drive
151887	656.452	Mid-band-Drive
152041	785.846	Mid-band-Drive
152170	657.132	Mid-band-Drive
152293	893.694	Mid-band-Drive
152441	687.569	Mid-band-Drive
152535	8.878	Mid-band-Drive
152580	477.131	Mid-band-Drive
152749	778.893	Mid-band-Drive
152901	1000.179	Mid-band-Drive
153069	933.493	Mid-band-Drive
153228	1009.942	Mid-band-Drive
153386	923.96	Mid-band-Drive
153550	984.639	Mid-band-Drive
153709	940.828	Mid-band-Drive
153871	986.011	Mid-band-Drive
154038	999.531	Mid-band-Drive
154207	983.813	Mid-band-Drive
154369	736.993	Mid-band-Drive
154520	935.971	Mid-band-Drive
154679	1095.399	Mid-band-Drive
154841	943.015	Mid-band-Drive
155007	861.001	Mid-band-Drive
155163	856.445	Mid-band-Drive
155331	739.859	Mid-band-Drive
155499	925.883	Mid-band-Drive
155654	928.912	Mid-band-Drive
155810	894.636	Mid-band-Drive
155971	910.453	Mid-band-Drive
156131	1003.734	Mid-band-Drive
156288	929.166	Mid-band-Drive
156469	1032.732	Mid-band-Drive
156618	895.678	Mid-band-Drive
156785	878.631	Mid-band-Drive
156943	900.205	Mid-band-Drive
157103	763.865	Mid-band-Drive
157277	880.92	Mid-band-Drive
157432	862.338	Mid-band-Drive
157600	763.072	Mid-band-Drive
157746	818.721	Mid-band-Drive
157917	841.925	Mid-band-Drive
158077	783.274	Mid-band-Drive
158247	912.88	Mid-band-Drive
158396	918.742	Mid-band-Drive
158557	845.719	Mid-band-Drive
158721	760.145	Mid-band-Drive
158877	825.796	Mid-band-Drive
159033	809.331	Mid-band-Drive
159194	754.236	Mid-band-Drive
159358	676.451	Mid-band-Drive
159520	825.075	Mid-band-Drive
159681	902.771	Mid-band-Drive
159848	885.043	Mid-band-Drive
160001	959.071	Mid-band-Drive
160170	916.737	Mid-band-Drive
160327	821.895	Mid-band-Drive
160502	771.018	Mid-band-Drive
160650	795.213	Mid-band-Drive
160805	769.495	Mid-band-Drive
160960	792.273	Mid-band-Drive
161077	743.799	Mid-band-Drive
161225	845.687	Mid-band-Drive
161377	637.963	Mid-band-Drive
161524	592.717	Mid-band-Drive
161647	694.736	Mid-band-Drive
161795	821.593	Mid-band-Drive
161951	841.363	Mid-band-Drive
162074	687.513	Mid-band-Drive
162216	763.383	Mid-band-Drive
162370	846.543	Mid-band-Drive
162525	764.033	Mid-band-Drive
162668	809.395	Mid-band-Drive
162812	710.362	Mid-band-Drive
162952	735.705	Mid-band-Drive
163101	856.338	Mid-band-Drive
163249	724.799	Mid-band-Drive
163379	793.802	Mid-band-Drive
163546	716.885	Mid-band-Drive
163683	784.927	Mid-band-Drive
163825	750.062	Mid-band-Drive
163954	466.358	Mid-band-Drive
164115	496.841	Mid-band-Drive
164277	724.96	Mid-band-Drive
164425	766.428	Mid-band-Drive
164557	649.055	Mid-band-Drive
164703	578.512	Mid-band-Drive
164850	724.63	Mid-band-Drive
164999	782.927	Mid-band-Drive
165136	654.823	Mid-band-Drive
165275	816.273	Mid-band-Drive
165427	667.563	Mid-band-Drive
165581	683.475	Mid-band-Drive
165710	533.622	Mid-band-Drive
165859	697.704	Mid-band-Drive
166014	690.941	Mid-band-Drive
166157	577.419	Mid-band-Drive
166299	609.681	Mid-band-Drive
166446	674.7	Mid-band-Drive
166583	607.495	Mid-band-Drive
166720	364.9	Mid-band-Drive
166809	582.119	Mid-band-Drive
166956	709.897	Mid-band-Drive
167105	651.156	Mid-band-Drive
167244	576.077	Mid-band-Drive
167390	493.005	Mid-band-Drive
167532	494.674	Mid-band-Drive
167635	233.32	Mid-band-Drive
167701	803.402	Mid-band-Drive
167846	836.884	Mid-band-Drive
168005	848.805	Mid-band-Drive
168154	779.094	Mid-band-Drive
168266	0.0	Mid-band-Drive
168268	43.248	Mid-band-Drive
168347	699.061	Mid-band-Drive
168505	696.775	Mid-band-Drive
168640	832.454	Mid-band-Drive
168783	826.309	Mid-band-Drive
168954	613.114	Mid-band-Drive
169070	871.323	Mid-band-Drive
169252	793.417	Mid-band-Drive
169395	1003.994	Mid-band-Drive
169556	975.499	Mid-band-Drive
169712	905.314	Mid-band-Drive
169866	944.213	Mid-band-Drive
170020	874.984	Mid-band-Drive
170192	891.121	Mid-band-Drive
170357	798.17	Mid-band-Drive
170506	899.925	Mid-band-Drive
170688	832.461	Mid-band-Drive
170848	861.543	Mid-band-Drive
170997	731.455	Mid-band-Drive
171123	836.616	Mid-band-Drive
171291	883.649	Mid-band-Drive
171440	983.599	Mid-band-Drive
171600	925.541	Mid-band-Drive
171763	1041.616	Mid-band-Drive
171938	931.201	Mid-band-Drive
172091	956.154	Mid-band-Drive
172253	928.787	Mid-band-Drive
172399	1020.95	Mid-band-Drive
172582	745.531	Mid-band-Drive
172691	879.744	Mid-band-Drive
172836	897.6	Mid-band-Drive
172998	977.998	Mid-band-Drive
173165	930.613	Mid-band-Drive
173322	968.567	Mid-band-Drive
173491	840.269	Mid-band-Drive
173625	884.687	Mid-band-Drive
173816	986.98	Mid-band-Drive
173965	976.732	Mid-band-Drive
174133	941.577	Mid-band-Drive
174288	1061.269	Mid-band-Drive
174463	1035.546	Mid-band-Drive
174623	1042.606	Mid-band-Drive
174753	926.045	Mid-band-Drive
174905	483.012	Mid-band-Drive
174992	1043.148	Mid-band-Drive
175163	1026.246	Mid-band-Drive
175328	1044.734	Mid-band-Drive
175498	1137.727	Mid-band-Drive
175659	1011.556	Mid-band-Drive
175800	1102.141	Mid-band-Drive
175983	1135.898	Mid-band-Drive
176112	1017.313	Mid-band-Drive
176273	1002.669	Mid-band-Drive
176429	1000.905	Mid-band-Drive
176571	913.811	Mid-band-Drive
176693	838.096	Mid-band-Drive
176848	970.546	Mid-band-Drive
176997	1001.198	Mid-band-Drive
177159	976.449	Mid-band-Drive
177281	988.708	Mid-band-Drive
177423	991.685	Mid-band-Drive
177579	748.008	Mid-band-Drive
177687	876.99	Mid-band-Drive
177828	887.55	Mid-band-Drive
177964	921.24	Mid-band-Drive
178091	1004.767	Mid-band-Drive
178231	1017.916	Mid-band-Drive
178356	920.36	Mid-band-Drive
178496	1022.464	Mid-band-Drive
178650	1044.771	Mid-band-Drive
178791	1004.993	Mid-band-Drive
178934	1002.348	Mid-band-Drive
179096	873.262	Mid-band-Drive
179219	876.288	Mid-band-Drive
179363	952.648	Mid-band-Drive
179490	946.158	Mid-band-Drive
179652	933.835	Mid-band-Drive
179787	870.59	Mid-band-Drive
179942	897.116	Mid-band-Drive
180066	605.112	Mid-band-Drive
180201	920.798	Mid-band-Drive
180357	700.347	Mid-band-Drive
180499	930.142	Mid-band-Drive
180628	922.479	Mid-band-Drive
180790	957.87	Mid-band-Drive
180930	813.909	Mid-band-Drive
181071	1023.496	Mid-band-Drive
181213	587.229	Mid-band-Drive
181350	851.836	Mid-band-Drive
181504	990.829	Mid-band-Drive
181640	1053.989	Mid-band-Drive
181775	939.743	Mid-band-Drive
181931	908.579	Mid-band-Drive
182052	904.409	Mid-band-Drive
182191	902.291	Mid-band-Drive
182325	1001.864	Mid-band-Drive
182480	1003.916	Mid-band-Drive
182608	788.42	Mid-band-Drive
182753	1008.501	Mid-band-Drive
182886	978.681	Mid-band-Drive
183035	1063.899	Mid-band-Drive
183152	781.838	Mid-band-Drive
183285	1010.729	Mid-band-Drive
183412	1039.397	Mid-band-Drive
183599	838.081	Mid-band-Drive
183755	835.683	Mid-band-Drive
183917	1068.532	Mid-band-Drive
184046	1156.509	Mid-band-Drive
184208	1017.984	Mid-band-Drive
184371	1101.613	Mid-band-Drive
184532	1078.408	Mid-band-Drive
184686	1278.026	Mid-band-Drive
184841	1122.422	Mid-band-Drive
184986	1084.312	Mid-band-Drive
185149	1193.577	Mid-band-Drive
185315	1132.845	Mid-band-Drive
185468	1265.193	Mid-band-Drive
185629	1204.308	Mid-band-Drive
185803	1158.752	Mid-band-Drive
185958	1158.631	Mid-band-Drive
186116	1163.837	Mid-band-Drive
186267	1076.382	Mid-band-Drive
186417	1035.289	Mid-band-Drive
186577	1016.19	Mid-band-Drive
186738	939.209	Mid-band-Drive
186899	870.665	Mid-band-Drive
187046	963.045	Mid-band-Drive
187185	1091.22	Mid-band-Drive
187347	1057.881	Mid-band-Drive
187512	1161.677	Mid-band-Drive
187669	1125.398	Mid-band-Drive
187830	1081.687	Mid-band-Drive
187992	836.584	Mid-band-Drive
188142	890.112	Mid-band-Drive
188293	988.015	Mid-band-Drive
188435	984.481	Mid-band-Drive
188605	1116.83	Mid-band-Drive
188779	1096.934	Mid-band-Drive
188910	722.452	Mid-band-Drive
189061	1031.291	Mid-band-Drive
189230	1027.927	Mid-band-Drive
189371	911.071	Mid-band-Drive
189545	942.358	Mid-band-Drive
189700	1182.092	Mid-band-Drive
189868	1204.264	Mid-band-Drive
190023	1161.262	Mid-band-Drive
190185	1104.359	Mid-band-Drive
190353	1175.911	Mid-band-Drive
190515	1188.947	Mid-band-Drive
190677	1107.781	Mid-band-Drive
190825	9.47	Mid-band-Drive
190828	495.685	Mid-band-Drive
190985	976.478	Mid-band-Drive
191144	1004.264	Mid-band-Drive
191300	1061.336	Mid-band-Drive
191467	1098.915	Mid-band-Drive
191614	918.862	Mid-band-Drive
191774	1057.293	Mid-band-Drive
191927	1126.453	Mid-band-Drive
192089	1076.009	Mid-band-Drive
192250	1095.144	Mid-band-Drive
192406	1125.027	Mid-band-Drive
192574	1073.47	Mid-band-Drive
192742	1141.592	Mid-band-Drive
192904	973.926	Mid-band-Drive
193066	939.474	Mid-band-Drive
193227	777.596	Mid-band-Drive
193389	983.707	Mid-band-Drive
193549	980.004	Mid-band-Drive
193725	1139.854	Mid-band-Drive
193849	1017.373	Mid-band-Drive
194035	1082.087	Mid-band-Drive
194197	1004.758	Mid-band-Drive
194360	982.586	Mid-band-Drive
194520	982.457	Mid-band-Drive
194675	979.788	Mid-band-Drive
194851	997.63	Mid-band-Drive
195018	1165.063	Mid-band-Drive
195174	953.062	Mid-band-Drive
195328	969.407	Mid-band-Drive
195497	929.539	Mid-band-Drive
195652	939.89	Mid-band-Drive
195820	936.112	Mid-band-Drive
195982	1045.699	Mid-band-Drive
196150	1027.804	Mid-band-Drive
196303	914.993	Mid-band-Drive
196470	1109.641	Mid-band-Drive
196624	1011.684	Mid-band-Drive
196779	912.322	Mid-band-Drive
196941	989.992	Mid-band-Drive
197108	943.323	Mid-band-Drive
197276	1020.062	Mid-band-Drive
197438	1016.332	Mid-band-Drive
197593	988.853	Mid-band-Drive
197755	1001.72	Mid-band-Drive
197916	1056.397	Mid-band-Drive
198078	1082.65	Mid-band-Drive
198239	1063.706	Mid-band-Drive
198383	1158.003	Mid-band-Drive
198568	972.037	Mid-band-Drive
198715	938.792	Mid-band-Drive
198828	1006.454	Mid-band-Drive
198988	1125.71	Mid-band-Drive
199117	1033.334	Mid-band-Drive
199263	1182.59	Mid-band-Drive
199411	1120.791	Mid-band-Drive
199577	859.382	Mid-band-Drive
199725	947.921	Mid-band-Drive
199844	839.696	Mid-band-Drive
199963	706.805	Mid-band-Drive
200077	813.957	Mid-band-Drive
200199	565.797	Mid-band-Drive
200290	781.411	Mid-band-Drive
200421	834.398	Mid-band-Drive
200559	972.81	Mid-band-Drive
200706	1049.596	Mid-band-Drive
200860	1015.795	Mid-band-Drive
201029	1086.842	Mid-band-Drive
201191	1001.121	Mid-band-Drive
201352	1052.995	Mid-band-Drive
201514	927.238	Mid-band-Drive
201669	791.172	Mid-band-Drive
201814	790.463	Mid-band-Drive
201966	878.935	Mid-band-Drive
202133	976.019	Mid-band-Drive
202295	987.941	Mid-band-Drive
202463	832.387	Mid-band-Drive
202618	818.999	Mid-band-Drive
202773	945.073	Mid-band-Drive
202935	1118.077	Mid-band-Drive
203096	1099.194	Mid-band-Drive
203258	1125.612	Mid-band-Drive
203412	1175.549	Mid-band-Drive
203572	928.88	Mid-band-Drive
203756	1064.858	Mid-band-Drive
203889	1169.213	Mid-band-Drive
204073	1105.213	Mid-band-Drive
204235	1120.954	Mid-band-Drive
204396	1012.102	Mid-band-Drive
204564	1044.101	Mid-band-Drive
204704	1144.855	Mid-band-Drive
204881	1129.864	Mid-band-Drive
205043	1140.968	Mid-band-Drive
205204	1043.151	Mid-band-Drive
205366	973.46	Mid-band-Drive
205513	1085.92	Mid-band-Drive
205677	1027.336	Mid-band-Drive
205857	1006.349	Mid-band-Drive
206018	1015.994	Mid-band-Drive
206151	973.266	Mid-band-Drive
206312	469.96	Mid-band-Drive
206497	484.108	Mid-band-Drive
206644	767.998	Mid-band-Drive
206807	1062.597	Mid-band-Drive
206974	1010.484	Mid-band-Drive
207129	1108.814	Mid-band-Drive
207304	1178.232	Mid-band-Drive
207467	1036.023	Mid-band-Drive
207622	1117.908	Mid-band-Drive
207775	1003.559	Mid-band-Drive
207938	1084.495	Mid-band-Drive
208099	965.98	Mid-band-Drive
208259	1087.818	Mid-band-Drive
208436	1075.328	Mid-band-Drive
208598	1031.762	Mid-band-Drive
208759	1030.448	Mid-band-Drive
208927	1126.542	Mid-band-Drive
209068	1119.228	Mid-band-Drive
209244	997.807	Mid-band-Drive
209406	958.992	Mid-band-Drive
209567	946.812	Mid-band-Drive
209722	1102.612	Mid-band-Drive
209883	1133.272	Mid-band-Drive
210030	1047.813	Mid-band-Drive
210220	1072.583	Mid-band-Drive
210375	1018.544	Mid-band-Drive
210543	1035.023	Mid-band-Drive
210699	1031.578	Mid-band-Drive
210853	1145.504	Mid-band-Drive
211015	1194.725	Mid-band-Drive
211184	1134.516	Mid-band-Drive
211345	1100.198	Mid-band-Drive
211507	1029.083	Mid-band-Drive
211654	629.348	Mid-band-Drive
211763	1038.705	Mid-band-Drive
211912	813.196	Mid-band-Drive
212043	963.745	Mid-band-Drive
212184	788.999	Mid-band-Drive
212361	700.152	Mid-band-Drive
212522	685.447	Mid-band-Drive
212677	815.027	Mid-band-Drive
212838	1014.163	Mid-band-Drive
213000	1076.91	Mid-band-Drive
213158	966.435	Mid-band-Drive
213274	928.455	Mid-band-Drive
213407	968.504	Mid-band-Drive
213576	1069.072	Mid-band-Drive
213734	1072.172	Mid-band-Drive
213889	1101.481	Mid-band-Drive
214057	1065.39	Mid-band-Drive
214219	1207.882	Mid-band-Drive
214388	1115.764	Mid-band-Drive
214530	1046.442	Mid-band-Drive
214711	932.321	Mid-band-Drive
214879	1194.785	Mid-band-Drive
215014	1012.907	Mid-band-Drive
215176	1012.293	Mid-band-Drive
215345	1060.506	Mid-band-Drive
215505	991.282	Mid-band-Drive
215674	1072.215	Mid-band-Drive
215828	1074.927	Mid-band-Drive
215984	927.898	Mid-band-Drive
216146	968.878	Mid-band-Drive
216327	961.374	Mid-band-Drive
216474	1024.533	Mid-band-Drive
216643	1123.789	Mid-band-Drive
216805	1053.454	Mid-band-Drive
216967	1097.88	Mid-band-Drive
217117	994.166	Mid-band-Drive
217296	1038.641	Mid-band-Drive
217462	1054.515	Mid-band-Drive
217599	1167.923	Mid-band-Drive
217768	1063.328	Mid-band-Drive
217929	996.421	Mid-band-Drive
218091	1050.593	Mid-band-Drive
218253	1028.667	Mid-band-Drive
218420	1105.929	Mid-band-Drive
218576	1015.43	Mid-band-Drive
218744	850.771	Mid-band-Drive
218855	1024.32	Mid-band-Drive
219026	1051.339	Mid-band-Drive
219186	979.549	Mid-band-Drive
219345	948.923	Mid-band-Drive
219522	1055.164	Mid-band-Drive
219663	877.711	Mid-band-Drive
219832	1094.015	Mid-band-Drive
219994	888.464	Mid-band-Drive
220136	825.289	Mid-band-Drive
220270	970.747	Mid-band-Drive
220419	985.256	Mid-band-Drive
220544	1045.741	Mid-band-Drive
220706	1002.07	Mid-band-Drive
220855	1052.646	Mid-band-Drive
221027	983.671	Mid-band-Drive
221176	727.459	Mid-band-Drive
221258	966.456	Mid-band-Drive
221434	608.569	Mid-band-Drive
221601	772.785	Mid-band-Drive
221750	1114.338	Mid-band-Drive
221919	1018.582	Mid-band-Drive
222066	875.618	Mid-band-Drive
222231	1029.7	Mid-band-Drive
222395	946.74	Mid-band-Drive
222547	974.409	Mid-band-Drive
222704	906.451	Mid-band-Drive
222868	866.269	Mid-band-Drive
223049	823.822	Mid-band-Drive
223212	885.948	Mid-band-Drive
223366	1099.778	Mid-band-Drive
223528	1119.938	Mid-band-Drive
223686	1069.993	Mid-band-Drive
223853	1159.454	Mid-band-Drive
224010	1120.241	Mid-band-Drive
224178	1057.63	Mid-band-Drive
224346	1147.779	Mid-band-Drive
224481	942.113	Mid-band-Drive
224641	1058.046	Mid-band-Drive
224810	1167.012	Mid-band-Drive
224965	1121.95	Mid-band-Drive
225139	955.528	Mid-band-Drive
225295	909.186	Mid-band-Drive
225456	976.82	Mid-band-Drive
225618	941.896	Mid-band-Drive
225780	918.939	Mid-band-Drive
225941	943.269	Mid-band-Drive
226103	1091.377	Mid-band-Drive
226264	956.176	Mid-band-Drive
226425	930.406	Mid-band-Drive
226601	983.91	Mid-band-Drive
226761	870.782	Mid-band-Drive
226896	779.867	Mid-band-Drive
227037	750.979	Mid-band-Drive
227138	693.347	Mid-band-Drive
227215	619.531	Mid-band-Drive
227285	910.585	Mid-band-Drive
227416	1030.427	Mid-band-Drive
227599	865.421	Mid-band-Drive
227745	986.848	Mid-band-Drive
227915	1003.62	Mid-band-Drive
228077	950.322	Mid-band-Drive
228238	949.374	Mid-band-Drive
228413	911.913	Mid-band-Drive
228575	1044.569	Mid-band-Drive
228736	973.523	Mid-band-Drive
228892	969.859	Mid-band-Drive
229046	964.433	Mid-band-Drive
229208	1024.888	Mid-band-Drive
229377	1010.955	Mid-band-Drive
229530	978.339	Mid-band-Drive
229686	857.776	Mid-band-Drive
229838	857.691	Mid-band-Drive
230029	936.126	Mid-band-Drive
230189	818.988	Mid-band-Drive
230317	776.468	Mid-band-Drive
230460	913.641	Mid-band-Drive
230609	846.254	Mid-band-Drive
230757	801.134	Mid-band-Drive
230889	863.051	Mid-band-Drive
231041	909.91	Mid-band-Drive
231197	859.872	Mid-band-Drive
231335	864.23	Mid-band-Drive
231468	964.475	Mid-band-Drive
231623	1102.836	Mid-band-Drive
231771	1012.963	Mid-band-Drive
231920	1006.009	Mid-band-Drive
232050	1081.054	Mid-band-Drive
232212	1040.246	Mid-band-Drive
232353	1118.295	Mid-band-Drive
232498	1107.214	Mid-band-Drive
232637	855.748	Mid-band-Drive
232789	1024.89	Mid-band-Drive
232942	888.073	Mid-band-Drive
233064	803.776	Mid-band-Drive
233184	738.262	Mid-band-Drive
233305	821.614	Mid-band-Drive
233447	925.919	Mid-band-Drive
233587	737.836	Mid-band-Drive
233734	753.354	Mid-band-Drive
233876	834.366	Mid-band-Drive
234004	937.516	Mid-band-Drive
234171	987.312	Mid-band-Drive
234296	950.01	Mid-band-Drive
234458	925.499	Mid-band-Drive
234599	978.69	Mid-band-Drive
234754	970.308	Mid-band-Drive
234883	731.306	Mid-band-Drive
234997	603.018	Mid-band-Drive
235105	998.473	Mid-band-Drive
235240	1016.553	Mid-band-Drive
235370	1024.028	Mid-band-Drive
235538	1037.408	Mid-band-Drive
235673	1127.919	Mid-band-Drive
235829	1010.062	Mid-band-Drive
235969	796.446	Mid-band-Drive
236106	996.115	Mid-band-Drive
236250	961.657	Mid-band-Drive
236403	796.028	Mid-band-Drive
236539	894.487	Mid-band-Drive
236687	933.414	Mid-band-Drive
236835	979.334	Mid-band-Drive
236973	761.754	Mid-band-Drive
237105	775.301	Mid-band-Drive
237235	879.557	Mid-band-Drive
237379	1248.192	Mid-band-Drive
237547	1141.703	Mid-band-Drive
237702	1267.815	Mid-band-Drive
237863	1088.796	Mid-band-Drive
238018	1007.575	Mid-band-Drive
238200	992.038	Mid-band-Drive
238348	1170.31	Mid-band-Drive
238510	1075.953	Mid-band-Drive
238665	1141.033	Mid-band-Drive
238846	1199.511	Mid-band-Drive
239002	1029.464	Mid-band-Drive
239139	1123.246	Mid-band-Drive
239309	1035.566	Mid-band-Drive
239483	1160.355	Mid-band-Drive
239619	859.522	Mid-band-Drive
239755	1235.74	Mid-band-Drive
239915	1005.254	Mid-band-Drive
240081	1102.325	Mid-band-Drive
240234	863.456	Mid-band-Drive
240402	995.572	Mid-band-Drive
240556	1101.951	Mid-band-Drive
240718	1109.468	Mid-band-Drive
240886	1036.959	Mid-band-Drive
241049	902.602	Mid-band-Drive
241202	975.777	Mid-band-Drive
241377	984.1	Mid-band-Drive
241539	871.146	Mid-band-Drive
241693	960.948	Mid-band-Drive
