TP (Gbps)	Config
4.4999999999999996e-05	US_Att
6e-06	US_Att
1.6e-05	US_Att
2.7e-05	US_Att
1.4999999999999999e-05	US_Att
8e-06	US_Att
1.9e-05	US_Att
3.4e-05	US_Att
2.7e-05	US_Att
1.1e-05	US_Att
1.2e-05	US_Att
8e-06	US_Att
2.8e-05	US_Att
3.1e-05	US_Att
2e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
2.1000000000000002e-05	US_Att
2.1000000000000002e-05	US_Att
2e-05	US_Att
2e-05	US_Att
2e-05	US_Att
2e-06	US_Att
1.4999999999999999e-05	US_Att
7e-06	US_Att
1.4e-05	US_Att
1.7999999999999997e-05	US_Att
1.7e-05	US_Att
1.1e-05	US_Att
1.7e-05	US_Att
1.1e-05	US_Att
1e-05	US_Att
1e-05	US_Att
7e-06	US_Att
1.4999999999999999e-05	US_Att
1.9e-05	US_Att
1.3e-05	US_Att
1.1e-05	US_Att
2.4e-05	US_Att
6e-06	US_Att
1.7e-05	US_Att
2.8e-05	US_Att
1.3e-05	US_Att
2.1000000000000002e-05	US_Att
1e-05	US_Att
1e-05	US_Att
1.4999999999999999e-05	US_Att
1.4999999999999999e-05	US_Att
1.1e-05	US_Att
8e-06	US_Att
1e-05	US_Att
2.7e-05	US_Att
1.1e-05	US_Att
1.4e-05	US_Att
8e-06	US_Att
3.5999999999999994e-05	US_Att
1.1e-05	US_Att
4.2999999999999995e-05	US_Att
2.2e-05	US_Att
1.7999999999999997e-05	US_Att
1.7999999999999997e-05	US_Att
2.2e-05	US_Att
8e-06	US_Att
8e-06	US_Att
1e-05	US_Att
2.7e-05	US_Att
1.7e-05	US_Att
7e-06	US_Att
2.2e-05	US_Att
2.8e-05	US_Att
1.4999999999999999e-05	US_Att
2e-05	US_Att
1e-05	US_Att
1e-05	US_Att
1.9e-05	US_Att
8.999999999999999e-06	US_Att
2.6e-05	US_Att
2.1000000000000002e-05	US_Att
1.9e-05	US_Att
2.2e-05	US_Att
8.999999999999999e-06	US_Att
1.1e-05	US_Att
1e-05	US_Att
2e-06	US_Att
1.4999999999999999e-05	US_Att
2e-06	US_Att
2.1000000000000002e-05	US_Att
8.999999999999999e-06	US_Att
3.2e-05	US_Att
1.7e-05	US_Att
8.999999999999999e-06	US_Att
3.4e-05	US_Att
1e-05	US_Att
2.2e-05	US_Att
1.4999999999999999e-05	US_Att
1.4999999999999999e-05	US_Att
2e-05	US_Att
1.4e-05	US_Att
2.3e-05	US_Att
1e-05	US_Att
2.3e-05	US_Att
2.4e-05	US_Att
2e-05	US_Att
1.2e-05	US_Att
2.6e-05	US_Att
3.5999999999999994e-05	US_Att
4.6e-05	US_Att
1.2e-05	US_Att
1.4999999999999999e-05	US_Att
2.4e-05	US_Att
1e-05	US_Att
8.999999999999999e-06	US_Att
1.1e-05	US_Att
4.1e-05	US_Att
8.999999999999999e-06	US_Att
0.000186	US_Att
1.1e-05	US_Att
1e-05	US_Att
1.1e-05	US_Att
1e-05	US_Att
5e-06	US_Att
7e-06	US_Att
1e-05	US_Att
6e-06	US_Att
5e-06	US_Att
1e-05	US_Att
1.3e-05	US_Att
8.3e-05	US_Att
2.8e-05	US_Att
0.25601	US_Att
0.28580700000000003	US_Att
0.25038499999999997	US_Att
0.268757	US_Att
0.220458	US_Att
0.288039	US_Att
0.268135	US_Att
0.267158	US_Att
0.345764	US_Att
0.349391	US_Att
0.392956	US_Att
0.36881200000000003	US_Att
0.27286200000000005	US_Att
0.368913	US_Att
0.45327999999999996	US_Att
0.306231	US_Att
0.34200400000000003	US_Att
0.282404	US_Att
0.358815	US_Att
0.38196199999999997	US_Att
0.41360800000000003	US_Att
0.28262400000000004	US_Att
0.29063	US_Att
0.41036700000000004	US_Att
0.409802	US_Att
0.38205700000000004	US_Att
0.414101	US_Att
0.434223	US_Att
0.385316	US_Att
0.432859	US_Att
0.36478	US_Att
0.34563	US_Att
0.386187	US_Att
0.417746	US_Att
0.306244	US_Att
0.365613	US_Att
0.309242	US_Att
0.34468200000000004	US_Att
0.389741	US_Att
0.35837	US_Att
0.41245299999999996	US_Att
0.30721699999999996	US_Att
0.37154899999999996	US_Att
0.403323	US_Att
0.33820100000000003	US_Att
0.349337	US_Att
0.336995	US_Att
0.371988	US_Att
0.260838	US_Att
0.39710199999999996	US_Att
0.30293400000000004	US_Att
0.39415300000000003	US_Att
0.34239400000000003	US_Att
0.325661	US_Att
0.320786	US_Att
0.387142	US_Att
0.40117200000000003	US_Att
0.327491	US_Att
0.324323	US_Att
0.263998	US_Att
0.349007	US_Att
0.380847	US_Att
0.358828	US_Att
0.393786	US_Att
0.333719	US_Att
0.32707200000000003	US_Att
0.370093	US_Att
0.29846100000000003	US_Att
0.23132499999999998	US_Att
0.276885	US_Att
0.249595	US_Att
0.341203	US_Att
0.374034	US_Att
0.416568	US_Att
0.37973	US_Att
0.390441	US_Att
0.39657600000000004	US_Att
0.392491	US_Att
0.29710000000000003	US_Att
0.37552800000000003	US_Att
0.371993	US_Att
0.36185500000000004	US_Att
0.282721	US_Att
0.33505399999999996	US_Att
0.38740600000000003	US_Att
0.43138	US_Att
0.408449	US_Att
0.40942	US_Att
0.37220800000000004	US_Att
0.32203899999999996	US_Att
0.388071	US_Att
0.369572	US_Att
0.425438	US_Att
0.373519	US_Att
0.41978899999999997	US_Att
0.409468	US_Att
0.355295	US_Att
0.417767	US_Att
0.252976	US_Att
0.314359	US_Att
0.348763	US_Att
0.435382	US_Att
0.407795	US_Att
0.361174	US_Att
0.399082	US_Att
0.366068	US_Att
0.396218	US_Att
0.406731	US_Att
0.418678	US_Att
0.41825799999999996	US_Att
0.399628	US_Att
0.460194	US_Att
0.367761	US_Att
0.39229	US_Att
0.439954	US_Att
0.350528	US_Att
0.408714	US_Att
0.326044	US_Att
0.338208	US_Att
0.36852999999999997	US_Att
0.320504	US_Att
0.421224	US_Att
0.363536	US_Att
0.37777	US_Att
0.380338	US_Att
0.39119	US_Att
0.422548	US_Att
0.335738	US_Att
0.346245	US_Att
0.35912	US_Att
0.336297	US_Att
0.367684	US_Att
0.31193400000000004	US_Att
0.379447	US_Att
0.356873	US_Att
0.36917700000000003	US_Att
0.19708799999999999	US_Att
0.373196	US_Att
0.392599	US_Att
0.34154199999999996	US_Att
0.257952	US_Att
0.24693299999999999	US_Att
0.35086900000000004	US_Att
0.367346	US_Att
0.27985899999999997	US_Att
0.364431	US_Att
0.36666000000000004	US_Att
0.40697300000000003	US_Att
0.331277	US_Att
0.38185199999999997	US_Att
0.339798	US_Att
0.40402899999999997	US_Att
0.38038299999999997	US_Att
0.309772	US_Att
0.347623	US_Att
0.361188	US_Att
0.315662	US_Att
0.42043200000000003	US_Att
0.344661	US_Att
0.431225	US_Att
0.40063099999999996	US_Att
0.381372	US_Att
0.443075	US_Att
0.393179	US_Att
0.42103199999999996	US_Att
0.401371	US_Att
0.434789	US_Att
0.319813	US_Att
0.404651	US_Att
0.44480000000000003	US_Att
0.37925400000000004	US_Att
0.390304	US_Att
0.41279899999999997	US_Att
0.424261	US_Att
0.423182	US_Att
0.402834	US_Att
0.380004	US_Att
0.448515	US_Att
0.35336	US_Att
0.380884	US_Att
0.301748	US_Att
0.307247	US_Att
0.43565699999999996	US_Att
0.37959699999999996	US_Att
0.409969	US_Att
0.34179899999999996	US_Att
0.327874	US_Att
0.30296	US_Att
0.399017	US_Att
0.219013	US_Att
0.396688	US_Att
0.444738	US_Att
0.404647	US_Att
0.41604399999999997	US_Att
0.454967	US_Att
0.383316	US_Att
0.38496800000000003	US_Att
0.395915	US_Att
0.367765	US_Att
0.442064	US_Att
0.426732	US_Att
0.32773399999999997	US_Att
0.40578	US_Att
0.403055	US_Att
0.42739299999999997	US_Att
0.29026	US_Att
0.388658	US_Att
0.336794	US_Att
0.409188	US_Att
0.39087299999999997	US_Att
0.46173200000000003	US_Att
0.41674	US_Att
0.351011	US_Att
0.359617	US_Att
0.364181	US_Att
0.317545	US_Att
0.330561	US_Att
0.290648	US_Att
0.344601	US_Att
0.29255200000000003	US_Att
0.293648	US_Att
3.9e-05	US_Att
0.00011300000000000001	US_Att
0.000153	US_Att
4.2999999999999995e-05	US_Att
1e-05	US_Att
1.2e-05	US_Att
1e-05	US_Att
1e-05	US_Att
1.2e-05	US_Att
1.3e-05	US_Att
1.9e-05	US_Att
6e-06	US_Att
1.9e-05	US_Att
8.999999999999999e-06	US_Att
8.999999999999999e-06	US_Att
6e-06	US_Att
1.4e-05	US_Att
1.7999999999999997e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
8.999999999999999e-06	US_Att
1.2e-05	US_Att
8.999999999999999e-06	US_Att
8.999999999999999e-06	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
1.4e-05	US_Att
1.7e-05	US_Att
1.3e-05	US_Att
2.7e-05	US_Att
1.7999999999999997e-05	US_Att
1.3e-05	US_Att
1.9e-05	US_Att
1.3e-05	US_Att
1.7999999999999997e-05	US_Att
8.999999999999999e-06	US_Att
1.4e-05	US_Att
1.4e-05	US_Att
1.4e-05	US_Att
6e-06	US_Att
1.7999999999999997e-05	US_Att
1.4e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
8.999999999999999e-06	US_Att
1e-05	US_Att
1.1e-05	US_Att
1.4e-05	US_Att
6e-06	US_Att
1.3e-05	US_Att
2.3e-05	US_Att
1.4e-05	US_Att
1.7e-05	US_Att
1.1e-05	US_Att
1.2e-05	US_Att
2.3e-05	US_Att
1.6e-05	US_Att
1.7e-05	US_Att
1.1e-05	US_Att
1e-05	US_Att
8.999999999999999e-06	US_Att
1.2e-05	US_Att
1.1e-05	US_Att
8.999999999999999e-06	US_Att
2.3e-05	US_Att
1.2e-05	US_Att
1e-05	US_Att
1.1e-05	US_Att
8.999999999999999e-06	US_Att
1.1e-05	US_Att
2.2e-05	US_Att
1.2e-05	US_Att
1.4e-05	US_Att
1.4e-05	US_Att
3.2e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
1.4e-05	US_Att
1.9e-05	US_Att
1.3e-05	US_Att
1.4e-05	US_Att
1.1e-05	US_Att
5e-06	US_Att
1.7999999999999997e-05	US_Att
1.7999999999999997e-05	US_Att
1.1e-05	US_Att
8.999999999999999e-06	US_Att
1.9e-05	US_Att
1e-05	US_Att
1.2e-05	US_Att
1.4e-05	US_Att
6e-06	US_Att
1.4e-05	US_Att
2.3e-05	US_Att
8.999999999999999e-06	US_Att
1.1e-05	US_Att
1.3e-05	US_Att
7e-06	US_Att
1.3e-05	US_Att
1e-05	US_Att
1.2e-05	US_Att
1.2e-05	US_Att
1.2e-05	US_Att
1.4e-05	US_Att
5e-06	US_Att
1.7e-05	US_Att
8.999999999999999e-06	US_Att
1.3e-05	US_Att
2e-05	US_Att
8.999999999999999e-06	US_Att
1.3e-05	US_Att
1.7999999999999997e-05	US_Att
1.4e-05	US_Att
1.1e-05	US_Att
1.7999999999999997e-05	US_Att
1.4999999999999999e-05	US_Att
1.7999999999999997e-05	US_Att
1.3e-05	US_Att
1.7999999999999997e-05	US_Att
2.9999999999999997e-05	US_Att
2.5e-05	US_Att
1.2e-05	US_Att
8.999999999999999e-06	US_Att
1.4e-05	US_Att
1.3e-05	US_Att
1.3e-05	US_Att
8e-06	US_Att
1.4e-05	US_Att
1.6e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
2.4e-05	US_Att
1.7999999999999997e-05	US_Att
1.7999999999999997e-05	US_Att
1.4e-05	US_Att
6e-06	US_Att
1.3e-05	US_Att
1.7999999999999997e-05	US_Att
8.999999999999999e-06	US_Att
1.9e-05	US_Att
1.7999999999999997e-05	US_Att
1.9e-05	US_Att
6e-06	US_Att
1.2e-05	US_Att
8.999999999999999e-06	US_Att
1.2e-05	US_Att
1e-05	US_Att
1.3e-05	US_Att
2.4e-05	US_Att
1.3e-05	US_Att
8.999999999999999e-06	US_Att
8.999999999999999e-06	US_Att
1.1e-05	US_Att
1.1e-05	US_Att
1.2e-05	US_Att
1e-05	US_Att
1.7999999999999997e-05	US_Att
1.4e-05	US_Att
1.4e-05	US_Att
2e-05	US_Att
8.999999999999999e-06	US_Att
1.9e-05	US_Att
1.7999999999999997e-05	US_Att
1.9e-05	US_Att
1.1e-05	US_Att
2e-05	US_Att
2.5e-05	US_Att
1.7999999999999997e-05	US_Att
2.7e-05	US_Att
1.3e-05	US_Att
1.3e-05	US_Att
1.9e-05	US_Att
1.9e-05	US_Att
1.7999999999999997e-05	US_Att
1.7999999999999997e-05	US_Att
1.4999999999999999e-05	US_Att
8.5e-05	US_Att
8.5e-05	US_Att
6e-06	US_Att
1.3e-05	US_Att
1.4999999999999999e-05	US_Att
0.001168	US_Att
0.37042	US_Att
0.314884	US_Att
0.372516	US_Att
0.347841	US_Att
0.37661	US_Att
0.376849	US_Att
0.37631200000000004	US_Att
0.399227	US_Att
0.367135	US_Att
0.372002	US_Att
0.319914	US_Att
0.366125	US_Att
0.325278	US_Att
0.024442	US_Att
0.001251	US_Att
0.415168	US_Att
0.36236799999999997	US_Att
0.42441	US_Att
0.32601600000000003	US_Att
0.403207	US_Att
0.363771	US_Att
0.355273	US_Att
0.38875400000000004	US_Att
0.233526	US_Att
0.364084	US_Att
0.27019099999999996	US_Att
0.221909	US_Att
0.243029	US_Att
0.19534100000000001	US_Att
0.32410700000000003	US_Att
0.233264	US_Att
0.40025599999999995	US_Att
0.424439	US_Att
0.25091	US_Att
0.34668400000000005	US_Att
0.390081	US_Att
0.27843	US_Att
0.288928	US_Att
0.368664	US_Att
0.398276	US_Att
0.28994600000000004	US_Att
0.027657	US_Att
0.447494	US_Att
0.36429	US_Att
0.36585500000000004	US_Att
0.30358300000000005	US_Att
0.382464	US_Att
0.14468199999999998	US_Att
0.002386	US_Att
0.032639	US_Att
0.335129	US_Att
0.264806	US_Att
0.258067	US_Att
0.42533	US_Att
0.427251	US_Att
0.122997	US_Att
0.312869	US_Att
0.304705	US_Att
0.34995600000000004	US_Att
0.350392	US_Att
0.364253	US_Att
0.38689100000000004	US_Att
0.411077	US_Att
0.349041	US_Att
0.358798	US_Att
0.359988	US_Att
0.39266199999999996	US_Att
0.294746	US_Att
0.403128	US_Att
0.367921	US_Att
0.341924	US_Att
0.310546	US_Att
0.336785	US_Att
0.306179	US_Att
0.377107	US_Att
0.403206	US_Att
0.185021	US_Att
0.162123	US_Att
0.24619300000000002	US_Att
0.18949100000000002	US_Att
0.374233	US_Att
0.384994	US_Att
0.331967	US_Att
0.32287400000000005	US_Att
0.000303	US_Att
0.08390500000000001	US_Att
0.29371499999999995	US_Att
0.23721	US_Att
0.000248	US_Att
2e-06	US_Att
0.111012	US_Att
0.000933	US_Att
0.094006	US_Att
0.168917	US_Att
0.158542	US_Att
0.36751999999999996	US_Att
0.263544	US_Att
0.382061	US_Att
0.071714	US_Att
0.0011120000000000001	US_Att
0.16004400000000002	US_Att
0.309536	US_Att
0.11111499999999999	US_Att
0.25789100000000004	US_Att
0.3518	US_Att
0.383123	US_Att
0.268976	US_Att
3.5000000000000004e-05	US_Att
4e-06	US_Att
3e-06	US_Att
1e-05	US_Att
1.7e-05	US_Att
0.22863399999999998	US_Vzw
0.260053	US_Vzw
0.236262	US_Vzw
0.198827	US_Vzw
0.134932	US_Vzw
0.140867	US_Vzw
1.255453	US_Vzw
0.952579	US_Vzw
0.722288	US_Vzw
0.735106	US_Vzw
0.7342839999999999	US_Vzw
1.070154	US_Vzw
1.008094	US_Vzw
1.039261	US_Vzw
1.0693620000000001	US_Vzw
1.060177	US_Vzw
1.040945	US_Vzw
1.049661	US_Vzw
1.018608	US_Vzw
1.0689600000000001	US_Vzw
1.1694559999999998	US_Vzw
0.845803	US_Vzw
0.991715	US_Vzw
0.903924	US_Vzw
0.753305	US_Vzw
0.884534	US_Vzw
0.812023	US_Vzw
0.7780499999999999	US_Vzw
0.84111	US_Vzw
0.898562	US_Vzw
0.873755	US_Vzw
0.9222899999999999	US_Vzw
0.892464	US_Vzw
0.8679020000000001	US_Vzw
0.919851	US_Vzw
0.838234	US_Vzw
0.8769199999999999	US_Vzw
0.909379	US_Vzw
0.951842	US_Vzw
0.9006559999999999	US_Vzw
0.7843600000000001	US_Vzw
0.812134	US_Vzw
0.845569	US_Vzw
0.8488450000000001	US_Vzw
0.727775	US_Vzw
1.041951	US_Vzw
0.749211	US_Vzw
1.055934	US_Vzw
1.015539	US_Vzw
0.896481	US_Vzw
0.751304	US_Vzw
1.066933	US_Vzw
0.881205	US_Vzw
1.085876	US_Vzw
0.733471	US_Vzw
1.153175	US_Vzw
1.071666	US_Vzw
0.888332	US_Vzw
0.7417549999999999	US_Vzw
1.012314	US_Vzw
0.750085	US_Vzw
1.025194	US_Vzw
0.660336	US_Vzw
0.8281499999999999	US_Vzw
1.588025	US_Vzw
1.486484	US_Vzw
1.372643	US_Vzw
1.4795989999999999	US_Vzw
1.415115	US_Vzw
1.489721	US_Vzw
1.429634	US_Vzw
1.488886	US_Vzw
1.624131	US_Vzw
1.696747	US_Vzw
1.182101	US_Vzw
1.609011	US_Vzw
1.38796	US_Vzw
1.40929	US_Vzw
1.2759960000000001	US_Vzw
1.305217	US_Vzw
1.6530150000000001	US_Vzw
1.192125	US_Vzw
1.6630530000000001	US_Vzw
1.260891	US_Vzw
1.140092	US_Vzw
1.187529	US_Vzw
1.414895	US_Vzw
1.372603	US_Vzw
1.53865	US_Vzw
1.504667	US_Vzw
1.340988	US_Vzw
1.3948340000000001	US_Vzw
1.542005	US_Vzw
1.362853	US_Vzw
1.525579	US_Vzw
1.371599	US_Vzw
1.316661	US_Vzw
1.356531	US_Vzw
1.3797300000000001	US_Vzw
1.333753	US_Vzw
1.1710999999999998	US_Vzw
1.2799390000000002	US_Vzw
1.245794	US_Vzw
1.3328389999999999	US_Vzw
1.359355	US_Vzw
1.2885039999999999	US_Vzw
1.330092	US_Vzw
1.493238	US_Vzw
1.22818	US_Vzw
1.375846	US_Vzw
1.662797	US_Vzw
1.384734	US_Vzw
1.491198	US_Vzw
1.297854	US_Vzw
1.264098	US_Vzw
1.35398	US_Vzw
1.183292	US_Vzw
1.191102	US_Vzw
1.752703	US_Vzw
1.702509	US_Vzw
1.541348	US_Vzw
1.1463219999999998	US_Vzw
1.202108	US_Vzw
1.540551	US_Vzw
1.6786269999999999	US_Vzw
1.578344	US_Vzw
1.532338	US_Vzw
1.7380229999999999	US_Vzw
1.5549380000000002	US_Vzw
1.579787	US_Vzw
1.621642	US_Vzw
1.189538	US_Vzw
1.1445329999999998	US_Vzw
1.582727	US_Vzw
1.097972	US_Vzw
1.923946	US_Vzw
1.640825	US_Vzw
1.588339	US_Vzw
1.475031	US_Vzw
1.493872	US_Vzw
1.103286	US_Vzw
1.529381	US_Vzw
1.631692	US_Vzw
1.366727	US_Vzw
1.476585	US_Vzw
1.39798	US_Vzw
1.304384	US_Vzw
1.1425029999999998	US_Vzw
1.305956	US_Vzw
1.355489	US_Vzw
1.441482	US_Vzw
1.588065	US_Vzw
1.354913	US_Vzw
1.598411	US_Vzw
1.302992	US_Vzw
1.372009	US_Vzw
1.586247	US_Vzw
1.213657	US_Vzw
1.425433	US_Vzw
1.376177	US_Vzw
1.50175	US_Vzw
1.467092	US_Vzw
1.556239	US_Vzw
1.415018	US_Vzw
1.260932	US_Vzw
1.438755	US_Vzw
1.15125	US_Vzw
1.497872	US_Vzw
1.235302	US_Vzw
1.744901	US_Vzw
1.496232	US_Vzw
1.1943409999999999	US_Vzw
1.095531	US_Vzw
1.188403	US_Vzw
1.226401	US_Vzw
1.377415	US_Vzw
1.18428	US_Vzw
1.295563	US_Vzw
1.594459	US_Vzw
1.1972360000000002	US_Vzw
1.146984	US_Vzw
1.328788	US_Vzw
1.169983	US_Vzw
1.436224	US_Vzw
1.19029	US_Vzw
1.524989	US_Vzw
1.2699829999999999	US_Vzw
1.0978130000000001	US_Vzw
1.246632	US_Vzw
1.546373	US_Vzw
1.278329	US_Vzw
1.373804	US_Vzw
1.205187	US_Vzw
1.233384	US_Vzw
0.223629	US_Tmb
0.200545	US_Tmb
0.221026	US_Tmb
0.182941	US_Tmb
0.212388	US_Tmb
0.176156	US_Tmb
0.147111	US_Tmb
0.16139599999999998	US_Tmb
0.188555	US_Tmb
0.275037	US_Tmb
0.19716399999999998	US_Tmb
0.156787	US_Tmb
0.156364	US_Tmb
0.089453	US_Tmb
0.100904	US_Tmb
0.677833	US_Tmb
0.48235300000000003	US_Tmb
0.337349	US_Tmb
0.475165	US_Tmb
0.148697	US_Tmb
0.044197	US_Tmb
0.040445	US_Tmb
1.264681	US_Tmb
1.5668989999999998	US_Tmb
1.598925	US_Tmb
1.6173620000000002	US_Tmb
1.45999	US_Tmb
1.8000809999999998	US_Tmb
1.5080419999999999	US_Tmb
1.4680799999999998	US_Tmb
0.99125	US_Tmb
1.26017	US_Tmb
1.667702	US_Tmb
1.728873	US_Tmb
1.724656	US_Tmb
0.48378899999999997	US_Tmb
0.443981	US_Tmb
0.446281	US_Tmb
0.45114800000000005	US_Tmb
0.440515	US_Tmb
0.574745	US_Tmb
1.016954	US_Tmb
1.0053619999999999	US_Tmb
0.988019	US_Tmb
1.020312	US_Tmb
0.9094500000000001	US_Tmb
0.8899940000000001	US_Tmb
0.8642329999999999	US_Tmb
1.163521	US_Tmb
0.515842	US_Tmb
0.442137	US_Tmb
0.518952	US_Tmb
0.491231	US_Tmb
0.5547949999999999	US_Tmb
0.450956	US_Tmb
0.5371090000000001	US_Tmb
0.664582	US_Tmb
0.7672140000000001	US_Tmb
0.7399819999999999	US_Tmb
0.908628	US_Tmb
0.983205	US_Tmb
0.310178	US_Tmb
0.337518	US_Tmb
0.29318500000000003	US_Tmb
0.371191	US_Tmb
0.296786	US_Tmb
0.325732	US_Tmb
0.713175	US_Tmb
0.7516349999999999	US_Tmb
0.474267	US_Tmb
0.271305	US_Tmb
1.590313	US_Tmb
1.42615	US_Tmb
1.257063	US_Tmb
0.551511	US_Tmb
1.039943	US_Tmb
0.979297	US_Tmb
1.532376	US_Tmb
1.744702	US_Tmb
0.728282	US_Tmb
0.301183	US_Tmb
1.168048	US_Tmb
0.752498	US_Tmb
0.63549	US_Tmb
0.8603350000000001	US_Tmb
0.394529	US_Tmb
0.362197	US_Tmb
0.355056	US_Tmb
0.343281	US_Tmb
0.416487	US_Tmb
0.314459	US_Tmb
0.36196100000000003	US_Tmb
0.364483	US_Tmb
0.376505	US_Tmb
0.386697	US_Tmb
0.359566	US_Tmb
0.977957	US_Tmb
1.416248	US_Tmb
1.3956220000000001	US_Tmb
1.403585	US_Tmb
1.23224	US_Tmb
1.406546	US_Tmb
1.305172	US_Tmb
1.579209	US_Tmb
1.45018	US_Tmb
1.541428	US_Tmb
0.264013	US_Tmb
0.67127	US_Tmb
0.447759	US_Tmb
0.452823	US_Tmb
0.425194	US_Tmb
0.7091369999999999	US_Tmb
0.283429	US_Tmb
0.553008	US_Tmb
0.833566	US_Tmb
0.7103780000000001	US_Tmb
0.727676	US_Tmb
0.699287	US_Tmb
0.762842	US_Tmb
0.43904899999999997	US_Tmb
0.257014	US_Tmb
0.33708499999999997	US_Tmb
0.287234	US_Tmb
0.262084	US_Tmb
0.312667	US_Tmb
1.30881	US_Tmb
1.372104	US_Tmb
1.413656	US_Tmb
1.333828	US_Tmb
1.6047909999999999	US_Tmb
1.442385	US_Tmb
1.695385	US_Tmb
1.389703	US_Tmb
1.502827	US_Tmb
1.50845	US_Tmb
0.558438	US_Tmb
0.526852	US_Tmb
0.594697	US_Tmb
0.6192219999999999	US_Tmb
0.612348	US_Tmb
0.601504	US_Tmb
0.65074	US_Tmb
0.561508	US_Tmb
0.350708	US_Tmb
0.344217	US_Tmb
0.357781	US_Tmb
0.448233	US_Tmb
0.539233	US_Tmb
0.443625	US_Tmb
0.493987	US_Tmb
0.559611	US_Tmb
0.494243	US_Tmb
0.5310170000000001	US_Tmb
0.30655200000000005	US_Tmb
0.284202	US_Tmb
0.892242	US_Tmb
0.885364	US_Tmb
0.9707709999999999	US_Tmb
0.9536330000000001	US_Tmb
1.027531	US_Tmb
1.008055	US_Tmb
1.093922	US_Tmb
1.070868	US_Tmb
1.198236	US_Tmb
1.159562	US_Tmb
1.3901569999999999	US_Tmb
1.408813	US_Tmb
1.449182	US_Tmb
1.622279	US_Tmb
1.2646549999999999	US_Tmb
1.6086610000000001	US_Tmb
1.553074	US_Tmb
0.6807709999999999	US_Tmb
1.2698530000000001	US_Tmb
0.979155	US_Tmb
1.10886	US_Tmb
0.6520159999999999	US_Tmb
0.994968	US_Tmb
0.850211	US_Tmb
0.934225	US_Tmb
0.905646	US_Tmb
0.9329930000000001	US_Tmb
0.929412	US_Tmb
0.6726810000000001	US_Tmb
0.711707	US_Tmb
0.742907	US_Tmb
1.870354	US_Tmb
1.615155	US_Tmb
1.6036279999999998	US_Tmb
1.6725450000000002	US_Tmb
1.8517629999999998	US_Tmb
1.55802	US_Tmb
1.518124	US_Tmb
1.271984	US_Tmb
1.4662149999999998	US_Tmb
1.530648	US_Tmb
1.6533140000000002	US_Tmb
1.654449	US_Tmb
1.6089280000000001	US_Tmb
1.7749949999999999	US_Tmb
1.504397	US_Tmb
1.2531079999999999	US_Tmb
0.308024	US_Tmb
1.506671	US_Tmb
1.83012	US_Tmb
0.90474	US_Tmb
1.334785	US_Tmb
0.33698	US_Tmb
0.354781	US_Tmb
0.324732	US_Tmb
0.382776	US_Tmb
0.408231	US_Tmb
0.335943	US_Tmb
0.382125	US_Tmb
0.42128	US_Tmb
1.129274	US_Tmb
1.01355	US_Tmb
1.101922	US_Tmb
1.028268	US_Tmb
1.11982	US_Tmb
1.047078	US_Tmb
1.1225289999999999	US_Tmb
1.111114	US_Tmb
1.13602	US_Tmb
1.066388	US_Tmb
0.329323	US_Tmb
0.308199	US_Tmb
0.358068	US_Tmb
0.33325	US_Tmb
0.32731	US_Tmb
0.325277	US_Tmb
0.31311	US_Tmb
0.329019	US_Tmb
0.332198	US_Tmb
0.345577	US_Tmb
0.355221	US_Tmb
0.373998	US_Tmb
0.37322000000000005	US_Tmb
0.475377	US_Tmb
0.7391490000000001	US_Tmb
0.7266699999999999	US_Tmb
0.79198	US_Tmb
0.880225	US_Tmb
0.69298	US_Tmb
0.7755789999999999	US_Tmb
0.772137	US_Tmb
0.859317	US_Tmb
0.792497	US_Tmb
0.7786839999999999	US_Tmb
1.020941	US_Tmb
0.93636	US_Tmb
0.896817	US_Tmb
1.048455	US_Tmb
1.026934	US_Tmb
0.712472	US_Tmb
0.966702	US_Tmb
0.990691	US_Tmb
1.002465	US_Tmb
0.997017	US_Tmb
1.142346	US_Tmb
1.236313	US_Tmb
1.062499	US_Tmb
1.097394	US_Tmb
1.1883789999999999	US_Tmb
1.167912	US_Tmb
1.2853720000000002	US_Tmb
1.17173	US_Tmb
0.858684	US_Tmb
0.594342	US_Tmb
0.969563	US_Tmb
1.380512	US_Tmb
0.618232	US_Tmb
0.487817	US_Tmb
0.30767500000000003	US_Tmb
0.34124099999999996	US_Tmb
0.293793	US_Tmb
0.396657	US_Tmb
0.390627	US_Tmb
0.32876	US_Tmb
0.359065	US_Tmb
0.29468	US_Tmb
0.516415	US_Tmb
0.347144	US_Tmb
0.38614299999999996	US_Tmb
0.390438	US_Tmb
0.364634	US_Tmb
0.381681	US_Tmb
0.329795	US_Tmb
0.37605299999999997	US_Tmb
1.680125	US_Tmb
1.533062	US_Tmb
1.368182	US_Tmb
1.5999539999999999	US_Tmb
1.534181	US_Tmb
1.613336	US_Tmb
1.6289069999999999	US_Tmb
1.4799390000000001	US_Tmb
1.555911	US_Tmb
1.539204	US_Tmb
0.30471	US_Tmb
0.319115	US_Tmb
