Tput(Mbps)	Config
819.637	O_Sp_100Mhz
711.665	O_Sp_100Mhz
743.639	O_Sp_100Mhz
802.108	O_Sp_100Mhz
844.976	O_Sp_100Mhz
820.902	O_Sp_100Mhz
864.951	O_Sp_100Mhz
839.526	O_Sp_100Mhz
1004.604	O_Sp_100Mhz
731.027	O_Sp_100Mhz
782.884	O_Sp_100Mhz
809.992	O_Sp_100Mhz
780.807	O_Sp_100Mhz
779.139	O_Sp_100Mhz
914.05	O_Sp_100Mhz
932.264	O_Sp_100Mhz
787.82	O_Sp_100Mhz
744.313	O_Sp_100Mhz
784.344	O_Sp_100Mhz
990.543	O_Sp_100Mhz
857.204	O_Sp_100Mhz
725.07	O_Sp_100Mhz
849.527	O_Sp_100Mhz
839.595	O_Sp_100Mhz
837.959	O_Sp_100Mhz
749.601	O_Sp_100Mhz
801.913	O_Sp_100Mhz
805.65	O_Sp_100Mhz
794.685	O_Sp_100Mhz
764.607	O_Sp_100Mhz
764.85	O_Sp_100Mhz
771.796	O_Sp_100Mhz
732.825	O_Sp_100Mhz
870.776	O_Sp_100Mhz
885.416	O_Sp_100Mhz
747.177	O_Sp_100Mhz
758.076	O_Sp_100Mhz
886.886	O_Sp_100Mhz
769.457	O_Sp_100Mhz
813.266	O_Sp_100Mhz
795.345	O_Sp_100Mhz
735.486	O_Sp_100Mhz
765.321	O_Sp_100Mhz
822.38	O_Sp_100Mhz
743.791	O_Sp_100Mhz
710.795	O_Sp_100Mhz
726.945	O_Sp_100Mhz
844.756	O_Sp_100Mhz
721.432	O_Sp_100Mhz
780.398	O_Sp_100Mhz
745.339	O_Sp_100Mhz
844.662	O_Sp_100Mhz
761.332	O_Sp_100Mhz
788.694	O_Sp_100Mhz
895.616	O_Sp_100Mhz
738.949	O_Sp_100Mhz
824.838	O_Sp_100Mhz
811.768	O_Sp_100Mhz
849.445	O_Sp_100Mhz
863.284	O_Sp_100Mhz
808.001	O_Sp_100Mhz
808.644	O_Sp_100Mhz
814.955	O_Sp_100Mhz
708.564	O_Sp_100Mhz
791.161	O_Sp_100Mhz
901.33	O_Sp_100Mhz
764.527	O_Sp_100Mhz
879.601	O_Sp_100Mhz
776.579	O_Sp_100Mhz
839.328	O_Sp_100Mhz
710.749	O_Sp_100Mhz
754.518	O_Sp_100Mhz
831.2	O_Sp_100Mhz
874.148	O_Sp_100Mhz
886.927	O_Sp_100Mhz
842.253	O_Sp_100Mhz
762.569	O_Sp_100Mhz
801.158	O_Sp_100Mhz
781.488	O_Sp_100Mhz
826.401	O_Sp_100Mhz
977.834	O_Sp_100Mhz
791.895	O_Sp_100Mhz
754.26	O_Sp_100Mhz
870.072	O_Sp_100Mhz
867.664	O_Sp_100Mhz
804.599	O_Sp_100Mhz
791.17	O_Sp_100Mhz
871.599	O_Sp_100Mhz
919.744	O_Sp_100Mhz
832.726	O_Sp_100Mhz
965.914	O_Sp_100Mhz
821.883	O_Sp_100Mhz
735.368	O_Sp_100Mhz
890.671	O_Sp_100Mhz
875.196	O_Sp_100Mhz
894.739	O_Sp_100Mhz
767.727	O_Sp_100Mhz
738.254	O_Sp_100Mhz
897.688	O_Sp_100Mhz
844.34	O_Sp_100Mhz
827.913	O_Sp_100Mhz
856.743	O_Sp_100Mhz
866.255	O_Sp_100Mhz
813.282	O_Sp_100Mhz
803.955	O_Sp_100Mhz
799.92	O_Sp_100Mhz
879.795	O_Sp_100Mhz
823.51	O_Sp_100Mhz
892.862	O_Sp_100Mhz
783.78	O_Sp_100Mhz
900.84	O_Sp_100Mhz
853.687	O_Sp_100Mhz
843.892	O_Sp_100Mhz
774.562	O_Sp_100Mhz
875.77	O_Sp_100Mhz
759.42	O_Sp_100Mhz
883.141	O_Sp_100Mhz
744.384	O_Sp_100Mhz
896.602	O_Sp_100Mhz
952.49	O_Sp_100Mhz
765.345	O_Sp_100Mhz
844.886	O_Sp_100Mhz
826.805	O_Sp_100Mhz
833.323	O_Sp_100Mhz
809.305	O_Sp_100Mhz
810.888	O_Sp_100Mhz
735.755	O_Sp_100Mhz
815.556	O_Sp_100Mhz
649.527	O_Sp_100Mhz
808.163	O_Sp_100Mhz
815.079	O_Sp_100Mhz
724.017	O_Sp_100Mhz
814.086	O_Sp_100Mhz
861.724	O_Sp_100Mhz
855.096	O_Sp_100Mhz
802.787	O_Sp_100Mhz
825.234	O_Sp_100Mhz
792.413	O_Sp_100Mhz
850.313	O_Sp_100Mhz
806.26	O_Sp_100Mhz
974.577	O_Sp_100Mhz
771.393	O_Sp_100Mhz
756.668	O_Sp_100Mhz
739.898	O_Sp_100Mhz
702.941	O_Sp_100Mhz
837.417	O_Sp_100Mhz
855.626	O_Sp_100Mhz
794.0	O_Sp_100Mhz
814.474	O_Sp_100Mhz
838.735	O_Sp_100Mhz
761.981	O_Sp_100Mhz
707.73	O_Sp_100Mhz
666.753	O_Sp_100Mhz
950.398	O_Sp_100Mhz
782.897	O_Sp_100Mhz
704.972	O_Sp_100Mhz
767.033	O_Sp_100Mhz
775.926	O_Sp_100Mhz
773.295	O_Sp_100Mhz
756.757	O_Sp_100Mhz
751.278	O_Sp_100Mhz
815.302	O_Sp_100Mhz
810.31	O_Sp_100Mhz
781.361	O_Sp_100Mhz
673.991	O_Sp_100Mhz
818.499	O_Sp_100Mhz
688.636	O_Sp_100Mhz
758.336	O_Sp_100Mhz
882.387	O_Sp_100Mhz
769.988	O_Sp_100Mhz
803.862	O_Sp_100Mhz
733.884	O_Sp_100Mhz
725.147	O_Sp_100Mhz
776.891	O_Sp_100Mhz
773.672	O_Sp_100Mhz
740.67	O_Sp_100Mhz
638.036	O_Sp_100Mhz
714.843	O_Sp_100Mhz
697.023	O_Sp_100Mhz
665.941	O_Sp_100Mhz
710.437	O_Sp_100Mhz
650.832	O_Sp_100Mhz
661.624	O_Sp_100Mhz
672.307	O_Sp_100Mhz
663.964	O_Sp_100Mhz
657.936	O_Sp_100Mhz
705.768	O_Sp_100Mhz
690.05	O_Sp_100Mhz
699.913	O_Sp_100Mhz
662.301	O_Sp_100Mhz
692.999	O_Sp_100Mhz
731.167	O_Sp_100Mhz
871.677	O_Sp_100Mhz
729.26	O_Sp_100Mhz
793.437	O_Sp_100Mhz
754.299	O_Sp_100Mhz
773.251	O_Sp_100Mhz
748.842	O_Sp_100Mhz
846.87	O_Sp_100Mhz
697.308	O_Sp_100Mhz
837.279	O_Sp_100Mhz
719.38	O_Sp_100Mhz
733.158	O_Sp_100Mhz
703.099	O_Sp_100Mhz
767.192	O_Sp_100Mhz
796.302	O_Sp_100Mhz
818.587	O_Sp_100Mhz
842.271	O_Sp_100Mhz
774.973	O_Sp_100Mhz
572.615	O_Sp_90Mhz
535.526	O_Sp_90Mhz
449.282	O_Sp_90Mhz
595.764	O_Sp_90Mhz
483.434	O_Sp_90Mhz
594.716	O_Sp_90Mhz
551.935	O_Sp_90Mhz
457.892	O_Sp_90Mhz
602.457	O_Sp_90Mhz
623.298	O_Sp_90Mhz
702.257	O_Sp_90Mhz
591.33	O_Sp_90Mhz
699.141	O_Sp_90Mhz
608.209	O_Sp_90Mhz
637.008	O_Sp_90Mhz
456.118	O_Sp_90Mhz
828.665	O_Sp_90Mhz
758.42	O_Sp_90Mhz
876.945	O_Sp_90Mhz
780.268	O_Sp_90Mhz
812.176	O_Sp_90Mhz
875.202	O_Sp_90Mhz
741.141	O_Sp_90Mhz
458.625	O_Sp_90Mhz
663.869	O_Sp_90Mhz
710.432	O_Sp_90Mhz
781.427	O_Sp_90Mhz
646.33	O_Sp_90Mhz
718.835	O_Sp_90Mhz
581.068	O_Sp_90Mhz
477.886	O_Sp_90Mhz
662.256	O_Sp_90Mhz
682.161	O_Sp_90Mhz
529.119	O_Sp_90Mhz
623.778	O_Sp_90Mhz
600.181	O_Sp_90Mhz
573.744	O_Sp_90Mhz
621.103	O_Sp_90Mhz
715.119	O_Sp_90Mhz
744.537	O_Sp_90Mhz
532.365	O_Sp_90Mhz
598.248	O_Sp_90Mhz
595.153	O_Sp_90Mhz
596.107	O_Sp_90Mhz
705.726	O_Sp_90Mhz
768.586	O_Sp_90Mhz
511.911	O_Sp_90Mhz
753.414	O_Sp_90Mhz
671.26	O_Sp_90Mhz
696.206	O_Sp_90Mhz
531.088	O_Sp_90Mhz
634.137	O_Sp_90Mhz
536.208	O_Sp_90Mhz
600.743	O_Sp_90Mhz
678.106	O_Sp_90Mhz
753.496	O_Sp_90Mhz
477.51	O_Sp_90Mhz
462.849	O_Sp_90Mhz
596.31	O_Sp_90Mhz
469.912	O_Sp_90Mhz
686.593	O_Sp_90Mhz
525.979	O_Sp_90Mhz
586.89	O_Sp_90Mhz
689.377	O_Sp_90Mhz
498.269	O_Sp_90Mhz
478.401	O_Sp_90Mhz
474.381	O_Sp_90Mhz
518.144	O_Sp_90Mhz
646.766	O_Sp_90Mhz
506.933	O_Sp_90Mhz
550.191	O_Sp_90Mhz
500.046	O_Sp_90Mhz
500.691	O_Sp_90Mhz
508.177	O_Sp_90Mhz
456.54	O_Sp_90Mhz
450.081	O_Sp_90Mhz
533.536	O_Sp_90Mhz
511.618	O_Sp_90Mhz
473.288	O_Sp_90Mhz
536.497	O_Sp_90Mhz
644.462	O_Sp_90Mhz
615.722	O_Sp_90Mhz
625.496	O_Sp_90Mhz
517.306	O_Sp_90Mhz
552.412	O_Sp_90Mhz
465.486	O_Sp_90Mhz
611.965	O_Sp_90Mhz
491.264	O_Sp_90Mhz
558.47	O_Sp_90Mhz
564.562	O_Sp_90Mhz
618.323	O_Sp_90Mhz
615.909	O_Sp_90Mhz
466.013	O_Sp_90Mhz
634.499	O_Sp_90Mhz
552.511	O_Sp_90Mhz
548.092	O_Sp_90Mhz
592.209	O_Sp_90Mhz
477.982	O_Sp_90Mhz
465.093	O_Sp_90Mhz
487.387	O_Sp_90Mhz
461.001	O_Sp_90Mhz
448.256	O_Sp_90Mhz
515.736	O_Sp_90Mhz
532.69	O_Sp_90Mhz
558.867	O_Sp_90Mhz
460.123	O_Sp_90Mhz
571.615	O_Sp_90Mhz
491.984	O_Sp_90Mhz
497.055	O_Sp_90Mhz
447.268	O_Sp_90Mhz
473.069	O_Sp_90Mhz
450.989	O_Sp_90Mhz
461.828	O_Sp_90Mhz
521.13	O_Sp_90Mhz
525.788	O_Sp_90Mhz
475.33	O_Sp_90Mhz
461.65	O_Sp_90Mhz
458.41	O_Sp_90Mhz
553.874	O_Sp_90Mhz
461.91	O_Sp_90Mhz
459.04	O_Sp_90Mhz
452.904	O_Sp_90Mhz
571.207	O_Sp_90Mhz
539.314	O_Sp_90Mhz
596.861	O_Sp_90Mhz
495.364	O_Sp_90Mhz
467.139	O_Sp_90Mhz
463.696	O_Sp_90Mhz
559.713	O_Sp_90Mhz
537.729	O_Sp_90Mhz
697.527	O_Sp_90Mhz
473.726	O_Sp_90Mhz
659.948	O_Sp_90Mhz
448.835	O_Sp_90Mhz
548.49	O_Sp_90Mhz
450.153	O_Sp_90Mhz
477.885	O_Sp_90Mhz
478.102	O_Sp_90Mhz
689.761	O_Sp_90Mhz
725.612	O_Sp_90Mhz
652.186	O_Sp_90Mhz
457.726	O_Sp_90Mhz
569.588	O_Sp_90Mhz
571.833	O_Sp_90Mhz
533.121	O_Sp_90Mhz
570.977	O_Sp_90Mhz
455.933	O_Sp_90Mhz
561.818	O_Sp_90Mhz
493.266	O_Sp_90Mhz
490.913	O_Sp_90Mhz
494.588	O_Sp_90Mhz
455.099	O_Sp_90Mhz
470.362	O_Sp_90Mhz
527.825	O_Sp_90Mhz
498.103	O_Sp_90Mhz
513.478	O_Sp_90Mhz
512.206	O_Sp_90Mhz
525.935	O_Sp_90Mhz
519.826	O_Sp_90Mhz
454.778	O_Sp_90Mhz
508.36	O_Sp_90Mhz
555.365	O_Sp_90Mhz
605.25	O_Sp_90Mhz
535.463	O_Sp_90Mhz
563.902	O_Sp_90Mhz
632.108	O_Sp_90Mhz
520.16	O_Sp_90Mhz
512.77	O_Sp_90Mhz
582.158	O_Sp_90Mhz
541.009	O_Sp_90Mhz
535.311	O_Sp_90Mhz
543.186	O_Sp_90Mhz
560.172	O_Sp_90Mhz
593.762	O_Sp_90Mhz
507.255	O_Sp_90Mhz
518.796	O_Sp_90Mhz
624.514	O_Sp_90Mhz
573.944	O_Sp_90Mhz
464.333	O_Sp_90Mhz
512.915	O_Sp_90Mhz
541.468	O_Sp_90Mhz
551.119	O_Sp_90Mhz
614.635	O_Sp_90Mhz
493.593	O_Sp_90Mhz
501.982	O_Sp_90Mhz
532.905	O_Sp_90Mhz
604.023	O_Sp_90Mhz
467.317	O_Sp_90Mhz
559.055	O_Sp_90Mhz
457.392	O_Sp_90Mhz
573.6	O_Sp_90Mhz
697.334	O_Sp_90Mhz
547.157	O_Sp_90Mhz
607.254	O_Sp_90Mhz
601.594	O_Sp_90Mhz
543.442	O_Sp_90Mhz
498.956	O_Sp_90Mhz
492.475	O_Sp_90Mhz
485.762	O_Sp_90Mhz
534.608	O_Sp_90Mhz
523.601	O_Sp_90Mhz
555.857	O_Sp_90Mhz
535.959	O_Sp_90Mhz
539.246	O_Sp_90Mhz
652.334	O_Sp_90Mhz
700.641	O_Sp_90Mhz
643.616	O_Sp_90Mhz
484.111	O_Sp_90Mhz
466.639	O_Sp_90Mhz
560.632	O_Sp_90Mhz
573.61	O_Sp_90Mhz
544.263	O_Sp_90Mhz
704.321	O_Sp_90Mhz
486.857	O_Sp_90Mhz
505.676	O_Sp_90Mhz
642.06	O_Sp_90Mhz
589.121	O_Sp_90Mhz
447.426	O_Sp_90Mhz
533.943	O_Sp_90Mhz
868.151	O_Sp_90Mhz
620.384	O_Sp_90Mhz
499.328	O_Sp_90Mhz
647.288	O_Sp_90Mhz
582.192	O_Sp_90Mhz
561.908	O_Sp_90Mhz
725.975	O_Sp_90Mhz
627.972	O_Sp_90Mhz
607.042	O_Sp_90Mhz
492.234	O_Sp_90Mhz
485.03	O_Sp_90Mhz
620.287	O_Sp_90Mhz
602.844	O_Sp_90Mhz
598.137	O_Sp_90Mhz
587.382	O_Sp_90Mhz
542.897	O_Sp_90Mhz
584.622	O_Sp_90Mhz
552.379	O_Sp_90Mhz
593.024	O_Sp_90Mhz
644.009	O_Sp_90Mhz
739.264	O_Sp_90Mhz
610.787	O_Sp_90Mhz
561.764	O_Sp_90Mhz
600.534	O_Sp_90Mhz
543.125	O_Sp_90Mhz
750.025	O_Sp_90Mhz
740.843	O_Sp_90Mhz
635.527	O_Sp_90Mhz
798.124	O_Sp_90Mhz
647.862	O_Sp_90Mhz
717.778	O_Sp_90Mhz
686.892	O_Sp_90Mhz
709.565	O_Sp_90Mhz
737.81	O_Sp_90Mhz
765.687	O_Sp_90Mhz
781.895	O_Sp_90Mhz
661.451	O_Sp_90Mhz
674.181	O_Sp_90Mhz
607.076	O_Sp_90Mhz
455.21	O_Sp_90Mhz
511.986	O_Sp_90Mhz
682.753	O_Sp_90Mhz
531.913	O_Sp_90Mhz
602.739	O_Sp_90Mhz
639.835	O_Sp_90Mhz
543.234	O_Sp_90Mhz
553.065	O_Sp_90Mhz
467.894	O_Sp_90Mhz
552.895	O_Sp_90Mhz
639.686	O_Sp_90Mhz
557.485	O_Sp_90Mhz
674.802	O_Sp_90Mhz
693.212	O_Sp_90Mhz
679.767	O_Sp_90Mhz
663.161	O_Sp_90Mhz
918.911	O_Sp_90Mhz
580.626	O_Sp_90Mhz
548.973	O_Sp_90Mhz
665.808	O_Sp_90Mhz
468.683	O_Sp_90Mhz
511.333	O_Sp_90Mhz
534.622	O_Sp_90Mhz
525.611	O_Sp_90Mhz
524.815	O_Sp_90Mhz
516.074	O_Sp_90Mhz
500.777	O_Sp_90Mhz
517.522	O_Sp_90Mhz
451.172	O_Sp_90Mhz
525.793	O_Sp_90Mhz
606.205	O_Sp_90Mhz
455.387	O_Sp_90Mhz
516.54	O_Sp_90Mhz
555.03	O_Sp_90Mhz
454.677	O_Sp_90Mhz
479.859	O_Sp_90Mhz
494.925	O_Sp_90Mhz
514.356	O_Sp_90Mhz
453.606	O_Sp_90Mhz
495.191	O_Sp_90Mhz
525.073	O_Sp_90Mhz
639.118	O_Sp_90Mhz
563.405	O_Sp_90Mhz
593.637	O_Sp_90Mhz
543.821	O_Sp_90Mhz
576.429	O_Sp_90Mhz
484.374	O_Sp_90Mhz
595.619	O_Sp_90Mhz
496.384	O_Sp_90Mhz
532.973	O_Sp_90Mhz
540.4	O_Sp_90Mhz
495.847	O_Sp_90Mhz
481.145	O_Sp_90Mhz
469.161	O_Sp_90Mhz
448.385	O_Sp_90Mhz
553.565	O_Sp_90Mhz
475.382	O_Sp_90Mhz
491.273	O_Sp_90Mhz
463.332	O_Sp_90Mhz
539.222	O_Sp_90Mhz
543.252	O_Sp_90Mhz
556.427	O_Sp_90Mhz
557.325	O_Sp_90Mhz
557.431	O_Sp_90Mhz
554.522	O_Sp_90Mhz
548.094	O_Sp_90Mhz
494.902	O_Sp_90Mhz
526.772	O_Sp_90Mhz
466.323	O_Sp_90Mhz
500.132	O_Sp_90Mhz
513.973	O_Sp_90Mhz
474.902	O_Sp_90Mhz
469.265	O_Sp_90Mhz
678.093	O_Sp_90Mhz
689.705	O_Sp_90Mhz
569.548	O_Sp_90Mhz
630.125	O_Sp_90Mhz
718.489	O_Sp_90Mhz
781.425	O_Sp_90Mhz
775.313	O_Sp_90Mhz
719.114	O_Sp_90Mhz
572.137	O_Sp_90Mhz
616.187	O_Sp_90Mhz
735.327	O_Sp_90Mhz
709.909	O_Sp_90Mhz
839.17	O_Sp_90Mhz
740.732	O_Sp_90Mhz
770.066	O_Sp_90Mhz
646.902	O_Sp_90Mhz
638.361	O_Sp_90Mhz
731.692	O_Sp_90Mhz
601.55	O_Sp_90Mhz
649.324	O_Sp_90Mhz
502.63	O_Sp_90Mhz
564.646	O_Sp_90Mhz
655.215	O_Sp_90Mhz
614.46	O_Sp_90Mhz
459.923	O_Sp_90Mhz
475.024	O_Sp_90Mhz
516.987	O_Sp_90Mhz
464.932	O_Sp_90Mhz
572.626	O_Sp_90Mhz
580.152	O_Sp_90Mhz
458.565	O_Sp_90Mhz
477.973	O_Sp_90Mhz
548.136	O_Sp_90Mhz
554.987	O_Sp_90Mhz
475.51	O_Sp_90Mhz
486.234	O_Sp_90Mhz
543.599	O_Sp_90Mhz
553.989	O_Sp_90Mhz
559.44	O_Sp_90Mhz
641.978	O_Sp_90Mhz
555.359	O_Sp_90Mhz
482.83	O_Sp_90Mhz
605.735	O_Sp_90Mhz
531.937	O_Sp_90Mhz
712.93	O_Sp_90Mhz
669.131	O_Sp_90Mhz
633.63	O_Sp_90Mhz
586.624	O_Sp_90Mhz
557.95	O_Sp_90Mhz
633.737	O_Sp_90Mhz
727.422	O_Sp_90Mhz
642.263	O_Sp_90Mhz
644.611	O_Sp_90Mhz
665.976	O_Sp_90Mhz
615.925	O_Sp_90Mhz
696.037	O_Sp_90Mhz
675.489	O_Sp_90Mhz
529.439	O_Sp_90Mhz
503.177	O_Sp_90Mhz
644.692	O_Sp_90Mhz
563.738	O_Sp_90Mhz
506.227	O_Sp_90Mhz
771.451	O_Sp_90Mhz
541.045	O_Sp_90Mhz
684.206	O_Sp_90Mhz
670.224	O_Sp_90Mhz
712.201	O_Sp_90Mhz
721.158	O_Sp_90Mhz
588.214	O_Sp_90Mhz
504.505	O_Sp_90Mhz
548.101	O_Sp_90Mhz
785.561	O_Sp_90Mhz
486.106	O_Sp_90Mhz
656.571	O_Sp_90Mhz
748.963	O_Sp_90Mhz
688.957	O_Sp_90Mhz
793.34	O_Sp_90Mhz
769.63	O_Sp_90Mhz
854.086	O_Sp_90Mhz
762.334	O_Sp_90Mhz
724.981	O_Sp_90Mhz
555.184	O_Sp_90Mhz
632.245	O_Sp_90Mhz
531.978	O_Sp_90Mhz
467.062	O_Sp_90Mhz
579.407	O_Sp_90Mhz
564.444	O_Sp_90Mhz
692.809	O_Sp_90Mhz
565.928	O_Sp_90Mhz
648.183	O_Sp_90Mhz
727.484	O_Sp_90Mhz
738.172	O_Sp_90Mhz
522.814	O_Sp_90Mhz
602.854	O_Sp_90Mhz
752.119	O_Sp_90Mhz
716.465	O_Sp_90Mhz
653.866	O_Sp_90Mhz
771.245	O_Sp_90Mhz
686.777	O_Sp_90Mhz
724.068	O_Sp_90Mhz
730.318	O_Sp_90Mhz
473.418	O_Sp_90Mhz
827.062	O_Sp_90Mhz
685.939	O_Sp_90Mhz
549.728	O_Sp_90Mhz
461.792	O_Sp_90Mhz
589.585	O_Sp_90Mhz
470.077	O_Sp_90Mhz
524.666	O_Sp_90Mhz
468.377	O_Sp_90Mhz
552.156	O_Sp_90Mhz
708.125	O_Sp_90Mhz
498.08	O_Sp_90Mhz
517.718	O_Sp_90Mhz
599.957	O_Sp_90Mhz
501.445	O_Sp_90Mhz
458.895	O_Sp_90Mhz
476.883	O_Sp_90Mhz
482.837	O_Sp_90Mhz
459.047	O_Sp_90Mhz
504.332	O_Sp_90Mhz
802.317	V_Sp
815.232	V_Sp
757.542	V_Sp
807.142	V_Sp
760.551	V_Sp
794.166	V_Sp
769.967	V_Sp
791.313	V_Sp
807.424	V_Sp
737.825	V_Sp
744.298	V_Sp
767.288	V_Sp
715.797	V_Sp
829.599	V_Sp
888.136	V_Sp
744.907	V_Sp
813.187	V_Sp
856.36	V_Sp
780.793	V_Sp
674.246	V_Sp
852.606	V_Sp
774.903	V_Sp
844.428	V_Sp
771.722	V_Sp
842.776	V_Sp
816.421	V_Sp
760.588	V_Sp
791.757	V_Sp
909.132	V_Sp
841.937	V_Sp
744.798	V_Sp
770.501	V_Sp
783.925	V_Sp
786.524	V_Sp
736.624	V_Sp
826.119	V_Sp
834.14	V_Sp
805.144	V_Sp
857.083	V_Sp
663.727	V_Sp
724.476	V_Sp
700.923	V_Sp
709.327	V_Sp
765.009	V_Sp
767.43	V_Sp
682.03	V_Sp
655.607	V_Sp
699.675	V_Sp
653.46	V_Sp
675.98	V_Sp
689.684	V_Sp
679.975	V_Sp
784.891	V_Sp
763.835	V_Sp
799.668	V_Sp
663.515	V_Sp
773.648	V_Sp
825.634	V_Sp
828.86	V_Sp
785.971	V_Sp
750.005	V_Sp
815.254	V_Sp
857.786	V_Sp
764.638	V_Sp
700.275	V_Sp
778.816	V_Sp
889.29	V_Sp
778.699	V_Sp
819.131	V_Sp
678.973	V_Sp
719.829	V_Sp
765.56	V_Sp
907.61	V_Sp
740.863	V_Sp
825.193	V_Sp
769.003	V_Sp
808.977	V_Sp
728.251	V_Sp
717.82	V_Sp
721.2	V_Sp
771.975	V_Sp
748.673	V_Sp
706.887	V_Sp
791.562	V_Sp
753.519	V_Sp
782.061	V_Sp
729.771	V_Sp
755.161	V_Sp
725.866	V_Sp
767.513	V_Sp
858.45	V_Sp
667.513	V_Sp
710.5	V_Sp
696.615	V_Sp
739.036	V_Sp
679.885	V_Sp
836.334	V_Sp
724.269	V_Sp
793.875	V_Sp
821.599	V_Sp
677.811	V_Sp
662.53	V_Sp
759.989	V_Sp
660.791	V_Sp
778.706	V_Sp
788.203	V_Sp
685.751	V_Sp
782.218	V_Sp
907.198	V_Sp
889.591	V_Sp
749.339	V_Sp
804.975	V_Sp
732.36	V_Sp
727.325	V_Sp
718.066	V_Sp
769.569	V_Sp
794.425	V_Sp
752.067	V_Sp
674.363	V_Sp
641.872	V_Sp
726.812	V_Sp
701.423	V_Sp
664.305	V_Sp
694.956	V_Sp
802.337	V_Sp
780.596	V_Sp
789.723	V_Sp
677.937	V_Sp
821.808	V_Sp
643.745	V_Sp
641.923	V_Sp
658.843	V_Sp
651.267	V_Sp
645.715	V_Sp
704.184	V_Sp
648.534	V_Sp
759.502	V_Sp
738.282	V_Sp
678.437	V_Sp
655.83	V_Sp
710.09	V_Sp
732.407	V_Sp
675.29	V_Sp
781.385	V_Sp
684.891	V_Sp
683.224	V_Sp
654.748	V_Sp
643.108	V_Sp
716.617	V_Sp
715.852	V_Sp
747.8	V_Sp
648.785	V_Sp
645.743	V_Sp
689.725	V_Sp
668.727	V_Sp
649.261	V_Sp
656.693	V_Sp
677.384	V_Sp
651.21	V_Sp
703.851	V_Sp
723.505	V_Sp
716.857	V_Sp
766.172	V_Sp
683.393	V_Sp
696.398	V_Sp
731.171	V_Sp
799.928	V_Sp
761.474	V_Sp
826.234	V_Sp
648.697	V_Sp
651.953	V_Sp
642.881	V_Sp
715.067	V_Sp
740.803	V_Sp
704.36	V_Sp
697.828	V_Sp
707.3	V_Sp
682.475	V_Sp
643.906	V_Sp
676.377	V_Sp
716.256	V_Sp
712.001	V_Sp
666.139	V_Sp
656.484	V_Sp
658.293	V_Sp
680.735	V_Sp
643.163	V_Sp
752.066	V_Sp
692.986	V_Sp
711.385	V_Sp
800.01	V_Sp
713.03	V_Sp
662.698	V_Sp
646.131	V_Sp
643.752	V_Sp
672.982	V_Sp
681.384	V_Sp
646.406	V_Sp
700.167	V_Sp
746.423	V_Sp
743.938	V_Sp
717.49	V_Sp
643.463	V_Sp
674.596	V_Sp
697.232	V_Sp
653.764	V_Sp
708.526	V_Sp
709.56	V_Sp
651.488	V_Sp
648.054	V_Sp
681.115	V_Sp
680.356	V_Sp
750.379	V_Sp
735.255	V_Sp
722.537	V_Sp
716.79	V_Sp
759.171	V_Sp
773.109	V_Sp
724.045	V_Sp
740.942	V_Sp
653.236	V_Sp
655.975	V_Sp
719.004	V_Sp
645.422	V_Sp
692.921	V_Sp
720.319	V_Sp
653.868	V_Sp
707.908	V_Sp
689.552	V_Sp
723.022	V_Sp
773.057	V_Sp
720.386	V_Sp
662.689	V_Sp
669.481	V_Sp
715.284	V_Sp
650.444	V_Sp
796.278	V_Sp
868.593	V_Sp
734.914	V_Sp
732.044	V_Sp
792.024	V_Sp
736.558	V_Sp
798.371	V_Sp
843.446	V_Sp
803.916	V_Sp
811.271	V_Sp
799.057	V_Sp
791.539	V_Sp
810.692	V_Sp
771.356	V_Sp
789.678	V_Sp
764.002	V_Sp
794.718	V_Sp
764.612	V_Sp
733.801	V_Sp
743.966	V_Sp
743.207	V_Sp
833.193	V_Sp
767.282	V_Sp
785.824	V_Sp
781.688	V_Sp
843.033	V_Sp
826.579	V_Sp
909.187	V_Sp
776.595	V_Sp
879.74	V_Sp
704.846	V_Sp
737.687	V_Sp
784.236	V_Sp
684.469	V_Sp
664.304	V_Sp
786.521	V_Sp
690.56	V_Sp
767.244	V_Sp
753.636	V_Sp
787.178	V_Sp
714.296	V_Sp
707.618	V_Sp
739.605	V_Sp
771.093	V_Sp
824.118	V_Sp
813.908	V_Sp
751.623	V_Sp
683.268	V_Sp
755.096	V_Sp
717.275	V_Sp
735.635	V_Sp
757.377	V_Sp
751.684	V_Sp
760.944	V_Sp
816.355	V_Sp
779.156	V_Sp
784.286	V_Sp
773.601	V_Sp
745.234	V_Sp
805.907	V_Sp
729.164	V_Sp
785.331	V_Sp
701.65	V_Sp
781.781	V_Sp
677.472	V_Sp
839.052	V_Sp
734.82	V_Sp
767.792	V_Sp
758.144	V_Sp
827.517	V_Sp
760.941	V_Sp
806.073	V_Sp
793.903	V_Sp
872.872	V_Sp
839.546	V_Sp
774.373	V_Sp
771.898	V_Sp
695.601	V_Sp
712.468	V_Sp
661.798	V_Sp
648.754	V_Sp
702.477	V_Sp
737.031	V_Sp
743.434	V_Sp
725.95	V_Sp
768.625	V_Sp
733.096	V_Sp
778.626	V_Sp
801.053	V_Sp
787.061	V_Sp
925.133	V_Sp
783.55	V_Sp
870.727	V_Sp
686.59	V_Sp
789.978	V_Sp
745.854	V_Sp
851.962	V_Sp
769.439	V_Sp
846.244	V_Sp
795.483	V_Sp
733.576	V_Sp
762.409	V_Sp
745.376	V_Sp
766.731	V_Sp
774.244	V_Sp
