	bitrate	stallTime	norm_br	config
0	0.0916030534351145	0.1526230769230769	0.6000000000000001	Mid-band_walk
1	0.0916030534351145	0.1716846153846153	0.6000000000000001	Mid-band_walk
2	0.099236641221374	0.1177322834645669	0.7	Mid-band_walk
3	0.0916030534351145	0.1549240506329114	0.6000000000000001	Mid-band_walk
4	0.099236641221374	0.1318426966292135	0.7	Mid-band_walk
5	0.1221374045801526	0.1342824427480916	1.0	Mid-band_walk
6	0.0916030534351145	0.2790076335877862	0.6000000000000001	Mid-band_walk
7	0.1297709923664122	0.2160839694656488	0.6799999999999998	mmWave_walk
8	0.1908396946564885	0.2044772727272727	1.0	mmWave_walk
