Tput(Mbps)	MCS	RBs	layers	config
187.169	13.782326555023923	112.39627192982456	2.94875	O_Sp_100Mhz
279.025	12.496447492458522	230.55674019607844	2.966985294117647	O_Sp_100Mhz
261.5652	10.210915501165502	198.37360139860138	2.840048951048951	O_Sp_100Mhz
238.93866666666668	11.33233918128655	270.5225019069413	2.849616795612219	O_Sp_100Mhz
251.06900000000002	11.38233527392148	251.69974249888043	2.418371734587252	O_Sp_100Mhz
387.6485	11.381701633986928	270.4723366013072	2.733160294117647	O_Sp_100Mhz
358.61325	12.791011303511302	251.87359098228663	2.5768977037455296	O_Sp_100Mhz
397.4102	12.322163942379458	265.9785714285714	2.7088864009553664	O_Sp_100Mhz
436.19775	13.00138468013468	272.14006734006733	2.8399448653198656	O_Sp_100Mhz
335.7114	13.056244213448831	265.23014814814815	2.719637971014493	O_Sp_100Mhz
335.4211666666667	14.734377183600714	265.2768196457327	2.4169726247987118	O_Sp_100Mhz
416.99975	13.332801339285714	268.3653273809524	2.939404761904762	O_Sp_100Mhz
298.06416666666667	13.918035618960504	265.31890608875125	2.637196463082841	O_Sp_100Mhz
260.68175	12.047581286549708	267.97352826510723	2.307427046783626	O_Sp_100Mhz
255.07979999999998	9.745392977392978	269.4191919191919	2.3609595959595957	O_Sp_100Mhz
293.85675	11.574262617327634	267.12011037208407	2.542465755735493	O_Sp_100Mhz
348.474	12.990688118613505	266.3385610766046	2.5703663093568423	O_Sp_100Mhz
283.619	10.692257749597424	263.1669082125604	2.3800322061191626	O_Sp_100Mhz
310.46825	10.12391774891775	266.7711038961039	2.6388852813852814	O_Sp_100Mhz
328.5962	14.015960396270396	269.2093613053613	2.3387466666666668	O_Sp_100Mhz
374.06579999999997	14.162047826086956	272.3159420289855	2.1606966666666665	O_Sp_100Mhz
427.65075	13.319596382783882	271.9047619047619	2.680952380952381	O_Sp_100Mhz
367.4056	14.30511525189786	272.8521739130435	2.162776397515528	O_Sp_100Mhz
392.18675	15.678632563089085	272.375	2.0490384615384616	O_Sp_100Mhz
