Tput(Mbps)	MCS	RBs	layers	config
411.5025	14.222914583571503	181.3799717862231	4.0	V_It_90Mhz
582.2099999999999	14.820634022997584	203.76012800205228	4.0	V_It_90Mhz
630.1936	13.519723285128027	205.48705206512787	4.0	V_It_90Mhz
616.9261111111111	12.036111864667426	194.91427644946927	4.0	V_It_90Mhz
510.9188571428571	7.659963021926946	207.25928166945695	3.9200709973020325	V_It_90Mhz
487.89637500000003	5.534903929120483	207.39239764235512	3.905503910407883	V_It_90Mhz
555.088	2.0072423738144236	207.14381145685016	3.4857227759871017	V_It_90Mhz
570.7926666666667	3.4869281434648194	207.68910478968894	3.442905195272008	V_It_90Mhz
679.1655000000001	3.567611302892214	208.3064940269459	3.592032340371098	V_It_90Mhz
480.45500000000004	5.774222913681798	207.13315540935335	3.7197120646915973	V_It_90Mhz
476.592125	4.8192382908646	206.96879127793557	3.776148309969215	V_It_90Mhz
675.821	4.5414817523766216	207.72846735548706	3.622156821289186	V_It_90Mhz
497.854875	4.4323140957530835	207.64835670648688	3.8205171162942855	V_It_90Mhz
617.5844444444444	10.610493638196328	206.36200897536017	4.0	V_It_90Mhz
511.3326666666666	13.667339515725745	199.01107445123523	4.0	V_It_90Mhz
609.3380999999999	15.213507286566912	198.14974767616337	4.0	V_It_90Mhz
651.5729	14.540290299006418	208.02014271230414	4.0	V_It_90Mhz
650.3564444444445	15.636033015800669	205.72407671510527	4.0	V_It_90Mhz
634.0968	16.766715243803496	207.86970672368835	4.0	V_It_90Mhz
639.0289	15.597173152658034	208.06108269883944	4.0	V_It_90Mhz
628.0775555555556	15.792246439295655	207.38639229953907	4.0	V_It_90Mhz
695.6194	17.335149281027206	208.2859393894549	4.0	V_It_90Mhz
665.2876	19.5613158581125	203.92784648865944	4.0	V_It_90Mhz
737.2002222222222	20.32310490211708	207.73807489937732	4.0	V_It_90Mhz
755.4697777777778	19.51925382413748	207.31543198486818	4.0	V_It_90Mhz
684.7143333333333	17.993905398651307	207.07045443563928	4.0	V_It_90Mhz
575.8692727272727	17.5919630659432	197.13762281131602	4.0	V_It_90Mhz
640.5994444444445	17.526327194635645	204.28360982505382	4.0	V_It_90Mhz
595.1083333333333	14.389565696259057	206.9678999663067	4.0	V_It_90Mhz
639.2049999999999	15.097933103893764	167.31746256406757	4.0	V_It_90Mhz
659.847888888889	15.919134373873069	178.60422824040918	4.0	V_It_90Mhz
595.0708000000001	15.965386313730624	207.10982768896483	4.0	V_It_90Mhz
668.1567777777777	17.44206923132759	199.27519976072682	4.0	V_It_90Mhz
664.9471000000001	18.577519510940544	200.73387772074847	4.0	V_It_90Mhz
666.463	19.170568629542167	195.86767681006535	3.91475	V_It_90Mhz
727.0166666666667	19.532487536989514	197.1630257335002	4.0	V_It_90Mhz
621.3084444444444	19.293771446145655	202.73939803524607	4.0	V_It_90Mhz
649.812	17.80225288941804	201.94290453665394	4.0	V_It_90Mhz
590.0672	16.156078357984658	202.6991581975098	4.0	V_It_90Mhz
761.5168888888888	18.161109513019362	203.1719770279511	4.0	V_It_90Mhz
705.5878888888889	19.287836368432156	207.52147991971026	4.0	V_It_90Mhz
740.0512	19.70867879546183	207.35805873828136	4.0	V_It_90Mhz
708.8226999999999	18.863501098767184	207.7481448243961	4.0	V_It_90Mhz
665.83125	17.769425973169092	197.19876477880106	4.0	V_It_90Mhz
637.521111111111	15.947480278393344	201.1832913125966	4.0	V_It_90Mhz
625.0348	15.137638093092932	203.4180019949285	4.0	V_It_90Mhz
672.3871111111112	18.253228105632875	199.90168949877312	4.0	V_It_90Mhz
653.3286	18.94491581051623	198.84783128165367	4.0	V_It_90Mhz
672.3622222222223	18.693075399247736	206.0507862710686	4.0	V_It_90Mhz
702.5577000000001	19.73703416810161	201.9104004802529	4.0	V_It_90Mhz
695.022	19.784733805381553	204.35968744162307	4.0	V_It_90Mhz
701.0677777777778	19.789926740571786	197.51314653664267	4.0	V_It_90Mhz
714.7264444444444	20.052725131227493	202.61770397030458	3.987277776630601	V_It_90Mhz
562.2625	14.037019214281377	207.51805490421938	3.90430318795185	V_It_90Mhz
510.13860000000005	9.454331916994882	207.1980397288383	3.6677588022099874	V_It_90Mhz
504.76514285714285	6.263980250623905	207.01696763260625	2.9968572291138265	V_It_90Mhz
567.3943	12.062097100693428	207.71495555921038	3.999118348256013	V_It_90Mhz
632.3306666666667	14.46168744602502	204.3112686856483	4.0	V_It_90Mhz
720.8443333333333	18.563652925143973	205.32970697261064	4.0	V_It_90Mhz
764.8643333333334	20.54730010690447	207.18648969072345	4.0	V_It_90Mhz
745.4977	20.271030462098246	207.35799817716628	4.0	V_It_90Mhz
688.9571111111111	19.537198430129795	200.8883166803554	4.0	V_It_90Mhz
701.6391	20.170072777496852	199.85748905761827	4.0	V_It_90Mhz
610.6195	19.17522881426017	185.64339832738165	4.0	V_It_90Mhz
771.198875	20.09572999367984	207.18340611988492	4.0	V_It_90Mhz
705.0305999999999	20.539860815064827	201.9621176396792	4.0	V_It_90Mhz
774.4135	19.957153539974744	203.83103238614362	4.0	V_It_90Mhz
713.01875	18.826767438146902	207.77484675614502	4.0	V_It_90Mhz
687.8124	18.799970457581633	206.87501938988962	4.0	V_It_90Mhz
721.7591	19.486736701335026	206.02358250629487	4.0	V_It_90Mhz
757.5152222222222	19.827988938885166	206.10750450437556	4.0	V_It_90Mhz
746.8015	21.132036303457163	206.43601153500708	4.0	V_It_90Mhz
772.9451111111111	19.01375011519852	206.9172870780847	4.0	V_It_90Mhz
686.8992222222222	19.922658269430183	207.28254154166564	4.0	V_It_90Mhz
647.1293	15.661798835876564	205.0563357843668	4.0	V_It_90Mhz
699.552	17.417083642717856	208.90801908906587	4.0	V_It_90Mhz
697.4692222222222	18.69315487798485	206.2775451924568	4.0	V_It_90Mhz
717.9417	18.799430662256423	203.40635317322543	4.0	V_It_90Mhz
655.6126	19.478299277304163	204.62273772808393	3.9560174832208284	V_It_90Mhz
646.4037777777778	16.221791420705436	205.32916577130092	3.904109077708867	V_It_90Mhz
617.8757777777778	13.705334524776948	207.94778463429986	3.974526014232272	V_It_90Mhz
645.6243999999999	15.967291970135161	206.61763750781793	3.999999999999988	V_It_90Mhz
607.1145555555555	12.75254758040223	207.2722036760607	4.0	V_It_90Mhz
593.2679	12.695889531965276	207.99145425974513	4.0	V_It_90Mhz
644.43725	14.094427109660838	206.87248009202935	4.0	V_It_90Mhz
696.2125	17.112276985886187	206.75446542217483	4.0	V_It_90Mhz
573.4118000000001	13.102979440351405	207.16476563544484	4.0	V_It_90Mhz
616.1042222222222	12.756255737751323	206.6058075892008	3.9009562377169535	V_It_90Mhz
593.7678	15.630791076777735	205.66923634010968	3.9598360317231496	V_It_90Mhz
701.983	17.528556860441224	206.34881013309487	3.901763674643946	V_It_90Mhz
743.1662	20.10427682307865	207.6742893005211	3.9990528322620142	V_It_90Mhz
639.776888888889	17.226162496794345	208.65489637998243	3.9532989185799963	V_It_90Mhz
631.3314	16.68775727931914	203.14127732300443	3.999999999999767	V_It_90Mhz
650.9554444444444	18.544673503631046	200.29492018848157	4.0	V_It_90Mhz
556.2792727272728	18.78250885380128	200.0657753670491	4.0	V_It_90Mhz
689.3434444444445	19.214545390264576	207.00698919701333	4.0	V_It_90Mhz
651.8366666666666	18.93764843244409	206.67566979730296	4.0	V_It_90Mhz
703.612909090909	20.32847639907667	205.48096379910447	4.0	V_It_90Mhz
728.714875	18.577237258400753	200.51607751294546	4.0	V_It_90Mhz
637.8446	18.401110664676832	206.55498219990014	4.0	V_It_90Mhz
666.6982222222222	17.309228559049444	207.91851762321528	4.0	V_It_90Mhz
663.0342	17.835903867626563	206.0772003410181	4.0	V_It_90Mhz
638.6168	18.37886039218966	196.60633822684522	4.0	V_It_90Mhz
592.7881111111111	17.279583951899408	205.40573944572338	4.0	V_It_90Mhz
480.20700000000005	14.886164371577246	206.59799853098824	4.0	V_It_90Mhz
619.3054999999999	14.550063577854084	206.9444076763078	4.0	V_It_90Mhz
620.8056666666666	17.11614982336735	208.4913610501508	4.0	V_It_90Mhz
665.9826666666667	15.807896281445974	206.97635789906496	4.0	V_It_90Mhz
717.9534	17.27666965744381	208.03983699950754	4.0	V_It_90Mhz
729.5516666666667	19.237355362323854	207.80777023519386	4.0	V_It_90Mhz
702.8614	19.41091241888006	205.3286991834196	4.0	V_It_90Mhz
626.3144	18.88176092154847	206.21869602683228	4.0	V_It_90Mhz
627.6843333333333	17.569221786313694	190.69299122237862	4.0	V_It_90Mhz
684.8282222222222	21.319006036515336	199.74894534210273	4.0	V_It_90Mhz
630.4775	18.455934646020914	207.1421662773132	4.0	V_It_90Mhz
546.4806	10.229460077961328	206.96901083426982	3.8770625361987827	V_It_90Mhz
559.7305	15.20416496971066	204.98654184039046	3.999993510818444	V_It_90Mhz
675.08775	18.642052994662446	193.72803727235697	4.0	V_It_90Mhz
674.5224999999999	18.9927247393429	191.11942577687836	4.0	V_It_90Mhz
751.8395	19.733919142033567	208.60229899175266	4.0	V_It_90Mhz
600.31275	15.681295738281436	206.6332676776679	4.0	V_It_90Mhz
488.784375	8.313077555567146	201.63236395452907	3.424124388185596	V_It_90Mhz
508.85110000000003	9.165348416063951	206.6387149188497	3.911840223360277	V_It_90Mhz
683.25825	14.815472489143563	206.98184078094897	3.99999999401815	V_It_90Mhz
754.7335555555555	17.64436507323505	207.38897981110236	4.0	V_It_90Mhz
711.3023000000001	19.45267874013007	206.23623196991198	4.0	V_It_90Mhz
630.2632222222222	19.953165668890406	204.1769610712845	4.0	V_It_90Mhz
654.2787000000001	19.37428590406222	193.83818991441174	4.0	V_It_90Mhz
692.786375	19.11816990103033	207.9084544641244	4.0	V_It_90Mhz
751.7774444444444	17.706241871384634	207.8026458486861	4.0	V_It_90Mhz
735.7901111111111	18.542826825175467	207.70083441037988	4.0	V_It_90Mhz
654.0677499999999	18.897504547244754	203.77409540968273	4.0	V_It_90Mhz
541.416	0.9688689940353713	15.253454616157162	2.928571428571429	V_It_90Mhz
605.097	9.94308173614646	83.15497403735283	4.0	V_It_90Mhz
609.3475999999999	18.549095997386463	202.12962701475044	4.0	V_It_90Mhz
677.5341999999999	20.085075224137626	205.52429284435397	4.0	V_It_90Mhz
628.16225	18.597960530347525	209.45373556493035	3.9518518518518517	V_It_90Mhz
601.1476	17.166706474091306	199.72445970095697	3.9943219716712925	V_It_90Mhz
686.266	16.617087858835557	209.5008768565078	3.919540725237101	V_It_90Mhz
629.8381999999999	16.764876285434504	213.39079012962534	3.9212925096574587	V_It_90Mhz
694.0328000000001	16.918392209843876	208.60752311064385	3.9523327104714148	V_It_90Mhz
708.2335	17.23207531578072	207.25227145099328	3.9659887597057266	V_It_90Mhz
645.3430000000001	17.10169096989287	209.3886331757423	3.94453054513171	V_It_90Mhz
636.4377499999999	17.53489081210644	211.82492218149272	3.936020952306579	V_It_90Mhz
683.1904000000001	18.297673538653406	213.49581720696978	3.9753160067387228	V_It_90Mhz
627.0058	19.032740748537492	205.15654097423925	3.9939013202589577	V_It_90Mhz
653.3695	18.58444804307834	212.33160769200416	3.9451923076923077	V_It_90Mhz
630.1766	18.11403631827129	207.70618822653697	3.9644444444444447	V_It_90Mhz
603.7905000000001	18.19298003889554	207.82052390627268	3.956896551724138	V_It_90Mhz
613.5247999999999	18.049633448624302	212.21685733836574	3.9523809523809526	V_It_90Mhz
589.0608	18.43374041724271	214.0301011838002	3.9724347826086954	V_It_90Mhz
719.5785	18.46481872562938	209.19262312453117	4.0	V_It_90Mhz
651.9878000000001	17.373692155064205	208.32608052508016	4.0	V_It_90Mhz
593.662	18.26572557165131	206.83300830909926	3.9756153846153843	V_It_90Mhz
720.45375	16.985497493702333	206.93556486522033	3.956875	V_It_90Mhz
560.7622	16.950996007882672	208.20967736336698	3.869162902315076	V_It_90Mhz
612.0183999999999	18.25222228311727	211.07262331436633	4.0	V_It_90Mhz
645.8108	18.28251607051051	211.87071131522416	4.0	V_It_90Mhz
