Tput(Mbps)	config
623.79	V_Sp_90Mhz
556.597	V_Sp_90Mhz
614.613	V_Sp_90Mhz
594.184	V_Sp_90Mhz
605.198	V_Sp_90Mhz
608.276	V_Sp_90Mhz
591.851	V_Sp_90Mhz
565.671	V_Sp_90Mhz
637.714	V_Sp_90Mhz
579.176	V_Sp_90Mhz
556.419	V_Sp_90Mhz
546.981	V_Sp_90Mhz
608.863	V_Sp_90Mhz
573.753	V_Sp_90Mhz
558.674	V_Sp_90Mhz
613.048	V_Sp_90Mhz
578.423	V_Sp_90Mhz
696.09	V_Sp_90Mhz
593.085	V_Sp_90Mhz
595.532	V_Sp_90Mhz
501.905	V_Sp_90Mhz
385.811	V_Sp_90Mhz
1.31	V_Sp_90Mhz
342.447	V_Sp_90Mhz
482.93	V_Sp_90Mhz
521.694	V_Sp_90Mhz
481.92	V_Sp_90Mhz
518.557	V_Sp_90Mhz
456.97	V_Sp_90Mhz
497.078	V_Sp_90Mhz
490.296	V_Sp_90Mhz
478.296	V_Sp_90Mhz
447.007	V_Sp_90Mhz
454.418	V_Sp_90Mhz
556.624	V_Sp_90Mhz
560.942	V_Sp_90Mhz
436.301	V_Sp_90Mhz
304.301	V_Sp_90Mhz
235.401	V_Sp_90Mhz
481.861	V_Sp_90Mhz
488.208	V_Sp_90Mhz
565.831	V_Sp_90Mhz
583.74	V_Sp_90Mhz
646.935	V_Sp_90Mhz
584.269	V_Sp_90Mhz
591.733	V_Sp_90Mhz
649.032	V_Sp_90Mhz
702.046	V_Sp_90Mhz
646.068	V_Sp_90Mhz
645.031	V_Sp_90Mhz
753.39	V_Sp_90Mhz
695.938	V_Sp_90Mhz
755.336	V_Sp_90Mhz
655.037	V_Sp_90Mhz
557.456	V_Sp_90Mhz
605.622	V_Sp_90Mhz
613.3	V_Sp_90Mhz
605.869	V_Sp_90Mhz
572.098	V_Sp_90Mhz
599.663	V_Sp_90Mhz
620.704	V_Sp_90Mhz
657.059	V_Sp_90Mhz
599.763	V_Sp_90Mhz
504.073	V_Sp_90Mhz
566.962	V_Sp_90Mhz
672.448	V_Sp_90Mhz
601.868	V_Sp_90Mhz
588.064	V_Sp_90Mhz
706.271	V_Sp_90Mhz
609.863	V_Sp_90Mhz
630.365	V_Sp_90Mhz
646.911	V_Sp_90Mhz
539.996	V_Sp_90Mhz
427.425	V_Sp_90Mhz
429.187	V_Sp_90Mhz
419.682	V_Sp_90Mhz
426.454	V_Sp_90Mhz
448.525	V_Sp_90Mhz
443.178	V_Sp_90Mhz
464.296	V_Sp_90Mhz
503.481	V_Sp_90Mhz
437.773	V_Sp_90Mhz
448.726	V_Sp_90Mhz
456.07	V_Sp_90Mhz
494.821	V_Sp_90Mhz
490.236	V_Sp_90Mhz
464.994	V_Sp_90Mhz
435.451	V_Sp_90Mhz
425.186	V_Sp_90Mhz
501.615	V_Sp_90Mhz
434.309	V_Sp_90Mhz
511.829	V_Sp_90Mhz
520.424	V_Sp_90Mhz
469.577	V_Sp_90Mhz
541.829	V_Sp_90Mhz
440.105	V_Sp_90Mhz
475.313	V_Sp_90Mhz
440.921	V_Sp_90Mhz
437.199	V_Sp_90Mhz
404.138	V_Sp_90Mhz
238.201	V_Sp_90Mhz
497.218	V_Sp_90Mhz
430.655	V_Sp_90Mhz
385.668	V_Sp_90Mhz
438.283	V_Sp_90Mhz
437.7	V_Sp_90Mhz
406.679	V_Sp_90Mhz
370.54	V_Sp_90Mhz
411.046	V_Sp_90Mhz
393.757	V_Sp_90Mhz
381.37	V_Sp_90Mhz
375.882	V_Sp_90Mhz
421.16	V_Sp_90Mhz
428.372	V_Sp_90Mhz
423.594	V_Sp_90Mhz
409.241	V_Sp_90Mhz
468.278	V_Sp_90Mhz
428.492	V_Sp_90Mhz
412.493	V_Sp_90Mhz
402.226	V_Sp_90Mhz
495.14	V_Sp_90Mhz
445.57	V_Sp_90Mhz
465.733	V_Sp_90Mhz
521.686	V_Sp_90Mhz
515.723	V_Sp_90Mhz
528.38	V_Sp_90Mhz
488.338	V_Sp_90Mhz
576.709	V_Sp_90Mhz
524.878	V_Sp_90Mhz
505.96	V_Sp_90Mhz
75.106	V_Sp_90Mhz
267.146	V_Sp_90Mhz
506.395	V_Sp_90Mhz
534.636	V_Sp_90Mhz
560.405	V_Sp_90Mhz
547.13	V_Sp_90Mhz
558.072	V_Sp_90Mhz
504.319	V_Sp_90Mhz
546.285	V_Sp_90Mhz
487.763	V_Sp_90Mhz
414.741	V_Sp_90Mhz
499.979	V_Sp_90Mhz
529.52	V_Sp_90Mhz
491.845	V_Sp_90Mhz
546.247	V_Sp_90Mhz
534.359	V_Sp_90Mhz
535.875	V_Sp_90Mhz
509.876	V_Sp_90Mhz
495.735	V_Sp_90Mhz
531.968	V_Sp_90Mhz
533.661	V_Sp_90Mhz
537.931	V_Sp_90Mhz
543.258	V_Sp_90Mhz
568.264	V_Sp_90Mhz
500.282	V_Sp_90Mhz
489.036	V_Sp_90Mhz
459.364	V_Sp_90Mhz
525.563	V_Sp_90Mhz
533.126	V_Sp_90Mhz
486.012	V_Sp_90Mhz
613.278	V_Sp_90Mhz
517.08	V_Sp_90Mhz
511.45	V_Sp_90Mhz
516.684	V_Sp_90Mhz
346.934	V_Sp_90Mhz
0.606	V_Sp_90Mhz
489.366	V_Sp_90Mhz
622.519	V_Sp_90Mhz
538.149	V_Sp_90Mhz
494.389	V_Sp_90Mhz
473.079	V_Sp_90Mhz
146.358	V_Sp_90Mhz
383.812	V_Sp_90Mhz
