Tput(Mbps)	config
398.364	O_Sp_100Mhz
581.705	O_Sp_100Mhz
471.189	O_Sp_100Mhz
391.371	O_Sp_100Mhz
400.759	O_Sp_100Mhz
229.779	O_Sp_100Mhz
438.37	O_Sp_100Mhz
526.409	O_Sp_100Mhz
618.76	O_Sp_100Mhz
629.457	O_Sp_100Mhz
273.051	O_Sp_100Mhz
64.988	O_Sp_100Mhz
519.89	O_Sp_100Mhz
652.13	O_Sp_100Mhz
544.132	O_Sp_100Mhz
493.533	O_Sp_100Mhz
282.979	O_Sp_100Mhz
385.927	O_Sp_100Mhz
421.991	O_Sp_100Mhz
235.589	O_Sp_100Mhz
403.572	O_Sp_100Mhz
421.058	O_Sp_100Mhz
427.2	O_Sp_100Mhz
492.685	O_Sp_100Mhz
467.877	O_Sp_100Mhz
505.941	O_Sp_100Mhz
463.372	O_Sp_100Mhz
478.448	O_Sp_100Mhz
534.403	O_Sp_100Mhz
455.382	O_Sp_100Mhz
448.986	O_Sp_100Mhz
390.955	O_Sp_100Mhz
521.13	O_Sp_100Mhz
475.64	O_Sp_100Mhz
524.969	O_Sp_100Mhz
369.057	O_Sp_100Mhz
373.84	O_Sp_100Mhz
364.015	O_Sp_100Mhz
454.338	O_Sp_100Mhz
479.47	O_Sp_100Mhz
307.779	O_Sp_100Mhz
413.318	O_Sp_100Mhz
422.684	O_Sp_100Mhz
514.576	O_Sp_100Mhz
411.061	O_Sp_100Mhz
444.868	O_Sp_100Mhz
477.305	O_Sp_100Mhz
363.756	O_Sp_100Mhz
415.718	O_Sp_100Mhz
483.404	O_Sp_100Mhz
383.472	O_Sp_100Mhz
253.593	O_Sp_100Mhz
463.504	O_Sp_100Mhz
548.928	O_Sp_100Mhz
562.996	O_Sp_100Mhz
516.624	O_Sp_100Mhz
518.666	O_Sp_100Mhz
505.557	O_Sp_100Mhz
384.704	O_Sp_100Mhz
372.395	O_Sp_100Mhz
550.158	O_Sp_100Mhz
351.047	O_Sp_100Mhz
419.725	O_Sp_100Mhz
522.361	O_Sp_100Mhz
112.727	O_Sp_100Mhz
348.055	O_Sp_100Mhz
494.641	O_Sp_100Mhz
562.958	O_Sp_100Mhz
537.582	O_Sp_100Mhz
504.351	O_Sp_100Mhz
517.587	O_Sp_100Mhz
395.316	O_Sp_100Mhz
531.657	O_Sp_100Mhz
466.908	O_Sp_100Mhz
462.301	O_Sp_100Mhz
460.532	O_Sp_100Mhz
528.238	O_Sp_100Mhz
410.204	O_Sp_100Mhz
353.544	O_Sp_100Mhz
413.933	O_Sp_100Mhz
490.041	O_Sp_100Mhz
445.644	O_Sp_100Mhz
446.021	O_Sp_100Mhz
408.563	O_Sp_100Mhz
465.755	O_Sp_100Mhz
554.161	O_Sp_100Mhz
528.083	O_Sp_100Mhz
526.628	O_Sp_100Mhz
568.65	O_Sp_100Mhz
525.788	O_Sp_100Mhz
496.861	O_Sp_100Mhz
457.238	O_Sp_100Mhz
205.303	O_Sp_100Mhz
475.33	O_Sp_100Mhz
496.096	O_Sp_100Mhz
560.071	O_Sp_100Mhz
499.055	O_Sp_100Mhz
370.042	O_Sp_100Mhz
337.041	O_Sp_100Mhz
461.65	O_Sp_100Mhz
323.034	O_Sp_100Mhz
381.285	O_Sp_100Mhz
422.927	O_Sp_100Mhz
298.704	O_Sp_100Mhz
397.403	O_Sp_100Mhz
467.89	O_Sp_100Mhz
522.894	O_Sp_100Mhz
104.398	O_Sp_100Mhz
330.099	O_Sp_100Mhz
521.282	O_Sp_100Mhz
582.443	O_Sp_100Mhz
546.477	O_Sp_100Mhz
537.666	O_Sp_100Mhz
529.33	O_Sp_100Mhz
470.742	O_Sp_100Mhz
403.186	O_Sp_100Mhz
446.999	O_Sp_100Mhz
542.078	O_Sp_100Mhz
490.281	O_Sp_100Mhz
339.761	O_Sp_100Mhz
238.01	O_Sp_100Mhz
424.612	O_Sp_100Mhz
294.693	O_Sp_100Mhz
455.431	O_Sp_100Mhz
453.12	O_Sp_100Mhz
480.056	O_Sp_100Mhz
49.97	O_Sp_100Mhz
8.556	O_Sp_100Mhz
277.323	O_Sp_100Mhz
422.083	O_Sp_100Mhz
456.973	O_Sp_100Mhz
76.07	O_Sp_100Mhz
488.058	O_Sp_100Mhz
336.682	O_Sp_100Mhz
214.94	O_Sp_100Mhz
400.986	O_Sp_100Mhz
69.187	O_Sp_100Mhz
259.286	O_Sp_100Mhz
505.567	O_Sp_100Mhz
456.24	O_Sp_100Mhz
49.882	O_Sp_100Mhz
426.518	O_Sp_100Mhz
484.641	O_Sp_100Mhz
457.549	O_Sp_100Mhz
68.363	O_Sp_100Mhz
355.913	O_Sp_100Mhz
384.419	O_Sp_100Mhz
491.85	O_Sp_100Mhz
244.55	O_Sp_100Mhz
64.031	O_Sp_100Mhz
522.619	O_Sp_100Mhz
474.165	O_Sp_100Mhz
415.601	O_Sp_100Mhz
13.015	O_Sp_100Mhz
398.982	O_Sp_100Mhz
380.252	O_Sp_100Mhz
292.373	O_Sp_100Mhz
386.827	O_Sp_100Mhz
181.164	O_Sp_100Mhz
394.692	O_Sp_100Mhz
116.768	O_Sp_100Mhz
324.71	O_Sp_100Mhz
317.136	O_Sp_100Mhz
391.68	O_Sp_100Mhz
166.193	O_Sp_100Mhz
268.454	O_Sp_100Mhz
389.148	O_Sp_100Mhz
323.293	O_Sp_100Mhz
437.731	O_Sp_100Mhz
433.898	O_Sp_100Mhz
392.095	O_Sp_100Mhz
119.427	O_Sp_100Mhz
420.899	O_Sp_100Mhz
384.403	O_Sp_100Mhz
398.136	O_Sp_100Mhz
427.68	O_Sp_100Mhz
363.56	O_Sp_100Mhz
268.796	O_Sp_100Mhz
286.29	O_Sp_100Mhz
138.199	O_Sp_100Mhz
260.591	O_Sp_100Mhz
216.962	O_Sp_100Mhz
182.457	O_Sp_100Mhz
195.761	O_Sp_100Mhz
223.42	O_Sp_100Mhz
150.638	O_Sp_100Mhz
190.928	O_Sp_100Mhz
253.88	O_Sp_100Mhz
176.147	O_Sp_100Mhz
156.679	O_Sp_100Mhz
192.77	O_Sp_100Mhz
216.442	O_Sp_100Mhz
203.991	O_Sp_100Mhz
239.656	O_Sp_100Mhz
322.141	O_Sp_100Mhz
218.167	O_Sp_100Mhz
205.501	O_Sp_100Mhz
432.538	O_Sp_100Mhz
341.781	O_Sp_100Mhz
333.122	O_Sp_100Mhz
382.024	O_Sp_100Mhz
84.668	O_Sp_100Mhz
330.135	O_Sp_100Mhz
322.88	O_Sp_100Mhz
333.253	O_Sp_100Mhz
277.932	O_Sp_100Mhz
250.103	O_Sp_100Mhz
461.324	O_Sp_100Mhz
365.039	O_Sp_100Mhz
226.515	O_Sp_100Mhz
133.881	O_Sp_100Mhz
139.467	O_Sp_100Mhz
154.781	O_Sp_100Mhz
90.067	O_Sp_100Mhz
140.165	O_Sp_100Mhz
99.741	O_Sp_100Mhz
170.47	O_Sp_100Mhz
170.276	O_Sp_100Mhz
72.27	O_Sp_100Mhz
157.614	O_Sp_100Mhz
165.052	O_Sp_100Mhz
136.422	O_Sp_100Mhz
201.499	O_Sp_100Mhz
182.443	O_Sp_100Mhz
269.346	O_Sp_100Mhz
285.241	O_Sp_100Mhz
180.189	O_Sp_100Mhz
312.819	O_Sp_100Mhz
471.297	O_Sp_100Mhz
486.218	O_Sp_100Mhz
389.688	O_Sp_100Mhz
296.83	O_Sp_100Mhz
458.41	O_Sp_100Mhz
434.167	O_Sp_100Mhz
485.772	O_Sp_100Mhz
553.874	O_Sp_100Mhz
101.835	O_Sp_100Mhz
231.144	O_Sp_100Mhz
317.758	O_Sp_100Mhz
320.139	O_Sp_100Mhz
246.673	O_Sp_100Mhz
239.409	O_Sp_100Mhz
177.32	O_Sp_100Mhz
256.205	O_Sp_100Mhz
402.762	O_Sp_100Mhz
367.06	O_Sp_100Mhz
359.305	O_Sp_100Mhz
233.902	O_Sp_100Mhz
312.064	O_Sp_100Mhz
234.838	O_Sp_100Mhz
310.765	O_Sp_100Mhz
327.853	O_Sp_100Mhz
411.343	O_Sp_100Mhz
218.172	O_Sp_100Mhz
398.172	O_Sp_100Mhz
436.029	O_Sp_100Mhz
440.893	O_Sp_100Mhz
330.47	O_Sp_100Mhz
162.003	O_Sp_100Mhz
268.318	O_Sp_100Mhz
346.68	O_Sp_100Mhz
397.327	O_Sp_100Mhz
314.092	O_Sp_100Mhz
332.76	O_Sp_100Mhz
332.052	O_Sp_100Mhz
283.698	O_Sp_100Mhz
235.129	O_Sp_100Mhz
365.167	O_Sp_100Mhz
310.787	O_Sp_100Mhz
309.028	O_Sp_100Mhz
354.015	O_Sp_100Mhz
375.619	O_Sp_100Mhz
369.038	O_Sp_100Mhz
406.569	O_Sp_100Mhz
378.958	O_Sp_100Mhz
344.88	O_Sp_100Mhz
339.584	O_Sp_100Mhz
292.931	O_Sp_100Mhz
398.584	O_Sp_100Mhz
386.126	O_Sp_100Mhz
130.364	O_Sp_100Mhz
406.437	O_Sp_100Mhz
440.552	O_Sp_100Mhz
338.788	O_Sp_100Mhz
263.781	O_Sp_100Mhz
281.946	O_Sp_100Mhz
197.622	O_Sp_100Mhz
340.376	O_Sp_100Mhz
376.776	O_Sp_100Mhz
359.598	O_Sp_100Mhz
159.399	O_Sp_100Mhz
354.99	O_Sp_100Mhz
439.213	O_Sp_100Mhz
401.046	O_Sp_100Mhz
464.921	O_Sp_100Mhz
62.405	O_Sp_100Mhz
410.209	O_Sp_100Mhz
424.439	O_Sp_100Mhz
354.126	O_Sp_100Mhz
362.286	O_Sp_100Mhz
273.626	O_Sp_100Mhz
169.843	O_Sp_100Mhz
303.301	O_Sp_100Mhz
299.051	O_Sp_100Mhz
319.098	O_Sp_100Mhz
319.707	O_Sp_100Mhz
49.981	O_Sp_100Mhz
267.183	O_Sp_100Mhz
300.596	O_Sp_100Mhz
306.752	O_Sp_100Mhz
307.516	O_Sp_100Mhz
166.178	O_Sp_100Mhz
296.015	O_Sp_100Mhz
384.67	O_Sp_100Mhz
338.462	O_Sp_100Mhz
248.731	O_Sp_100Mhz
317.934	O_Sp_100Mhz
338.709	O_Sp_100Mhz
380.576	O_Sp_100Mhz
414.212	O_Sp_100Mhz
53.774	O_Sp_100Mhz
228.446	O_Sp_100Mhz
384.373	O_Sp_100Mhz
359.16	O_Sp_100Mhz
362.015	O_Sp_100Mhz
229.611	O_Sp_100Mhz
354.628	O_Sp_100Mhz
205.407	O_Sp_100Mhz
15.898	O_Sp_100Mhz
269.652	O_Sp_100Mhz
412.069	O_Sp_100Mhz
466.02	O_Sp_100Mhz
293.662	O_Sp_100Mhz
260.566	O_Sp_100Mhz
298.998	O_Sp_100Mhz
214.348	O_Sp_100Mhz
344.933	O_Sp_100Mhz
355.098	O_Sp_100Mhz
327.061	O_Sp_100Mhz
334.813	O_Sp_100Mhz
362.788	O_Sp_100Mhz
423.443	O_Sp_100Mhz
395.984	O_Sp_100Mhz
106.485	O_Sp_100Mhz
462.548	O_Sp_100Mhz
428.188	O_Sp_100Mhz
439.053	O_Sp_100Mhz
373.35	O_Sp_100Mhz
361.438	O_Sp_100Mhz
381.237	O_Sp_100Mhz
380.87	O_Sp_100Mhz
280.265	O_Sp_100Mhz
268.328	O_Sp_100Mhz
400.651	O_Sp_100Mhz
295.188	O_Sp_100Mhz
322.403	O_Sp_100Mhz
298.412	O_Sp_100Mhz
365.06	O_Sp_100Mhz
404.418	O_Sp_100Mhz
288.505	O_Sp_100Mhz
344.588	O_Sp_100Mhz
264.999	O_Sp_100Mhz
278.602	O_Sp_100Mhz
326.133	O_Sp_100Mhz
234.731	O_Sp_100Mhz
230.658	O_Sp_100Mhz
227.12	O_Sp_100Mhz
307.843	O_Sp_100Mhz
291.436	O_Sp_100Mhz
280.288	O_Sp_100Mhz
461.91	O_Sp_100Mhz
466.876	O_Sp_100Mhz
420.535	O_Sp_100Mhz
259.635	O_Sp_100Mhz
334.351	O_Sp_100Mhz
262.639	O_Sp_100Mhz
274.403	O_Sp_100Mhz
122.863	O_Sp_100Mhz
330.637	O_Sp_100Mhz
333.531	O_Sp_100Mhz
310.428	O_Sp_100Mhz
187.604	O_Sp_100Mhz
336.959	O_Sp_100Mhz
355.087	O_Sp_100Mhz
368.97	O_Sp_100Mhz
287.42	O_Sp_100Mhz
157.798	O_Sp_100Mhz
295.224	O_Sp_100Mhz
259.367	O_Sp_100Mhz
418.218	O_Sp_100Mhz
418.378	O_Sp_100Mhz
486.147	O_Sp_100Mhz
459.04	O_Sp_100Mhz
390.844	O_Sp_100Mhz
101.844	O_Sp_100Mhz
42.477	O_Sp_100Mhz
413.158	O_Sp_100Mhz
453.064	O_Sp_100Mhz
310.962	O_Sp_100Mhz
437.903	O_Sp_100Mhz
419.296	O_Sp_100Mhz
243.189	O_Sp_100Mhz
378.642	O_Sp_100Mhz
366.885	O_Sp_100Mhz
326.967	O_Sp_100Mhz
367.641	O_Sp_100Mhz
384.275	O_Sp_100Mhz
139.453	O_Sp_100Mhz
294.005	O_Sp_100Mhz
345.079	O_Sp_100Mhz
316.628	O_Sp_100Mhz
391.39	O_Sp_100Mhz
129.901	O_Sp_100Mhz
281.644	O_Sp_100Mhz
372.949	O_Sp_100Mhz
363.311	O_Sp_100Mhz
316.591	O_Sp_100Mhz
145.93	O_Sp_100Mhz
271.937	O_Sp_100Mhz
259.771	O_Sp_100Mhz
294.674	O_Sp_100Mhz
336.671	O_Sp_100Mhz
88.476	O_Sp_100Mhz
248.149	O_Sp_100Mhz
314.164	O_Sp_100Mhz
327.636	O_Sp_100Mhz
383.767	O_Sp_100Mhz
172.125	O_Sp_100Mhz
397.218	O_Sp_100Mhz
370.385	O_Sp_100Mhz
484.494	O_Sp_100Mhz
452.904	O_Sp_100Mhz
527.742	O_Sp_100Mhz
439.943	O_Sp_100Mhz
455.977	O_Sp_100Mhz
537.929	O_Sp_100Mhz
229.957	O_Sp_100Mhz
407.854	O_Sp_100Mhz
243.408	O_Sp_100Mhz
454.124	O_Sp_100Mhz
435.801	O_Sp_100Mhz
511.204	O_Sp_100Mhz
534.251	O_Sp_100Mhz
571.207	O_Sp_100Mhz
502.712	O_Sp_100Mhz
516.286	O_Sp_100Mhz
481.267	O_Sp_100Mhz
417.329	O_Sp_100Mhz
309.236	O_Sp_100Mhz
313.493	O_Sp_100Mhz
196.182	O_Sp_100Mhz
372.63	O_Sp_100Mhz
348.507	O_Sp_100Mhz
287.334	O_Sp_100Mhz
325.319	O_Sp_100Mhz
204.607	O_Sp_100Mhz
311.304	O_Sp_100Mhz
368.484	O_Sp_100Mhz
398.744	O_Sp_100Mhz
400.024	O_Sp_100Mhz
372.908	O_Sp_100Mhz
349.889	O_Sp_100Mhz
387.687	O_Sp_100Mhz
430.7	O_Sp_100Mhz
370.917	O_Sp_100Mhz
368.993	O_Sp_100Mhz
360.482	O_Sp_100Mhz
467.657	O_Sp_100Mhz
472.862	O_Sp_100Mhz
472.638	O_Sp_100Mhz
480.425	O_Sp_100Mhz
435.742	O_Sp_100Mhz
405.116	O_Sp_100Mhz
362.167	O_Sp_100Mhz
373.928	O_Sp_100Mhz
404.047	O_Sp_100Mhz
136.482	O_Sp_100Mhz
387.095	O_Sp_100Mhz
450.717	O_Sp_100Mhz
431.573	O_Sp_100Mhz
70.654	O_Sp_100Mhz
488.131	O_Sp_100Mhz
506.371	O_Sp_100Mhz
517.817	O_Sp_100Mhz
407.732	O_Sp_100Mhz
467.048	O_Sp_100Mhz
497.664	O_Sp_100Mhz
465.414	O_Sp_100Mhz
547.504	O_Sp_100Mhz
503.93	O_Sp_100Mhz
0.0	O_Sp_100Mhz
541.446	O_Sp_100Mhz
353.507	O_Sp_100Mhz
422.389	O_Sp_100Mhz
94.094	O_Sp_100Mhz
113.758	O_Sp_100Mhz
404.183	O_Sp_100Mhz
496.706	O_Sp_100Mhz
179.632	O_Sp_100Mhz
521.048	O_Sp_100Mhz
539.314	O_Sp_100Mhz
573.372	O_Sp_100Mhz
511.698	O_Sp_100Mhz
146.1	O_Sp_100Mhz
294.211	O_Sp_100Mhz
563.405	O_Sp_100Mhz
527.485	O_Sp_100Mhz
544.986	O_Sp_100Mhz
514.794	O_Sp_100Mhz
547.428	O_Sp_100Mhz
496.127	O_Sp_100Mhz
458.453	O_Sp_100Mhz
366.076	O_Sp_100Mhz
447.899	O_Sp_100Mhz
329.484	O_Sp_100Mhz
512.442	O_Sp_100Mhz
659.728	O_Sp_100Mhz
564.872	O_Sp_100Mhz
635.667	O_Sp_100Mhz
406.984	O_Sp_100Mhz
285.909	O_Sp_100Mhz
593.218	O_Sp_100Mhz
567.662	O_Sp_100Mhz
594.294	O_Sp_100Mhz
645.699	O_Sp_100Mhz
208.249	O_Sp_100Mhz
602.304	O_Sp_100Mhz
642.446	O_Sp_100Mhz
666.496	O_Sp_100Mhz
582.514	O_Sp_100Mhz
654.936	O_Sp_100Mhz
576.185	O_Sp_100Mhz
554.983	O_Sp_100Mhz
596.345	O_Sp_100Mhz
610.419	O_Sp_100Mhz
596.861	O_Sp_100Mhz
267.739	O_Sp_100Mhz
532.942	O_Sp_100Mhz
495.364	O_Sp_100Mhz
462.264	O_Sp_100Mhz
504.76	O_Sp_100Mhz
530.398	O_Sp_100Mhz
509.36	O_Sp_100Mhz
534.321	O_Sp_100Mhz
487.587	O_Sp_100Mhz
446.254	O_Sp_100Mhz
453.347	O_Sp_100Mhz
532.596	O_Sp_100Mhz
547.258	O_Sp_100Mhz
528.503	O_Sp_100Mhz
431.078	O_Sp_100Mhz
127.522	O_Sp_100Mhz
467.803	O_Sp_100Mhz
653.365	O_Sp_100Mhz
624.093	O_Sp_100Mhz
594.438	O_Sp_100Mhz
545.467	O_Sp_100Mhz
538.947	O_Sp_100Mhz
529.782	O_Sp_100Mhz
568.724	O_Sp_100Mhz
561.98	O_Sp_100Mhz
493.388	O_Sp_100Mhz
458.118	O_Sp_100Mhz
650.306	O_Sp_100Mhz
77.092	O_Sp_100Mhz
384.343	O_Sp_100Mhz
495.471	O_Sp_100Mhz
546.218	O_Sp_100Mhz
605.992	O_Sp_100Mhz
255.69	O_Sp_100Mhz
240.479	O_Sp_100Mhz
503.067	O_Sp_100Mhz
522.648	O_Sp_100Mhz
467.139	O_Sp_100Mhz
441.394	O_Sp_100Mhz
293.456	O_Sp_100Mhz
459.196	O_Sp_100Mhz
677.287	O_Sp_100Mhz
0.0	O_Sp_100Mhz
518.84	O_Sp_100Mhz
179.852	O_Sp_100Mhz
438.407	O_Sp_100Mhz
511.952	O_Sp_100Mhz
366.612	O_Sp_100Mhz
354.099	O_Sp_100Mhz
212.619	O_Sp_100Mhz
374.182	O_Sp_100Mhz
232.5	O_Sp_100Mhz
268.888	O_Sp_100Mhz
0.433	O_Sp_100Mhz
261.055	O_Sp_100Mhz
461.46	O_Sp_100Mhz
350.907	O_Sp_100Mhz
463.696	O_Sp_100Mhz
463.829	O_Sp_100Mhz
173.227	O_Sp_100Mhz
417.517	O_Sp_100Mhz
504.634	O_Sp_100Mhz
526.796	O_Sp_100Mhz
464.36	O_Sp_100Mhz
516.813	O_Sp_100Mhz
400.91	O_Sp_100Mhz
575.059	O_Sp_100Mhz
596.296	O_Sp_100Mhz
613.531	O_Sp_100Mhz
434.102	O_Sp_100Mhz
417.1	O_Sp_100Mhz
476.782	O_Sp_100Mhz
364.434	O_Sp_100Mhz
353.832	O_Sp_100Mhz
9.628	O_Sp_100Mhz
418.453	O_Sp_100Mhz
559.713	O_Sp_100Mhz
562.647	O_Sp_100Mhz
630.863	O_Sp_100Mhz
529.792	O_Sp_100Mhz
665.724	O_Sp_100Mhz
673.147	O_Sp_100Mhz
1.079	O_Sp_100Mhz
369.856	O_Sp_100Mhz
586.471	O_Sp_100Mhz
623.502	O_Sp_100Mhz
538.612	O_Sp_100Mhz
470.329	O_Sp_100Mhz
68.617	O_Sp_100Mhz
455.361	O_Sp_100Mhz
526.964	O_Sp_100Mhz
583.503	O_Sp_100Mhz
277.132	O_Sp_100Mhz
270.043	O_Sp_100Mhz
589.896	O_Sp_100Mhz
572.781	O_Sp_100Mhz
711.692	O_Sp_100Mhz
431.286	O_Sp_100Mhz
91.443	O_Sp_100Mhz
618.018	O_Sp_100Mhz
585.954	O_Sp_100Mhz
595.502	O_Sp_100Mhz
432.305	O_Sp_100Mhz
559.72	O_Sp_100Mhz
472.116	O_Sp_100Mhz
584.264	O_Sp_100Mhz
573.624	O_Sp_100Mhz
551.648	O_Sp_100Mhz
488.824	O_Sp_100Mhz
440.402	O_Sp_100Mhz
171.371	O_Sp_100Mhz
525.2	O_Sp_100Mhz
502.349	O_Sp_100Mhz
536.514	O_Sp_100Mhz
523.72	O_Sp_100Mhz
522.254	O_Sp_100Mhz
531.711	O_Sp_100Mhz
270.908	O_Sp_100Mhz
391.718	O_Sp_100Mhz
490.15	O_Sp_100Mhz
348.461	O_Sp_100Mhz
547.916	O_Sp_100Mhz
236.596	O_Sp_100Mhz
398.89	O_Sp_100Mhz
470.207	O_Sp_100Mhz
436.569	O_Sp_100Mhz
260.516	O_Sp_100Mhz
281.778	O_Sp_100Mhz
419.714	O_Sp_100Mhz
490.037	O_Sp_100Mhz
494.963	O_Sp_100Mhz
555.188	O_Sp_100Mhz
410.299	O_Sp_100Mhz
47.615	O_Sp_100Mhz
263.622	O_Sp_100Mhz
568.016	O_Sp_100Mhz
552.184	O_Sp_100Mhz
432.955	O_Sp_100Mhz
2.458	O_Sp_100Mhz
384.915	O_Sp_100Mhz
543.682	O_Sp_100Mhz
592.385	O_Sp_100Mhz
150.623	O_Sp_100Mhz
16.452	O_Sp_100Mhz
551.549	O_Sp_100Mhz
475.975	O_Sp_100Mhz
357.438	O_Sp_100Mhz
135.444	O_Sp_100Mhz
511.226	O_Sp_100Mhz
616.248	O_Sp_100Mhz
537.729	O_Sp_100Mhz
579.747	O_Sp_100Mhz
132.635	O_Sp_100Mhz
0.0	O_Sp_100Mhz
486.29	O_Sp_100Mhz
182.352	O_Sp_100Mhz
217.934	O_Sp_100Mhz
505.989	O_Sp_100Mhz
633.151	O_Sp_100Mhz
213.676	O_Sp_100Mhz
602.958	O_Sp_100Mhz
216.599	O_Sp_100Mhz
4.685	O_Sp_100Mhz
386.305	O_Sp_100Mhz
551.989	O_Sp_100Mhz
520.676	O_Sp_100Mhz
270.031	O_Sp_100Mhz
414.46	O_Sp_100Mhz
544.109	O_Sp_100Mhz
537.624	O_Sp_100Mhz
642.833	O_Sp_100Mhz
653.758	O_Sp_100Mhz
652.737	O_Sp_100Mhz
676.07	O_Sp_100Mhz
675.217	O_Sp_100Mhz
767.299	O_Sp_100Mhz
587.605	O_Sp_100Mhz
697.527	O_Sp_100Mhz
675.806	O_Sp_100Mhz
811.105	O_Sp_100Mhz
763.526	O_Sp_100Mhz
788.539	O_Sp_100Mhz
783.198	O_Sp_100Mhz
615.956	O_Sp_100Mhz
582.394	O_Sp_100Mhz
584.977	O_Sp_100Mhz
722.096	O_Sp_100Mhz
451.863	O_Sp_100Mhz
532.355	O_Sp_100Mhz
303.827	O_Sp_100Mhz
568.621	O_Sp_100Mhz
643.517	O_Sp_100Mhz
692.392	O_Sp_100Mhz
738.99	O_Sp_100Mhz
575.714	O_Sp_100Mhz
433.42	O_Sp_100Mhz
527.708	O_Sp_100Mhz
455.12	O_Sp_100Mhz
261.4	O_Sp_100Mhz
303.654	O_Sp_100Mhz
247.651	O_Sp_100Mhz
448.249	O_Sp_100Mhz
408.388	O_Sp_100Mhz
166.098	O_Sp_100Mhz
4.471	O_Sp_100Mhz
244.302	O_Sp_100Mhz
473.726	O_Sp_100Mhz
671.88	O_Sp_100Mhz
505.788	O_Sp_100Mhz
590.963	O_Sp_100Mhz
508.831	O_Sp_100Mhz
509.084	O_Sp_100Mhz
605.282	O_Sp_100Mhz
585.111	O_Sp_100Mhz
706.181	O_Sp_100Mhz
166.238	O_Sp_100Mhz
635.996	O_Sp_100Mhz
323.017	O_Sp_100Mhz
583.893	O_Sp_100Mhz
659.948	O_Sp_100Mhz
50.64	O_Sp_100Mhz
214.834	O_Sp_100Mhz
699.109	O_Sp_100Mhz
734.814	O_Sp_100Mhz
671.244	O_Sp_100Mhz
302.9	O_Sp_100Mhz
299.239	O_Sp_100Mhz
707.544	O_Sp_100Mhz
655.015	O_Sp_100Mhz
697.568	O_Sp_100Mhz
649.675	O_Sp_100Mhz
674.288	O_Sp_100Mhz
614.505	O_Sp_100Mhz
420.759	O_Sp_100Mhz
549.992	O_Sp_100Mhz
270.17	O_Sp_100Mhz
559.572	O_Sp_100Mhz
545.938	O_Sp_100Mhz
638.635	O_Sp_100Mhz
566.79	O_Sp_100Mhz
379.724	O_Sp_100Mhz
311.346	O_Sp_100Mhz
500.705	O_Sp_100Mhz
683.796	O_Sp_100Mhz
711.993	O_Sp_100Mhz
460.467	O_Sp_100Mhz
301.717	O_Sp_100Mhz
627.517	O_Sp_100Mhz
49.563	O_Sp_100Mhz
528.015	O_Sp_100Mhz
654.653	O_Sp_100Mhz
557.423	O_Sp_100Mhz
496.925	O_Sp_100Mhz
454.699	O_Sp_100Mhz
588.083	O_Sp_100Mhz
527.61	O_Sp_100Mhz
607.884	O_Sp_100Mhz
616.666	O_Sp_100Mhz
349.505	O_Sp_100Mhz
293.126	O_Sp_100Mhz
335.265	O_Sp_100Mhz
465.483	O_Sp_100Mhz
390.42	O_Sp_100Mhz
262.26	O_Sp_100Mhz
410.16	O_Sp_100Mhz
227.626	O_Sp_100Mhz
174.318	O_Sp_100Mhz
418.972	O_Sp_100Mhz
395.586	O_Sp_100Mhz
485.489	O_Sp_100Mhz
357.817	O_Sp_100Mhz
98.854	O_Sp_100Mhz
431.328	O_Sp_100Mhz
448.835	O_Sp_100Mhz
496.126	O_Sp_100Mhz
548.49	O_Sp_100Mhz
449.741	O_Sp_100Mhz
450.153	O_Sp_100Mhz
181.741	O_Sp_100Mhz
15.144	O_Sp_100Mhz
430.075	O_Sp_100Mhz
475.027	O_Sp_100Mhz
407.372	O_Sp_100Mhz
186.955	O_Sp_100Mhz
360.184	O_Sp_100Mhz
385.158	O_Sp_100Mhz
14.698	O_Sp_100Mhz
432.697	O_Sp_100Mhz
722.678	O_Sp_100Mhz
472.998	O_Sp_100Mhz
379.702	O_Sp_100Mhz
290.922	O_Sp_100Mhz
12.102	O_Sp_100Mhz
502.706	O_Sp_100Mhz
477.885	O_Sp_100Mhz
480.9	O_Sp_100Mhz
500.779	O_Sp_100Mhz
599.12	O_Sp_100Mhz
211.797	O_Sp_100Mhz
103.705	O_Sp_100Mhz
520.252	O_Sp_100Mhz
482.623	O_Sp_100Mhz
465.653	O_Sp_100Mhz
478.102	O_Sp_100Mhz
80.113	O_Sp_100Mhz
180.772	O_Sp_100Mhz
416.59	O_Sp_100Mhz
524.679	O_Sp_100Mhz
372.047	O_Sp_100Mhz
287.539	O_Sp_100Mhz
386.196	O_Sp_100Mhz
507.869	O_Sp_100Mhz
695.407	O_Sp_100Mhz
695.157	O_Sp_100Mhz
706.713	O_Sp_100Mhz
779.773	O_Sp_100Mhz
9.022	O_Sp_100Mhz
630.481	O_Sp_100Mhz
742.32	O_Sp_100Mhz
776.167	O_Sp_100Mhz
809.618	O_Sp_100Mhz
758.597	O_Sp_100Mhz
689.761	O_Sp_100Mhz
402.182	O_Sp_100Mhz
69.561	O_Sp_100Mhz
720.72	O_Sp_100Mhz
590.479	O_Sp_100Mhz
368.971	O_Sp_100Mhz
58.829	O_Sp_100Mhz
761.027	O_Sp_100Mhz
736.578	O_Sp_100Mhz
777.473	O_Sp_100Mhz
750.128	O_Sp_100Mhz
711.377	O_Sp_100Mhz
725.612	O_Sp_100Mhz
688.036	O_Sp_100Mhz
61.839	O_Sp_100Mhz
505.209	O_Sp_100Mhz
