Tput(Mbps)	config
115.305	O_Sp_90Mhz
167.882	O_Sp_90Mhz
188.207	O_Sp_90Mhz
160.355	O_Sp_90Mhz
213.113	O_Sp_90Mhz
233.001	O_Sp_90Mhz
249.813	O_Sp_90Mhz
252.888	O_Sp_90Mhz
234.951	O_Sp_90Mhz
317.292	O_Sp_90Mhz
297.037	O_Sp_90Mhz
287.394	O_Sp_90Mhz
300.052	O_Sp_90Mhz
331.781	O_Sp_90Mhz
382.197	O_Sp_90Mhz
286.349	O_Sp_90Mhz
305.326	O_Sp_90Mhz
415.321	O_Sp_90Mhz
208.651	O_Sp_90Mhz
376.782	O_Sp_90Mhz
366.32	O_Sp_90Mhz
408.951	O_Sp_90Mhz
371.39	O_Sp_90Mhz
309.438	O_Sp_90Mhz
300.127	O_Sp_90Mhz
247.464	O_Sp_90Mhz
341.9	O_Sp_90Mhz
334.802	O_Sp_90Mhz
317.459	O_Sp_90Mhz
385.083	O_Sp_90Mhz
250.704	O_Sp_90Mhz
253.28	O_Sp_90Mhz
264.475	O_Sp_90Mhz
169.693	O_Sp_90Mhz
140.732	O_Sp_90Mhz
206.326	O_Sp_90Mhz
205.702	O_Sp_90Mhz
216.834	O_Sp_90Mhz
257.893	O_Sp_90Mhz
276.292	O_Sp_90Mhz
271.206	O_Sp_90Mhz
271.19	O_Sp_90Mhz
308.012	O_Sp_90Mhz
323.256	O_Sp_90Mhz
312.422	O_Sp_90Mhz
326.919	O_Sp_90Mhz
277.917	O_Sp_90Mhz
250.39	O_Sp_90Mhz
289.087	O_Sp_90Mhz
278.568	O_Sp_90Mhz
282.559	O_Sp_90Mhz
232.2	O_Sp_90Mhz
280.076	O_Sp_90Mhz
267.448	O_Sp_90Mhz
256.707	O_Sp_90Mhz
310.099	O_Sp_90Mhz
253.743	O_Sp_90Mhz
236.684	O_Sp_90Mhz
280.935	O_Sp_90Mhz
293.438	O_Sp_90Mhz
278.906	O_Sp_90Mhz
306.489	O_Sp_90Mhz
336.778	O_Sp_90Mhz
374.757	O_Sp_90Mhz
378.024	O_Sp_90Mhz
407.552	O_Sp_90Mhz
396.262	O_Sp_90Mhz
398.405	O_Sp_90Mhz
498.135	O_Sp_90Mhz
464.985	O_Sp_90Mhz
451.664	O_Sp_90Mhz
433.611	O_Sp_90Mhz
470.991	O_Sp_90Mhz
412.387	O_Sp_90Mhz
466.749	O_Sp_90Mhz
438.937	O_Sp_90Mhz
440.964	O_Sp_90Mhz
386.007	O_Sp_90Mhz
298.918	O_Sp_90Mhz
240.356	O_Sp_90Mhz
254.125	O_Sp_90Mhz
258.517	O_Sp_90Mhz
327.189	O_Sp_90Mhz
330.09	O_Sp_90Mhz
365.99	O_Sp_90Mhz
363.015	O_Sp_90Mhz
316.019	O_Sp_90Mhz
382.069	O_Sp_90Mhz
296.594	O_Sp_90Mhz
251.6	O_Sp_90Mhz
228.196	O_Sp_90Mhz
215.647	O_Sp_90Mhz
225.311	O_Sp_90Mhz
204.034	O_Sp_90Mhz
246.211	O_Sp_90Mhz
257.468	O_Sp_90Mhz
271.109	O_Sp_90Mhz
291.334	O_Sp_90Mhz
302.334	O_Sp_90Mhz
333.872	O_Sp_90Mhz
375.135	O_Sp_90Mhz
886.319	O_Sp_90Mhz
332.79	O_Sp_90Mhz
554.972	O_Sp_90Mhz
676.487	O_Sp_90Mhz
657.572	O_Sp_90Mhz
619.752	O_Sp_90Mhz
543.16	O_Sp_90Mhz
577.11	O_Sp_90Mhz
469.521	O_Sp_90Mhz
410.7	O_Sp_90Mhz
251.44	O_Sp_90Mhz
373.413	O_Sp_90Mhz
430.627	O_Sp_90Mhz
318.758	O_Sp_90Mhz
0.011	O_Sp_90Mhz
1.113	O_Sp_90Mhz
57.592	O_Sp_90Mhz
0.452	O_Sp_90Mhz
0.0	O_Sp_90Mhz
141.451	O_Sp_90Mhz
363.303	O_Sp_90Mhz
289.169	O_Sp_90Mhz
256.24	O_Sp_90Mhz
367.131	O_Sp_90Mhz
333.031	O_Sp_90Mhz
371.548	O_Sp_90Mhz
472.776	O_Sp_90Mhz
390.053	O_Sp_90Mhz
489.171	O_Sp_90Mhz
458.726	O_Sp_90Mhz
478.168	O_Sp_90Mhz
437.148	O_Sp_90Mhz
457.517	O_Sp_90Mhz
472.454	O_Sp_90Mhz
332.843	O_Sp_90Mhz
373.887	O_Sp_90Mhz
422.645	O_Sp_90Mhz
472.986	O_Sp_90Mhz
463.044	O_Sp_90Mhz
501.767	O_Sp_90Mhz
370.596	O_Sp_90Mhz
321.459	O_Sp_90Mhz
428.614	O_Sp_90Mhz
358.626	O_Sp_90Mhz
447.127	O_Sp_90Mhz
470.558	O_Sp_90Mhz
431.648	O_Sp_90Mhz
444.09	O_Sp_90Mhz
585.793	O_Sp_90Mhz
539.389	O_Sp_90Mhz
487.198	O_Sp_90Mhz
437.325	O_Sp_90Mhz
1.302	O_Sp_90Mhz
337.731	O_Sp_90Mhz
411.182	O_Sp_90Mhz
546.663	O_Sp_90Mhz
426.083	O_Sp_90Mhz
364.141	O_Sp_90Mhz
508.938	O_Sp_90Mhz
503.997	O_Sp_90Mhz
482.181	O_Sp_90Mhz
440.656	O_Sp_90Mhz
293.904	O_Sp_90Mhz
406.854	O_Sp_90Mhz
267.596	O_Sp_90Mhz
394.14	O_Sp_90Mhz
365.3	O_Sp_90Mhz
346.417	O_Sp_90Mhz
286.087	O_Sp_90Mhz
237.728	O_Sp_90Mhz
289.732	O_Sp_90Mhz
299.422	O_Sp_90Mhz
343.656	O_Sp_90Mhz
389.025	O_Sp_90Mhz
437.521	O_Sp_90Mhz
481.111	O_Sp_90Mhz
277.142	O_Sp_90Mhz
425.988	O_Sp_90Mhz
388.053	O_Sp_90Mhz
172.458	O_Sp_90Mhz
280.487	O_Sp_90Mhz
324.332	O_Sp_90Mhz
136.742	O_Sp_90Mhz
274.823	O_Sp_90Mhz
309.824	O_Sp_90Mhz
401.113	O_Sp_90Mhz
415.932	O_Sp_90Mhz
832.072	O_Sp_90Mhz
344.535	O_Sp_90Mhz
520.928	O_Sp_90Mhz
627.832	O_Sp_90Mhz
504.605	O_Sp_90Mhz
393.51	O_Sp_90Mhz
445.077	O_Sp_90Mhz
440.293	O_Sp_90Mhz
515.351	O_Sp_90Mhz
498.879	O_Sp_90Mhz
449.87	O_Sp_90Mhz
550.133	O_Sp_90Mhz
497.909	O_Sp_90Mhz
566.491	O_Sp_90Mhz
456.91	O_Sp_90Mhz
387.066	O_Sp_90Mhz
600.116	O_Sp_90Mhz
524.649	O_Sp_90Mhz
513.226	O_Sp_90Mhz
160.525	O_Sp_90Mhz
188.32	O_Sp_90Mhz
446.003	O_Sp_90Mhz
398.102	O_Sp_90Mhz
821.474	O_Sp_90Mhz
362.325	O_Sp_90Mhz
350.435	O_Sp_90Mhz
406.718	O_Sp_90Mhz
402.881	O_Sp_90Mhz
386.118	O_Sp_90Mhz
393.935	O_Sp_90Mhz
406.139	O_Sp_90Mhz
379.985	O_Sp_90Mhz
428.913	O_Sp_90Mhz
489.928	O_Sp_90Mhz
412.043	O_Sp_90Mhz
352.989	O_Sp_90Mhz
496.671	O_Sp_90Mhz
444.003	O_Sp_90Mhz
405.681	O_Sp_90Mhz
453.881	O_Sp_90Mhz
451.154	O_Sp_90Mhz
413.378	O_Sp_90Mhz
416.14	O_Sp_90Mhz
456.012	O_Sp_90Mhz
572.205	O_Sp_90Mhz
438.183	O_Sp_90Mhz
548.096	O_Sp_90Mhz
398.153	O_Sp_90Mhz
351.605	O_Sp_90Mhz
384.975	O_Sp_90Mhz
363.504	O_Sp_90Mhz
487.332	O_Sp_90Mhz
302.779	O_Sp_90Mhz
254.809	O_Sp_90Mhz
346.287	O_Sp_90Mhz
386.262	O_Sp_90Mhz
371.903	O_Sp_90Mhz
345.804	O_Sp_90Mhz
396.68	O_Sp_90Mhz
322.813	O_Sp_90Mhz
254.514	O_Sp_90Mhz
160.767	O_Sp_90Mhz
205.05	O_Sp_90Mhz
153.844	O_Sp_90Mhz
189.612	O_Sp_90Mhz
204.864	O_Sp_90Mhz
337.419	O_Sp_90Mhz
271.666	O_Sp_90Mhz
320.816	O_Sp_90Mhz
352.574	O_Sp_90Mhz
342.809	O_Sp_90Mhz
465.969	O_Sp_90Mhz
387.281	O_Sp_90Mhz
423.071	O_Sp_90Mhz
505.317	O_Sp_90Mhz
461.333	O_Sp_90Mhz
381.477	O_Sp_90Mhz
409.408	O_Sp_90Mhz
312.428	O_Sp_90Mhz
373.236	O_Sp_90Mhz
378.691	O_Sp_90Mhz
439.876	O_Sp_90Mhz
348.533	O_Sp_90Mhz
304.005	O_Sp_90Mhz
408.373	O_Sp_90Mhz
335.312	O_Sp_90Mhz
339.854	O_Sp_90Mhz
351.829	O_Sp_90Mhz
316.894	O_Sp_90Mhz
343.677	O_Sp_90Mhz
303.434	O_Sp_90Mhz
349.283	O_Sp_90Mhz
300.541	O_Sp_90Mhz
317.972	O_Sp_90Mhz
231.951	O_Sp_90Mhz
269.703	O_Sp_90Mhz
322.442	O_Sp_90Mhz
302.83	O_Sp_90Mhz
245.852	O_Sp_90Mhz
270.289	O_Sp_90Mhz
271.489	O_Sp_90Mhz
322.74	O_Sp_90Mhz
357.823	O_Sp_90Mhz
355.821	O_Sp_90Mhz
415.851	O_Sp_90Mhz
398.64	O_Sp_90Mhz
386.51	O_Sp_90Mhz
423.047	O_Sp_90Mhz
171.809	O_Sp_90Mhz
383.546	O_Sp_90Mhz
487.725	O_Sp_90Mhz
335.09	O_Sp_90Mhz
592.767	O_Sp_90Mhz
482.124	O_Sp_90Mhz
537.592	O_Sp_90Mhz
489.939	O_Sp_90Mhz
489.456	O_Sp_90Mhz
427.868	O_Sp_90Mhz
444.548	O_Sp_90Mhz
434.8	O_Sp_90Mhz
408.856	O_Sp_90Mhz
363.914	O_Sp_90Mhz
334.92	O_Sp_90Mhz
360.47	O_Sp_90Mhz
389.267	O_Sp_90Mhz
406.36	O_Sp_90Mhz
393.381	O_Sp_90Mhz
373.909	O_Sp_90Mhz
338.527	O_Sp_90Mhz
292.68	O_Sp_90Mhz
407.735	O_Sp_90Mhz
388.887	O_Sp_90Mhz
369.049	O_Sp_90Mhz
442.675	O_Sp_90Mhz
450.003	O_Sp_90Mhz
459.689	O_Sp_90Mhz
380.095	O_Sp_90Mhz
427.001	O_Sp_90Mhz
448.93	O_Sp_90Mhz
382.567	O_Sp_90Mhz
452.338	O_Sp_90Mhz
461.511	O_Sp_90Mhz
411.839	O_Sp_90Mhz
318.94	O_Sp_90Mhz
392.577	O_Sp_90Mhz
364.019	O_Sp_90Mhz
388.788	O_Sp_90Mhz
368.718	O_Sp_90Mhz
296.759	O_Sp_90Mhz
274.532	O_Sp_90Mhz
353.699	O_Sp_90Mhz
339.223	O_Sp_90Mhz
294.012	O_Sp_90Mhz
254.927	O_Sp_90Mhz
295.396	O_Sp_90Mhz
288.74	O_Sp_90Mhz
370.98	O_Sp_90Mhz
345.836	O_Sp_90Mhz
301.288	O_Sp_90Mhz
180.516	O_Sp_90Mhz
250.493	O_Sp_90Mhz
222.471	O_Sp_90Mhz
422.175	O_Sp_90Mhz
318.808	O_Sp_90Mhz
319.104	O_Sp_90Mhz
325.644	O_Sp_90Mhz
390.463	O_Sp_90Mhz
420.835	O_Sp_90Mhz
379.218	O_Sp_90Mhz
364.278	O_Sp_90Mhz
328.914	O_Sp_90Mhz
310.663	O_Sp_90Mhz
321.41	O_Sp_90Mhz
400.179	O_Sp_90Mhz
404.793	O_Sp_90Mhz
406.949	O_Sp_90Mhz
430.578	O_Sp_90Mhz
420.634	O_Sp_90Mhz
385.426	O_Sp_90Mhz
433.029	O_Sp_90Mhz
478.304	O_Sp_90Mhz
467.992	O_Sp_90Mhz
418.353	O_Sp_90Mhz
406.957	O_Sp_90Mhz
416.615	O_Sp_90Mhz
152.9	O_Sp_90Mhz
258.229	O_Sp_90Mhz
390.23	O_Sp_90Mhz
247.782	O_Sp_90Mhz
241.922	O_Sp_90Mhz
212.312	O_Sp_90Mhz
207.089	O_Sp_90Mhz
237.315	O_Sp_90Mhz
310.88	O_Sp_90Mhz
339.5	O_Sp_90Mhz
382.763	O_Sp_90Mhz
447.604	O_Sp_90Mhz
419.282	O_Sp_90Mhz
465.934	O_Sp_90Mhz
393.279	O_Sp_90Mhz
417.08	O_Sp_90Mhz
327.497	O_Sp_90Mhz
356.569	O_Sp_90Mhz
397.955	O_Sp_90Mhz
94.81	O_Sp_90Mhz
135.112	O_Sp_90Mhz
337.019	O_Sp_90Mhz
300.777	O_Sp_90Mhz
275.394	O_Sp_90Mhz
178.567	O_Sp_90Mhz
204.335	O_Sp_90Mhz
266.181	O_Sp_90Mhz
209.177	O_Sp_90Mhz
290.834	O_Sp_90Mhz
277.751	O_Sp_90Mhz
331.406	O_Sp_90Mhz
384.554	O_Sp_90Mhz
327.932	O_Sp_90Mhz
327.217	O_Sp_90Mhz
335.306	O_Sp_90Mhz
386.38	O_Sp_90Mhz
326.09	O_Sp_90Mhz
281.872	O_Sp_90Mhz
408.737	O_Sp_90Mhz
292.516	O_Sp_90Mhz
462.506	O_Sp_90Mhz
343.825	O_Sp_90Mhz
302.715	O_Sp_90Mhz
339.427	O_Sp_90Mhz
391.342	O_Sp_90Mhz
339.258	O_Sp_90Mhz
232.995	O_Sp_90Mhz
303.121	O_Sp_90Mhz
370.048	O_Sp_90Mhz
414.356	O_Sp_90Mhz
405.692	O_Sp_90Mhz
455.355	O_Sp_90Mhz
380.552	O_Sp_90Mhz
444.803	O_Sp_90Mhz
477.682	O_Sp_90Mhz
404.162	O_Sp_90Mhz
372.382	O_Sp_90Mhz
361.119	O_Sp_90Mhz
416.804	O_Sp_90Mhz
449.061	O_Sp_90Mhz
425.074	O_Sp_90Mhz
459.163	O_Sp_90Mhz
371.888	O_Sp_90Mhz
486.415	O_Sp_90Mhz
426.812	O_Sp_90Mhz
469.547	O_Sp_90Mhz
414.6	O_Sp_90Mhz
467.779	O_Sp_90Mhz
477.518	O_Sp_90Mhz
444.658	O_Sp_90Mhz
378.72	O_Sp_90Mhz
505.323	O_Sp_90Mhz
366.622	O_Sp_90Mhz
357.587	O_Sp_90Mhz
423.959	O_Sp_90Mhz
404.25	O_Sp_90Mhz
380.731	O_Sp_90Mhz
479.149	O_Sp_90Mhz
411.155	O_Sp_90Mhz
435.265	O_Sp_90Mhz
404.952	O_Sp_90Mhz
326.405	O_Sp_90Mhz
233.366	O_Sp_90Mhz
463.114	O_Sp_90Mhz
401.707	O_Sp_90Mhz
380.157	O_Sp_90Mhz
401.206	O_Sp_90Mhz
411.486	O_Sp_90Mhz
362.404	O_Sp_90Mhz
338.252	O_Sp_90Mhz
381.911	O_Sp_90Mhz
326.643	O_Sp_90Mhz
409.868	O_Sp_90Mhz
314.008	O_Sp_90Mhz
347.277	O_Sp_90Mhz
133.355	O_Sp_90Mhz
367.096	O_Sp_90Mhz
305.444	O_Sp_90Mhz
306.329	O_Sp_90Mhz
316.927	O_Sp_90Mhz
259.191	O_Sp_90Mhz
240.778	O_Sp_90Mhz
523.456	O_Sp_90Mhz
302.344	O_Sp_90Mhz
242.31	O_Sp_90Mhz
236.205	O_Sp_90Mhz
266.637	O_Sp_90Mhz
245.664	O_Sp_90Mhz
303.466	O_Sp_90Mhz
306.957	O_Sp_90Mhz
378.084	O_Sp_90Mhz
161.483	O_Sp_90Mhz
333.381	O_Sp_90Mhz
412.766	O_Sp_90Mhz
283.663	O_Sp_90Mhz
400.562	O_Sp_90Mhz
139.644	O_Sp_90Mhz
105.995	O_Sp_90Mhz
572.334	O_Sp_90Mhz
537.253	O_Sp_90Mhz
559.375	O_Sp_90Mhz
579.595	O_Sp_90Mhz
612.975	O_Sp_90Mhz
583.177	O_Sp_90Mhz
551.07	O_Sp_90Mhz
542.291	O_Sp_90Mhz
555.164	O_Sp_90Mhz
637.563	O_Sp_90Mhz
604.895	O_Sp_90Mhz
607.26	O_Sp_90Mhz
585.18	O_Sp_90Mhz
614.646	O_Sp_90Mhz
576.463	O_Sp_90Mhz
574.049	O_Sp_90Mhz
567.645	O_Sp_90Mhz
566.363	O_Sp_90Mhz
555.676	O_Sp_90Mhz
542.82	O_Sp_90Mhz
522.049	O_Sp_90Mhz
575.842	O_Sp_90Mhz
470.828	O_Sp_90Mhz
588.498	O_Sp_90Mhz
547.895	O_Sp_90Mhz
558.389	O_Sp_90Mhz
598.464	O_Sp_90Mhz
618.278	O_Sp_90Mhz
602.232	O_Sp_90Mhz
491.289	O_Sp_90Mhz
530.787	O_Sp_90Mhz
489.217	O_Sp_90Mhz
518.915	O_Sp_90Mhz
427.244	O_Sp_90Mhz
20.486	O_Sp_90Mhz
2.076	O_Sp_90Mhz
227.493	O_Sp_90Mhz
315.341	O_Sp_90Mhz
492.603	O_Sp_90Mhz
553.178	O_Sp_90Mhz
520.154	O_Sp_90Mhz
484.237	O_Sp_90Mhz
439.335	O_Sp_90Mhz
189.005	O_Sp_90Mhz
505.49	O_Sp_90Mhz
557.901	O_Sp_90Mhz
560.093	O_Sp_90Mhz
515.653	O_Sp_90Mhz
393.637	O_Sp_90Mhz
431.613	O_Sp_90Mhz
351.979	O_Sp_90Mhz
385.187	O_Sp_90Mhz
377.099	O_Sp_90Mhz
421.545	O_Sp_90Mhz
409.006	O_Sp_90Mhz
368.682	O_Sp_90Mhz
380.102	O_Sp_90Mhz
367.672	O_Sp_90Mhz
408.746	O_Sp_90Mhz
484.453	O_Sp_90Mhz
438.56	O_Sp_90Mhz
383.363	O_Sp_90Mhz
465.843	O_Sp_90Mhz
537.287	O_Sp_90Mhz
470.176	O_Sp_90Mhz
534.209	O_Sp_90Mhz
540.542	O_Sp_90Mhz
539.251	O_Sp_90Mhz
626.143	O_Sp_90Mhz
514.307	O_Sp_90Mhz
591.815	O_Sp_90Mhz
612.954	O_Sp_90Mhz
716.295	O_Sp_90Mhz
538.089	O_Sp_90Mhz
587.731	O_Sp_90Mhz
464.304	O_Sp_90Mhz
432.792	O_Sp_90Mhz
567.263	O_Sp_90Mhz
606.226	O_Sp_90Mhz
524.012	O_Sp_90Mhz
570.036	O_Sp_90Mhz
501.596	O_Sp_90Mhz
607.009	O_Sp_90Mhz
582.49	O_Sp_90Mhz
651.717	O_Sp_90Mhz
612.094	O_Sp_90Mhz
572.594	O_Sp_90Mhz
550.047	O_Sp_90Mhz
593.608	O_Sp_90Mhz
648.775	O_Sp_90Mhz
577.349	O_Sp_90Mhz
562.055	O_Sp_90Mhz
286.274	O_Sp_90Mhz
524.623	O_Sp_90Mhz
576.121	O_Sp_90Mhz
448.442	O_Sp_90Mhz
382.676	O_Sp_90Mhz
136.858	O_Sp_90Mhz
507.301	O_Sp_90Mhz
361.486	O_Sp_90Mhz
583.725	O_Sp_90Mhz
513.2	O_Sp_90Mhz
589.782	O_Sp_90Mhz
510.838	O_Sp_90Mhz
535.954	O_Sp_90Mhz
473.788	O_Sp_90Mhz
559.946	O_Sp_90Mhz
500.461	O_Sp_90Mhz
508.884	O_Sp_90Mhz
620.46	O_Sp_90Mhz
593.907	O_Sp_90Mhz
555.206	O_Sp_90Mhz
587.377	O_Sp_90Mhz
544.839	O_Sp_90Mhz
513.979	O_Sp_90Mhz
616.415	O_Sp_90Mhz
567.448	O_Sp_90Mhz
565.333	O_Sp_90Mhz
522.8	O_Sp_90Mhz
575.786	O_Sp_90Mhz
596.282	O_Sp_90Mhz
542.26	O_Sp_90Mhz
532.915	O_Sp_90Mhz
381.1	O_Sp_90Mhz
453.306	O_Sp_90Mhz
561.384	O_Sp_90Mhz
545.039	O_Sp_90Mhz
602.479	O_Sp_90Mhz
458.874	O_Sp_90Mhz
568.29	O_Sp_90Mhz
469.067	O_Sp_90Mhz
524.711	O_Sp_90Mhz
445.312	O_Sp_90Mhz
467.408	O_Sp_90Mhz
431.224	O_Sp_90Mhz
433.732	O_Sp_90Mhz
370.289	O_Sp_90Mhz
477.124	O_Sp_90Mhz
457.104	O_Sp_90Mhz
440.308	O_Sp_90Mhz
581.956	O_Sp_90Mhz
565.59	O_Sp_90Mhz
612.839	O_Sp_90Mhz
645.813	O_Sp_90Mhz
681.927	O_Sp_90Mhz
749.71	O_Sp_90Mhz
695.149	O_Sp_90Mhz
755.017	O_Sp_90Mhz
777.435	O_Sp_90Mhz
794.78	O_Sp_90Mhz
706.249	O_Sp_90Mhz
561.671	O_Sp_90Mhz
626.653	O_Sp_90Mhz
253.633	O_Sp_90Mhz
425.637	O_Sp_90Mhz
743.881	O_Sp_90Mhz
644.736	O_Sp_90Mhz
564.15	O_Sp_90Mhz
648.327	O_Sp_90Mhz
622.172	O_Sp_90Mhz
475.938	O_Sp_90Mhz
499.039	O_Sp_90Mhz
487.228	O_Sp_90Mhz
547.536	O_Sp_90Mhz
575.733	O_Sp_90Mhz
539.181	O_Sp_90Mhz
372.09	O_Sp_90Mhz
559.397	O_Sp_90Mhz
125.637	O_Sp_90Mhz
643.707	O_Sp_90Mhz
600.549	O_Sp_90Mhz
590.376	O_Sp_90Mhz
609.671	O_Sp_90Mhz
505.008	O_Sp_90Mhz
412.776	O_Sp_90Mhz
397.164	O_Sp_90Mhz
392.956	O_Sp_90Mhz
400.913	O_Sp_90Mhz
483.763	O_Sp_90Mhz
533.261	O_Sp_90Mhz
438.362	O_Sp_90Mhz
560.038	O_Sp_90Mhz
553.426	O_Sp_90Mhz
724.129	O_Sp_90Mhz
669.717	O_Sp_90Mhz
522.995	O_Sp_90Mhz
505.463	O_Sp_90Mhz
1.349	O_Sp_90Mhz
0.729	O_Sp_90Mhz
190.452	O_Sp_90Mhz
637.859	O_Sp_90Mhz
562.488	O_Sp_90Mhz
486.69	O_Sp_90Mhz
615.676	O_Sp_90Mhz
561.514	O_Sp_90Mhz
673.004	O_Sp_90Mhz
655.886	O_Sp_90Mhz
638.913	O_Sp_90Mhz
661.436	O_Sp_90Mhz
563.377	O_Sp_90Mhz
583.125	O_Sp_90Mhz
671.42	O_Sp_90Mhz
557.836	O_Sp_90Mhz
664.238	O_Sp_90Mhz
666.02	O_Sp_90Mhz
610.956	O_Sp_90Mhz
563.359	O_Sp_90Mhz
441.75	O_Sp_90Mhz
422.219	O_Sp_90Mhz
31.95	O_Sp_90Mhz
559.325	O_Sp_90Mhz
595.263	O_Sp_90Mhz
517.767	O_Sp_90Mhz
591.494	O_Sp_90Mhz
385.446	O_Sp_90Mhz
428.71	O_Sp_90Mhz
143.261	O_Sp_90Mhz
529.365	O_Sp_90Mhz
486.036	O_Sp_90Mhz
507.672	O_Sp_90Mhz
533.046	O_Sp_90Mhz
571.865	O_Sp_90Mhz
586.978	O_Sp_90Mhz
518.491	O_Sp_90Mhz
635.053	O_Sp_90Mhz
639.606	O_Sp_90Mhz
706.707	O_Sp_90Mhz
610.468	O_Sp_90Mhz
567.35	O_Sp_90Mhz
594.455	O_Sp_90Mhz
567.097	O_Sp_90Mhz
632.463	O_Sp_90Mhz
666.835	O_Sp_90Mhz
632.493	O_Sp_90Mhz
569.353	O_Sp_90Mhz
641.548	O_Sp_90Mhz
657.76	O_Sp_90Mhz
699.39	O_Sp_90Mhz
703.107	O_Sp_90Mhz
677.991	O_Sp_90Mhz
624.206	O_Sp_90Mhz
606.042	O_Sp_90Mhz
609.973	O_Sp_90Mhz
665.191	O_Sp_90Mhz
739.108	O_Sp_90Mhz
681.301	O_Sp_90Mhz
683.24	O_Sp_90Mhz
638.331	O_Sp_90Mhz
608.426	O_Sp_90Mhz
602.543	O_Sp_90Mhz
614.404	O_Sp_90Mhz
595.671	O_Sp_90Mhz
705.978	O_Sp_90Mhz
622.029	O_Sp_90Mhz
675.587	O_Sp_90Mhz
590.031	O_Sp_90Mhz
471.31	O_Sp_90Mhz
334.599	O_Sp_90Mhz
471.121	O_Sp_90Mhz
517.395	O_Sp_90Mhz
515.324	O_Sp_90Mhz
549.257	O_Sp_90Mhz
512.395	O_Sp_90Mhz
432.563	O_Sp_90Mhz
452.139	O_Sp_90Mhz
471.611	O_Sp_90Mhz
504.622	O_Sp_90Mhz
518.896	O_Sp_90Mhz
455.475	O_Sp_90Mhz
568.653	O_Sp_90Mhz
617.642	O_Sp_90Mhz
632.15	O_Sp_90Mhz
528.296	O_Sp_90Mhz
472.657	O_Sp_90Mhz
422.09	O_Sp_90Mhz
369.932	O_Sp_90Mhz
459.803	O_Sp_90Mhz
336.706	O_Sp_90Mhz
395.213	O_Sp_90Mhz
413.52	O_Sp_90Mhz
497.331	O_Sp_90Mhz
525.722	O_Sp_90Mhz
532.776	O_Sp_90Mhz
469.382	O_Sp_90Mhz
306.311	O_Sp_90Mhz
156.521	O_Sp_90Mhz
521.279	O_Sp_90Mhz
519.2	O_Sp_90Mhz
558.306	O_Sp_90Mhz
536.651	O_Sp_90Mhz
601.421	O_Sp_90Mhz
496.489	O_Sp_90Mhz
577.547	O_Sp_90Mhz
534.228	O_Sp_90Mhz
603.861	O_Sp_90Mhz
453.07	O_Sp_90Mhz
466.966	O_Sp_90Mhz
136.705	O_Sp_90Mhz
