Tput(Mbps)	MCS	RBs	layers	config
381.47725	10.64398148148148	141.25111389585075	3.8850250626566414	V_Sp_90Mhz
556.07025	13.648846734892787	230.49083820662767	3.8926805555555557	V_Sp_90Mhz
757.6145	17.509789285714287	229.57809523809524	3.9939142857142858	V_Sp_90Mhz
702.4944	16.507112504025763	229.55095652173912	4.0	V_Sp_90Mhz
729.7452499999999	17.98982334307992	228.7085769980507	4.0	V_Sp_90Mhz
727.1752	17.5838080274845	225.2363666834255	4.0	V_Sp_90Mhz
673.76	16.48727690902448	231.21917720131532	3.8857577639751555	V_Sp_90Mhz
713.5912500000001	16.122764285714286	229.19809523809525	3.933508333333333	V_Sp_90Mhz
631.6502	15.907871807425312	230.6379969084624	3.8438539894887724	V_Sp_90Mhz
593.793	15.130050244682852	230.65288161114248	3.8619915772633164	V_Sp_90Mhz
373.7625	14.319770658530382	196.84959587513936	3.946145833333333	V_Sp_90Mhz
288.5105	12.539844152046783	225.46654970760233	3.8342105263157897	V_Sp_90Mhz
200.9338	12.006747929606625	236.671341991342	3.918	V_Sp_90Mhz
381.7398	10.573054919908468	232.21144927536233	4.0	V_Sp_90Mhz
559.69175	13.678898550724638	230.10355731225297	3.95775	V_Sp_90Mhz
438.87340000000006	13.298609108324627	229.78453500522465	3.3600629571577847	V_Sp_90Mhz
475.3546666666667	10.354674691358026	225.8664963814389	3.4439368241805024	V_Sp_90Mhz
317.9493333333333	11.586661261940675	223.67192147034254	3.110096741854637	V_Sp_90Mhz
264.31675	6.319986291486291	178.41285714285715	3.5505619047619046	V_Sp_90Mhz
244.276	6.055548821548822	232.14352314352314	3.502357142857143	V_Sp_90Mhz
202.37380000000002	7.814184715937657	228.01728983091212	2.605262262443439	V_Sp_90Mhz
487.51239999999996	13.18860857142857	180.8784761904762	3.7573999999999996	V_Sp_90Mhz
445.37520000000006	14.064953222450066	227.88999164578112	3.306863976608187	V_Sp_90Mhz
409.59725000000003	14.992188587848933	228.76604269293927	2.772252216748768	V_Sp_90Mhz
449.9306	13.66020884057971	231.11385507246376	2.91226	V_Sp_90Mhz
394.3284	12.772116209449454	230.97349737515142	3.3359910997442457	V_Sp_90Mhz
572.10975	14.759594720496896	230.74753941710463	3.4983673554706165	V_Sp_90Mhz
480.1236666666667	13.131985823092677	195.0593958013313	3.4342043757467144	V_Sp_90Mhz
446.733	13.291666060606062	225.6374393939394	3.757314242424242	V_Sp_90Mhz
346.601	8.68314723320158	234.57312252964425	3.8885227272727274	V_Sp_90Mhz
311.89140000000003	7.6044832914362335	228.10276520864755	3.821769230769231	V_Sp_90Mhz
204.39433333333332	8.905479877095766	215.29418111205837	2.8790277777777775	V_Sp_90Mhz
316.97725	8.73610576923077	234.52307692307693	3.0	V_Sp_90Mhz
326.0348	11.207019980019979	232.6083916083916	2.9510378787878784	V_Sp_90Mhz
357.345	11.790324302134646	226.52627257799674	2.785814860426929	V_Sp_90Mhz
440.1336	13.736244808331765	234.77451533973272	2.8714074074074074	V_Sp_90Mhz
418.5565	13.681660201149425	234.97931034482758	3.0	V_Sp_90Mhz
371.9401666666667	11.00716739766082	181.46734892787526	3.2085282651072125	V_Sp_90Mhz
542.12325	13.306148412698413	226.72380952380954	3.845740740740741	V_Sp_90Mhz
678.7394	15.407085238095238	225.98171428571428	3.802135238095238	V_Sp_90Mhz
573.216	15.802732989970185	226.4380862022228	3.7337947652179153	V_Sp_90Mhz
472.225	12.909421127946128	222.40296296296296	3.5509444444444442	V_Sp_90Mhz
290.38533333333334	6.602407407407408	93.17142857142856	3.6245238095238097	V_Sp_90Mhz
267.8145	7.140671559392988	233.79491889063317	3.518608163265306	V_Sp_90Mhz
251.4924	6.879578704518636	234.89882845351954	2.8865576923076923	V_Sp_90Mhz
219.83966666666666	9.304157824361628	173.44264435242698	2.9608615136876004	V_Sp_90Mhz
472.72520000000003	14.740529614702027	225.85588893864755	3.071089947089947	V_Sp_90Mhz
378.0594	14.52143194805195	208.51238961038962	3.036090909090909	V_Sp_90Mhz
411.92960000000005	14.252052913752914	225.7438073038073	3.0	V_Sp_90Mhz
254.4604	10.934612942612942	222.79445415695415	2.666258741258741	V_Sp_90Mhz
325.03675	11.542211761074238	224.6130267016515	2.0	V_Sp_90Mhz
420.66799999999995	18.38381416504224	228.11779448621553	2.0	V_Sp_90Mhz
449.8634	16.287736833536833	227.60316500653343	2.539016012252854	V_Sp_90Mhz
400.89275	12.172775048732944	226.0087830687831	3.594504431216931	V_Sp_90Mhz
382.098	10.73073	227.40533333333332	3.519403333333333	V_Sp_90Mhz
400.3125	12.495855629877369	228.64972129319955	3.215388795986622	V_Sp_90Mhz
408.3296	13.238822405696107	228.58615724890169	2.9126817391304347	V_Sp_90Mhz
538.9262	17.498840264998158	229.25793154214207	2.801412955465587	V_Sp_90Mhz
556.68	19.816689814814815	227.7962962962963	2.5001967592592593	V_Sp_90Mhz
441.7004	16.92913955609608	192.97622377622378	2.6527674065065368	V_Sp_90Mhz
378.99150000000003	14.52198482905983	219.64090811965812	2.9631333333333334	V_Sp_90Mhz
453.9675	14.511042857142856	223.70428571428573	2.845414285714286	V_Sp_90Mhz
421.5334	15.359665929574897	230.50526108374385	2.8532794745484398	V_Sp_90Mhz
400.2156	13.598688285048286	225.6179314019314	2.840541791541791	V_Sp_90Mhz
478.54125	21.601444099378885	231.87080745341615	2.0795391304347826	V_Sp_90Mhz
481.0688	19.916285714285713	230.28000000000003	2.179480952380952	V_Sp_90Mhz
637.3154999999999	19.17608142109501	233.7085346215781	2.2865318035426734	V_Sp_90Mhz
450.164	19.36544718196457	227.37217391304347	2.214177455716586	V_Sp_90Mhz
436.1486	16.965096003898633	226.1348148148148	2.3110383838383837	V_Sp_90Mhz
409.94	14.574977314814815	229.76444444444445	2.871296296296296	V_Sp_90Mhz
353.75339999999994	12.874037842190017	228.31365263400048	2.907216931216931	V_Sp_90Mhz
403.5236	12.451544715447152	230.28205128205127	2.9544166666666665	V_Sp_90Mhz
399.66200000000003	14.877965608465608	227.8449791144528	2.7535318295739346	V_Sp_90Mhz
398.6906	14.89689925925926	208.54288215488214	2.647907205387205	V_Sp_90Mhz
334.46860000000004	16.006695673808117	221.49497826844154	2.623615577312354	V_Sp_90Mhz
372.0234	14.853057056277057	223.96521739130435	2.7494540579710143	V_Sp_90Mhz
489.65	20.387404626623375	226.24350649350652	2.332792207792208	V_Sp_90Mhz
335.81800000000004	12.807258417508418	184.78760942760942	2.95392	V_Sp_90Mhz
240.07960000000003	16.29718760753313	220.4116425120773	2.250408871321915	V_Sp_90Mhz
233.3346	12.226999618611746	222.2967218045113	2.95	V_Sp_90Mhz
219.561	13.42088924963925	206.9823827542713	2.8837719298245617	V_Sp_90Mhz
253.717	13.230241638795988	203.66465997770345	2.953846153846154	V_Sp_90Mhz
190.57080000000002	13.236108395989977	192.00312071985985	3.0	V_Sp_90Mhz
207.81766666666667	13.89939814814815	185.71035561660563	2.7722122614227875	V_Sp_90Mhz
191.99099999999999	12.522674446296739	213.8601555747623	2.9807490636704124	V_Sp_90Mhz
328.84875	12.57308300395257	222.57954545454544	3.0	V_Sp_90Mhz
317.8716	13.151693272837267	219.19797701149423	3.0	V_Sp_90Mhz
341.486	13.781265217391303	219.4486956521739	2.9440999999999997	V_Sp_90Mhz
358.8494	13.825616190476188	229.26230303030303	2.9534166666666666	V_Sp_90Mhz
662.7375	13.199243478260872	226.05505376344087	3.0	V_Sp_90Mhz
410.5466	13.781657692307693	226.00444444444446	3.0	V_Sp_90Mhz
397.90700000000004	12.2751	230.6	3.0168999999999997	V_Sp_90Mhz
317.5554	11.658256793667942	223.94455325980735	3.2058827586206897	V_Sp_90Mhz
202.12539999999998	10.616372772203642	219.28750353028613	3.1702341137123744	V_Sp_90Mhz
318.098	11.804889799183492	227.8560079443893	2.890196540880503	V_Sp_90Mhz
355.118	11.097727314814815	228.35333333333332	3.0	V_Sp_90Mhz
437.9492	13.722493626373625	227.3058754578755	3.0210415384615388	V_Sp_90Mhz
423.22375	13.614361904761903	228.64687370600416	3.0	V_Sp_90Mhz
445.325	13.732610655270657	227.8679658119658	3.0	V_Sp_90Mhz
498.85920000000004	15.767920893141945	229.3536842105263	3.032209090909091	V_Sp_90Mhz
455.9945	14.126010948086329	229.05251491901106	3.1800543478260868	V_Sp_90Mhz
433.6316	13.499100877192982	228.52249512670565	3.276331578947368	V_Sp_90Mhz
342.1672	12.073983643892339	227.36746769472407	3.0394362818590706	V_Sp_90Mhz
410.05333333333334	12.690165967365969	226.42284382284382	3.118830769230769	V_Sp_90Mhz
442.3623333333333	13.338078115030536	226.10938940033827	3.5990181184739565	V_Sp_90Mhz
431.30379999999997	12.295210526315788	227.86140890688256	3.5013963157894734	V_Sp_90Mhz
432.73625	14.106673906356804	228.95546138072453	3.1558272727272727	V_Sp_90Mhz
474.9842	14.66888417138417	231.2900062900063	3.219264476264476	V_Sp_90Mhz
404.0102	11.513916017316017	165.6257142857143	3.6623333333333328	V_Sp_90Mhz
378.73249999999996	14.480665705128203	229.2128205128205	3.048	V_Sp_90Mhz
342.962	14.200431666666665	228.31764155486758	3.285015424836601	V_Sp_90Mhz
299.0985	12.360223270881166	223.68357487922705	3.7564857660455484	V_Sp_90Mhz
248.02979999999997	9.673609592760181	221.21729411764704	3.7598705882352936	V_Sp_90Mhz
296.89866666666666	10.921177619724988	223.14000000000001	3.675688888888889	V_Sp_90Mhz
235.11700000000002	10.867827762215997	209.956981580511	3.597938007526243	V_Sp_90Mhz
188.231	9.362483883869753	219.63959417672484	3.418480786037111	V_Sp_90Mhz
206.86599999999999	8.189594997594998	222.6158005521049	3.7851701173222914	V_Sp_90Mhz
256.6495	10.166341031387946	221.31522929011686	3.801089455272364	V_Sp_90Mhz
266.74	11.763733333333331	223.31399711399712	3.822222222222222	V_Sp_90Mhz
255.8066666666667	13.44047004766819	218.9578215071249	3.301314747057781	V_Sp_90Mhz
256.65659999999997	12.71617551150895	224.72156862745095	3.6798039215686273	V_Sp_90Mhz
246.002	10.671308168642952	219.9046113306983	4.0	V_Sp_90Mhz
241.71839999999997	10.604180086580088	224.28199134199136	3.8436166666666667	V_Sp_90Mhz
411.4952	12.917334861217217	214.09814760686882	3.909529411764706	V_Sp_90Mhz
491.576	13.126466475553432	228.6049863180298	3.8289738522347214	V_Sp_90Mhz
567.4454	15.534812241200829	228.32277432712218	3.549172877846791	V_Sp_90Mhz
599.90475	15.19853244400527	230.9404743083004	3.7313778985507247	V_Sp_90Mhz
620.5595999999999	15.109685589772548	228.8286235503627	3.7921554387641345	V_Sp_90Mhz
481.7102	15.846800869565218	228.55071571906356	3.168269565217391	V_Sp_90Mhz
570.4715	15.188510416666666	228.72608695652175	3.2690624999999995	V_Sp_90Mhz
598.8764	16.74223821008299	228.38485916016353	3.4289287749287753	V_Sp_90Mhz
596.5376	17.809903557422967	227.922756302521	3.1015714285714284	V_Sp_90Mhz
571.504	17.155809090909088	229.54545454545456	3.1048863636363637	V_Sp_90Mhz
607.864	17.186658333333334	226.48666666666668	3.2240833333333336	V_Sp_90Mhz
456.42375	12.072458492594361	175.3950071667463	3.8219983277591973	V_Sp_90Mhz
495.5146666666667	13.684749694749692	217.26495726495727	3.4894993894993895	V_Sp_90Mhz
490.86833333333334	12.497632850241544	226.95169082125605	3.4929905682079596	V_Sp_90Mhz
467.50425	12.824990763403264	225.8137062937063	3.5359863053613054	V_Sp_90Mhz
418.7138	11.494504213982475	225.89154130893263	3.9162621082621087	V_Sp_90Mhz
553.3149999999999	12.127643396117069	224.12227076506997	3.9615384615384612	V_Sp_90Mhz
634.6296	14.928571278866062	226.14240866379996	3.8839041758241755	V_Sp_90Mhz
712.4237499999999	16.609573757818538	226.87510014758593	3.821567397568346	V_Sp_90Mhz
607.4568	15.572043947144076	225.94187796857872	3.751986274509804	V_Sp_90Mhz
609.8574	14.912270000000001	230.26222222222222	3.8455296296296297	V_Sp_90Mhz
586.33775	14.725056055900621	226.94037267080745	3.562760248447205	V_Sp_90Mhz
636.2948	15.474963846153846	227.56492307692307	3.84	V_Sp_90Mhz
465.536	13.28055525460455	227.5467613732454	3.7999611026551663	V_Sp_90Mhz
434.45975	10.337474705387205	226.89191919191921	3.835738636363636	V_Sp_90Mhz
462.0692	11.106808227199531	226.42327624066758	3.828575611184307	V_Sp_90Mhz
471.3755	12.578233699201071	229.88159172340173	3.600370930833395	V_Sp_90Mhz
478.67260000000005	11.764794758251126	227.252057671229	3.7924170405553523	V_Sp_90Mhz
473.549	11.821033135871089	226.3333820894431	3.871547351324338	V_Sp_90Mhz
401.48220000000003	10.398838398702747	224.75586181210096	3.9130618181818178	V_Sp_90Mhz
417.0825	10.530719957220638	229.13300492610838	3.785966478696742	V_Sp_90Mhz
386.519	9.129776482776483	228.77622377622373	3.850196581196581	V_Sp_90Mhz
420.59175	9.609885185185185	228.64	4.0	V_Sp_90Mhz
427.87225	10.15117274033438	229.6909090909091	3.8633253657262276	V_Sp_90Mhz
488.7704	11.37177694235589	226.2250626566416	3.819714285714286	V_Sp_90Mhz
529.57625	12.503542901844533	228.72002635046113	3.95344696969697	V_Sp_90Mhz
408.2746666666667	11.027415666308329	187.27126798322448	3.959158653846154	V_Sp_90Mhz
528.7138	12.644100271623802	228.01202274849334	3.9377864923747277	V_Sp_90Mhz
414.741	12.30223300970874	227.60194174757282	3.805533980582524	V_Sp_90Mhz
520.39	13.09557395905222	229.90839659535314	3.7398026224982743	V_Sp_90Mhz
518.3634999999999	12.687972815179712	229.1985769020252	3.953425925925926	V_Sp_90Mhz
536.6792	12.537816689058067	227.5741155396328	4.0	V_Sp_90Mhz
498.6202	12.348682251082252	228.3904761904762	3.9676	V_Sp_90Mhz
539.623	12.813644117647058	229.15764705882353	3.926470588235294	V_Sp_90Mhz
499.24199999999996	11.357206291591046	193.25269639616283	4.0	V_Sp_90Mhz
414.3226000000001	12.216939766081872	216.28667502088555	4.0	V_Sp_90Mhz
584.7342000000001	14.292071200510856	229.42217113665387	3.8949629629629627	V_Sp_90Mhz
619.237	15.261135128050011	227.27431874705923	3.797836526181354	V_Sp_90Mhz
615.5092500000001	15.263034728523897	227.45308529945555	3.8726911297640654	V_Sp_90Mhz
633.8453999999999	15.104217582417581	229.00879120879122	3.7927758241758243	V_Sp_90Mhz
693.7194	16.352293498452013	228.08093442161552	3.858043137254902	V_Sp_90Mhz
660.523	16.37317697281167	230.9840848806366	3.921875	V_Sp_90Mhz
553.2612	16.033657400530505	225.1607159011587	3.7344559542091305	V_Sp_90Mhz
525.4512000000001	14.439401693889897	219.07595281306712	3.906868421052631	V_Sp_90Mhz
676.7232	16.329924764890283	229.9621734587252	4.0	V_Sp_90Mhz
611.125	15.721203007518799	227.5127332437677	3.8876666666666666	V_Sp_90Mhz
697.6268	14.356812806147534	232.45576750086497	3.912297082228117	V_Sp_90Mhz
620.064	15.771260504201681	228.19327731092434	3.9159663865546217	V_Sp_90Mhz
644.946	15.878858878395466	227.24040756705813	4.0	V_Sp_90Mhz
621.9209999999999	16.111177777777776	230.51094547964112	3.871031746031746	V_Sp_90Mhz
616.0178	15.759709234668378	229.9544656243307	3.7569167737559797	V_Sp_90Mhz
656.0546	17.31844575129255	229.24448217317484	3.8285992210126834	V_Sp_90Mhz
430.36580000000004	12.195356859232723	195.9600447828034	3.7909162561576353	V_Sp_90Mhz
710.9744	16.38050362088797	227.72401932367148	4.0	V_Sp_90Mhz
729.269	17.326542255188198	228.61070926525042	4.0	V_Sp_90Mhz
650.632	16.44527996632997	228.68355555555553	3.8773833333333334	V_Sp_90Mhz
501.97919999999993	14.1215476673428	224.93122171945703	3.702183023872679	V_Sp_90Mhz
599.2595	13.785432617491441	228.75412387177093	4.0	V_Sp_90Mhz
622.2834	14.808211318814276	227.2372123411978	3.9225936842105265	V_Sp_90Mhz
565.944	15.164768796992481	226.4406015037594	3.937125	V_Sp_90Mhz
457.88620000000003	11.279521949138077	169.5393616658133	4.0	V_Sp_90Mhz
669.1768	16.229665935672514	230.16686159844056	4.0	V_Sp_90Mhz
683.97675	16.01392414187643	229.20083687479567	3.9486	V_Sp_90Mhz
582.3498000000001	15.916672934472937	227.36229548229548	3.916985714285714	V_Sp_90Mhz
575.1912	15.636243890518084	228.8606145607548	3.590442092736623	V_Sp_90Mhz
638.051	16.423310714285716	229.92000000000002	3.819642857142857	V_Sp_90Mhz
715.5896	16.866046922862715	230.05225515897024	3.7311461796253083	V_Sp_90Mhz
